date,time,currency,impact,event,detail,actual,forecast,previous,day
01/06/2023,00:50,JPY,yellow,Capital Spending q/y,https://www.forexfactory.com/calendar?month=june.2023#detail=129039,11.0%,6.1%,7.7%,Thu
01/06/2023,Tentative,JPY,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=june.2023#detail=128804,50.6,50.8,50.8,Thu
01/06/2023,02:30,AUD,yellow,Private Capital Expenditure q/q,https://www.forexfactory.com/calendar?month=june.2023#detail=131035,2.4%,1.1%,3.0%,Thu
01/06/2023,02:45,CNY,yellow,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=june.2023#detail=131479,50.9,49.5,49.5,Thu
01/06/2023,04:35,JPY,yellow,10-y Bond Auction,https://www.forexfactory.com/calendar?month=june.2023#detail=128775,0.44|3.7,,0.43|3.6,Thu
01/06/2023,07:00,CHF,yellow,Trade Balance,https://www.forexfactory.com/calendar?month=june.2023#detail=131359,2.60B,3.73B,4.53B,Thu
01/06/2023,,EUR,yellow,German Retail Sales m/m,https://www.forexfactory.com/calendar?month=june.2023#detail=131788,0.8%,1.0%,-1.3%,Thu
01/06/2023,,GBP,yellow,Nationwide HPI m/m,https://www.forexfactory.com/calendar?month=june.2023#detail=133312,-0.1%,-0.5%,0.4%,Thu
01/06/2023,07:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=june.2023#detail=130619,-22.2%,,-19.2%,Thu
01/06/2023,07:45,EUR,yellow,French Gov Budget Balance,https://www.forexfactory.com/calendar?month=june.2023#detail=131900,-83.7B,,-54.7B,Thu
01/06/2023,08:15,EUR,yellow,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=june.2023#detail=129092,48.4,47.9,49.0,Thu
01/06/2023,08:30,CHF,yellow,Gov Board Member Schlegel Speaks,https://www.forexfactory.com/calendar?month=june.2023#detail=134156,,,,Thu
01/06/2023,,CHF,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=june.2023#detail=129103,43.2,44.5,45.3,Thu
01/06/2023,08:45,EUR,yellow,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=june.2023#detail=129080,45.9,45.8,46.8,Thu
01/06/2023,08:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=june.2023#detail=129116,45.7,46.1,46.1,Thu
01/06/2023,08:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=june.2023#detail=129140,43.2,42.9,42.9,Thu
01/06/2023,09:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=june.2023#detail=129128,44.8,44.6,44.6,Thu
01/06/2023,,EUR,yellow,Italian Monthly Unemployment Rate,https://www.forexfactory.com/calendar?month=june.2023#detail=129253,7.8%,7.8%,7.9%,Thu
01/06/2023,09:30,GBP,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=june.2023#detail=129157,47.1,46.9,46.9,Thu
01/06/2023,,GBP,yellow,M4 Money Supply m/m,https://www.forexfactory.com/calendar?month=june.2023#detail=133209,0.0%,-0.2%,-0.6%,Thu
01/06/2023,,GBP,yellow,Mortgage Approvals,https://www.forexfactory.com/calendar?month=june.2023#detail=133211,49K,54K,51K,Thu
01/06/2023,,GBP,yellow,Net Lending to Individuals m/m,https://www.forexfactory.com/calendar?month=june.2023#detail=133210,0.2B,2.2B,1.6B,Thu
01/06/2023,09:59,EUR,yellow,French 10-y Bond Auction,https://www.forexfactory.com/calendar?month=june.2023#detail=129363,2.85|1.9,,2.83|1.9,Thu
01/06/2023,10:00,EUR,red,CPI Flash Estimate y/y,https://www.forexfactory.com/calendar?month=june.2023#detail=132662,6.1%,6.3%,7.0%,Thu
01/06/2023,,EUR,orange,Core CPI Flash Estimate y/y,https://www.forexfactory.com/calendar?month=june.2023#detail=132661,5.3%,5.5%,5.6%,Thu
01/06/2023,,EUR,yellow,Unemployment Rate,https://www.forexfactory.com/calendar?month=june.2023#detail=132743,6.5%,6.5%,6.5%,Thu
01/06/2023,10:30,EUR,orange,ECB President Lagarde Speaks,https://www.forexfactory.com/calendar?month=june.2023#detail=134160,,,,Thu
01/06/2023,12:30,EUR,yellow,ECB Monetary Policy Meeting Accounts,https://www.forexfactory.com/calendar?month=june.2023#detail=132468,,,,Thu
