date,time,currency,impact,event,detail,actual,forecast,previous,day,timezone
01/02/2022,00:30,JPY,yellow,Unemployment Rate,https://www.forexfactory.com/calendar?month=february.2022#detail=127283,2.7%,2.8%,2.8%,Tue,Africa/Lagos
01/02/2022,All Day,CNY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=february.2022#detail=126625,,,,Tue,Africa/Lagos
01/02/2022,01:30,AUD,yellow,Retail Sales m/m,https://www.forexfactory.com/calendar?month=february.2022#detail=127272,-4.4%,-1.9%,7.3%,Tue,Africa/Lagos
01/02/2022,,JPY,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2022#detail=126981,55.4,54.6,54.6,Tue,Africa/Lagos
01/02/2022,04:30,AUD,red,Cash Rate,https://www.forexfactory.com/calendar?month=february.2022#detail=125652,0.10%,0.10%,0.10%,Tue,Africa/Lagos
01/02/2022,,AUD,red,RBA Rate Statement,https://www.forexfactory.com/calendar?month=february.2022#detail=125663,,,,Tue,Africa/Lagos
01/02/2022,04:35,JPY,yellow,10-y Bond Auction,https://www.forexfactory.com/calendar?month=february.2022#detail=126959,0.18|3.3,,0.10|3.5,Tue,Africa/Lagos
01/02/2022,06:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=february.2022#detail=124874,25.3%,,28.7%,Tue,Africa/Lagos
01/02/2022,08:00,EUR,yellow,German Retail Sales m/m,https://www.forexfactory.com/calendar?month=february.2022#detail=125503,-5.5%,-1.3%,0.8%,Tue,Africa/Lagos
01/02/2022,,GBP,yellow,Nationwide HPI m/m,https://www.forexfactory.com/calendar?month=february.2022#detail=124710,0.8%,0.7%,1.1%,Tue,Africa/Lagos
01/02/2022,08:30,CHF,yellow,Retail Sales y/y,https://www.forexfactory.com/calendar?month=february.2022#detail=125154,-0.4%,5.5%,5.3%,Tue,Africa/Lagos
01/02/2022,08:45,EUR,yellow,French Prelim CPI m/m,https://www.forexfactory.com/calendar?month=february.2022#detail=125016,0.3%,-0.2%,0.2%,Tue,Africa/Lagos
01/02/2022,09:00,CHF,yellow,SECO Consumer Climate,https://www.forexfactory.com/calendar?month=february.2022#detail=125092,-4,3,4,Tue,Africa/Lagos
01/02/2022,09:15,EUR,yellow,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2022#detail=122374,56.2,56.1,56.2,Tue,Africa/Lagos
01/02/2022,09:30,CHF,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2022#detail=122376,63.8,63.9,62.7,Tue,Africa/Lagos
01/02/2022,09:45,EUR,yellow,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2022#detail=122377,58.3,61.2,62.0,Tue,Africa/Lagos
01/02/2022,09:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2022#detail=122378,55.5,55.5,55.5,Tue,Africa/Lagos
01/02/2022,09:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2022#detail=122375,59.8,60.5,60.5,Tue,Africa/Lagos
01/02/2022,,EUR,yellow,German Unemployment Change,https://www.forexfactory.com/calendar?month=february.2022#detail=125479,-48K,-4K,-29K,Tue,Africa/Lagos
01/02/2022,10:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2022#detail=122379,58.7,59.0,59.0,Tue,Africa/Lagos
01/02/2022,,EUR,yellow,Italian Monthly Unemployment Rate,https://www.forexfactory.com/calendar?month=february.2022#detail=122519,9.0%,9.2%,9.1%,Tue,Africa/Lagos
01/02/2022,10:30,GBP,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2022#detail=122380,57.3,56.9,56.9,Tue,Africa/Lagos
01/02/2022,,GBP,yellow,M4 Money Supply m/m,https://www.forexfactory.com/calendar?month=february.2022#detail=124383,0.1%,0.8%,0.7%,Tue,Africa/Lagos
01/02/2022,,GBP,yellow,Mortgage Approvals,https://www.forexfactory.com/calendar?month=february.2022#detail=124384,71K,66K,68K,Tue,Africa/Lagos
01/02/2022,,GBP,yellow,Net Lending to Individuals m/m,https://www.forexfactory.com/calendar?month=february.2022#detail=124385,4.4B,4.0B,4.8B,Tue,Africa/Lagos
01/02/2022,11:00,EUR,yellow,Unemployment Rate,https://www.forexfactory.com/calendar?month=february.2022#detail=126680,7.0%,7.1%,7.1%,Tue,Africa/Lagos
01/02/2022,14:30,CAD,red,GDP m/m,https://www.forexfactory.com/calendar?month=february.2022#detail=126005,0.6%,0.4%,0.8%,Tue,Africa/Lagos
01/02/2022,15:30,CAD,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2022#detail=123305,56.2,,56.5,Tue,Africa/Lagos
01/02/2022,15:37,NZD,yellow,GDT Price Index,https://www.forexfactory.com/calendar?month=february.2022#detail=123205,4.1%,,4.6%,Tue,Africa/Lagos
01/02/2022,15:45,USD,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2022#detail=123150,55.5,55.0,55.0,Tue,Africa/Lagos
01/02/2022,16:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2022#detail=123114,57.6,57.4,58.7,Tue,Africa/Lagos
01/02/2022,,USD,red,JOLTS Job Openings,https://www.forexfactory.com/calendar?month=february.2022#detail=126180,10.93M,10.35M,10.78M,Tue,Africa/Lagos
01/02/2022,,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=february.2022#detail=124193,0.2%,0.7%,0.6%,Tue,Africa/Lagos
01/02/2022,,USD,yellow,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=february.2022#detail=123126,76.1,67.6,68.2,Tue,Africa/Lagos
01/02/2022,All Day,USD,yellow,Wards Total Vehicle Sales,https://www.forexfactory.com/calendar?month=february.2022#detail=123898,15.0M,13.0M,12.4M,Tue,Africa/Lagos
01/02/2022,22:30,USD,yellow,API Weekly Statistical Bulletin,https://www.forexfactory.com/calendar?month=february.2022#detail=122135,,,,Tue,Africa/Lagos
01/02/2022,22:45,NZD,red,Employment Change q/q,https://www.forexfactory.com/calendar?month=february.2022#detail=124962,0.1%,0.4%,1.9%,Tue,Africa/Lagos
01/02/2022,,NZD,red,Unemployment Rate,https://www.forexfactory.com/calendar?month=february.2022#detail=124958,3.2%,3.3%,3.3%,Tue,Africa/Lagos
01/02/2022,,NZD,yellow,Labor Cost Index q/q,https://www.forexfactory.com/calendar?month=february.2022#detail=124966,0.7%,0.9%,0.7%,Tue,Africa/Lagos
02/02/2022,00:50,JPY,yellow,Monetary Base y/y,https://www.forexfactory.com/calendar?month=february.2022#detail=127083,8.4%,8.5%,8.3%,Wed,Africa/Lagos
02/02/2022,01:01,GBP,yellow,BRC Shop Price Index y/y,https://www.forexfactory.com/calendar?month=february.2022#detail=126504,1.5%,,0.8%,Wed,Africa/Lagos
02/02/2022,All Day,CNY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=february.2022#detail=126626,,,,Wed,Africa/Lagos
02/02/2022,02:30,AUD,red,RBA Gov Lowe Speaks,https://www.forexfactory.com/calendar?month=february.2022#detail=127284,,,,Wed,Africa/Lagos
02/02/2022,08:45,EUR,yellow,French Gov Budget Balance,https://www.forexfactory.com/calendar?month=february.2022#detail=124973,-170.7B,,-181.0B,Wed,Africa/Lagos
02/02/2022,09:00,EUR,orange,Spanish Unemployment Change,https://www.forexfactory.com/calendar?month=february.2022#detail=122624,17.2K,-50.7K,-76.8K,Wed,Africa/Lagos
02/02/2022,11:00,EUR,yellow,Core CPI Flash Estimate y/y,https://www.forexfactory.com/calendar?month=february.2022#detail=126682,2.3%,1.9%,2.6%,Wed,Africa/Lagos
