date,time,currency,impact,event,detail,actual,forecast,previous,day
01/03/2024,00:30,JPY,yellow,Unemployment Rate,https://www.forexfactory.com/calendar?month=march.2024#detail=139556,2.4%,2.4%,2.4%,Fri
01/03/2024,01:05,NZD,orange,RBNZ Gov Orr Speaks,https://www.forexfactory.com/calendar?month=march.2024#detail=140060,,,,Fri
01/03/2024,01:30,JPY,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2024#detail=135874,47.2,47.2,47.2,Fri
01/03/2024,02:10,USD,yellow,FOMC Member Williams Speaks,https://www.forexfactory.com/calendar?month=march.2024#detail=140027,,,,Fri
01/03/2024,02:30,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2024#detail=135122,49.1,49.1,49.2,Fri
01/03/2024,,CNY,orange,Non-Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2024#detail=135121,51.4,50.9,50.7,Fri
01/03/2024,02:45,CNY,orange,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2024#detail=135097,50.9,50.7,50.8,Fri
01/03/2024,06:00,JPY,yellow,Consumer Confidence,https://www.forexfactory.com/calendar?month=march.2024#detail=139531,39.1,38.4,38.0,Fri
01/03/2024,06:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=march.2024#detail=137404,-11.0%,,-10.4%,Fri
01/03/2024,08:00,GBP,yellow,Nationwide HPI m/m,https://www.forexfactory.com/calendar?month=march.2024#detail=135773,0.7%,0.2%,0.7%,Fri
01/03/2024,08:30,CHF,yellow,Retail Sales y/y,https://www.forexfactory.com/calendar?month=march.2024#detail=135047,0.3%,0.4%,-0.1%,Fri
01/03/2024,09:15,EUR,yellow,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2024#detail=134519,51.5,49.7,49.2,Fri
01/03/2024,09:30,CHF,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2024#detail=134539,44.0,44.3,43.1,Fri
01/03/2024,09:45,EUR,yellow,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2024#detail=134637,48.7,49.0,48.5,Fri
01/03/2024,09:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2024#detail=134638,47.1,46.8,46.8,Fri
01/03/2024,09:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2024#detail=134639,42.5,42.3,42.3,Fri
01/03/2024,10:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2024#detail=134640,46.5,46.1,46.1,Fri
01/03/2024,,EUR,yellow,Italian Monthly Unemployment Rate,https://www.forexfactory.com/calendar?month=march.2024#detail=134708,7.2%,7.2%,7.2%,Fri
01/03/2024,10:30,GBP,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2024#detail=134641,47.5,47.1,47.1,Fri
01/03/2024,11:00,EUR,orange,Core CPI Flash Estimate y/y,https://www.forexfactory.com/calendar?month=march.2024#detail=138952,3.1%,2.9%,3.3%,Fri
01/03/2024,,EUR,orange,CPI Flash Estimate y/y,https://www.forexfactory.com/calendar?month=march.2024#detail=138953,2.6%,2.5%,2.8%,Fri
01/03/2024,,EUR,yellow,Italian Prelim CPI m/m,https://www.forexfactory.com/calendar?month=march.2024#detail=134776,0.1%,0.3%,0.3%,Fri
01/03/2024,,EUR,yellow,Unemployment Rate,https://www.forexfactory.com/calendar?month=march.2024#detail=138954,6.4%,6.4%,6.5%,Fri
01/03/2024,15:00,GBP,yellow,MPC Member Pill Speaks,https://www.forexfactory.com/calendar?month=march.2024#detail=140034,,,,Fri
01/03/2024,15:30,CAD,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2024#detail=137056,49.7,,48.3,Fri
