date,time,currency,impact,event,detail,actual,forecast,previous,day,timezone
01/04/2017,02:45,CNY,red,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2017#detail=70223,51.2,51.8,51.7,Sat,Africa/Lagos
01/04/2017,15:00,NZD,gray,Daylight Saving Time Shift,https://www.forexfactory.com/calendar?month=april.2017#detail=65310,,,,Sat,Africa/Lagos
01/04/2017,17:00,AUD,gray,Daylight Saving Time Shift,https://www.forexfactory.com/calendar?month=april.2017#detail=65306,,,,Sat,Africa/Lagos
03/04/2017,00:30,AUD,yellow,AIG Manufacturing Index,https://www.forexfactory.com/calendar?month=april.2017#detail=68256,57.5,,59.3,Mon,Africa/Lagos
03/04/2017,00:50,JPY,orange,Tankan Manufacturing Index,https://www.forexfactory.com/calendar?month=april.2017#detail=69102,12,14,10,Mon,Africa/Lagos
03/04/2017,00:50,JPY,orange,Tankan Non-Manufacturing Index,https://www.forexfactory.com/calendar?month=april.2017#detail=69100,20,19,18,Mon,Africa/Lagos
03/04/2017,All Day,CNY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=april.2017#detail=69721,,,,Mon,Africa/Lagos
03/04/2017,01:30,JPY,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2017#detail=70153,52.4,52.6,52.6,Mon,Africa/Lagos
03/04/2017,02:00,AUD,yellow,MI Inflation Gauge m/m,https://www.forexfactory.com/calendar?month=april.2017#detail=68353,0.1%,,-0.3%,Mon,Africa/Lagos
03/04/2017,02:30,AUD,red,Retail Sales m/m,https://www.forexfactory.com/calendar?month=april.2017#detail=68176,-0.1%,0.3%,0.4%,Mon,Africa/Lagos
03/04/2017,02:30,AUD,orange,Building Approvals m/m,https://www.forexfactory.com/calendar?month=april.2017#detail=68027,8.3%,-1.4%,2.2%,Mon,Africa/Lagos
03/04/2017,02:30,AUD,yellow,ANZ Job Advertisements m/m,https://www.forexfactory.com/calendar?month=april.2017#detail=65584,0.3%,,-0.8%,Mon,Africa/Lagos
03/04/2017,07:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=april.2017#detail=68461,50.1%,,59.1%,Mon,Africa/Lagos
03/04/2017,08:15,CHF,yellow,Retail Sales y/y,https://www.forexfactory.com/calendar?month=april.2017#detail=65829,0.6%,-0.8%,-1.2%,Mon,Africa/Lagos
03/04/2017,08:15,EUR,orange,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2017#detail=64738,53.9,54.6,54.8,Mon,Africa/Lagos
03/04/2017,08:30,CHF,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2017#detail=67606,58.6,58.2,57.8,Mon,Africa/Lagos
03/04/2017,08:45,EUR,yellow,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2017#detail=64739,55.7,55.2,55.0,Mon,Africa/Lagos
03/04/2017,08:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2017#detail=64740,53.3,53.4,53.4,Mon,Africa/Lagos
03/04/2017,08:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2017#detail=64741,58.3,58.3,58.3,Mon,Africa/Lagos
03/04/2017,09:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2017#detail=64742,56.2,56.3,56.2,Mon,Africa/Lagos
03/04/2017,09:00,EUR,yellow,Italian Monthly Unemployment Rate,https://www.forexfactory.com/calendar?month=april.2017#detail=65137,11.5%,11.9%,11.8%,Mon,Africa/Lagos
03/04/2017,09:30,GBP,red,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2017#detail=64743,54.2,55.1,54.5,Mon,Africa/Lagos
03/04/2017,10:00,EUR,yellow,PPI m/m,https://www.forexfactory.com/calendar?month=april.2017#detail=66000,0.0%,0.2%,1.1%,Mon,Africa/Lagos
03/04/2017,10:00,EUR,yellow,Unemployment Rate,https://www.forexfactory.com/calendar?month=april.2017#detail=66001,9.5%,9.5%,9.6%,Mon,Africa/Lagos
03/04/2017,14:30,CAD,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2017#detail=65213,55.5,,54.7,Mon,Africa/Lagos
03/04/2017,14:45,USD,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2017#detail=64744,53.3,53.5,53.4,Mon,Africa/Lagos
03/04/2017,15:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2017#detail=64915,57.2,57.2,57.7,Mon,Africa/Lagos
03/04/2017,15:00,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=april.2017#detail=66711,0.8%,1.0%,-0.4%,Mon,Africa/Lagos
03/04/2017,15:00,USD,yellow,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=april.2017#detail=64917,70.5,68.5,68.0,Mon,Africa/Lagos
03/04/2017,15:30,CAD,orange,BOC Business Outlook Survey,https://www.forexfactory.com/calendar?month=april.2017#detail=67888,,,,Mon,Africa/Lagos
03/04/2017,15:30,USD,orange,FOMC Member Dudley Speaks,https://www.forexfactory.com/calendar?month=april.2017#detail=70715,,,,Mon,Africa/Lagos
03/04/2017,All Day,USD,yellow,Total Vehicle Sales,https://www.forexfactory.com/calendar?month=april.2017#detail=66951,16.6M,17.4M,17.6M,Mon,Africa/Lagos
03/04/2017,All Day,USD,yellow,Wards Total Vehicle Sales,https://www.forexfactory.com/calendar?month=april.2017#detail=110329,16.5M,17.3M,17.3M,Mon,Africa/Lagos
03/04/2017,20:00,USD,orange,FOMC Member Harker Speaks,https://www.forexfactory.com/calendar?month=april.2017#detail=70716,,,,Mon,Africa/Lagos
03/04/2017,23:00,NZD,orange,NZIER Business Confidence,https://www.forexfactory.com/calendar?month=april.2017#detail=65653,17,,28,Mon,Africa/Lagos
