date,time,currency,impact,event,detail,actual,forecast,previous,day
01/01/2012,01:00,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2012#detail=38639,50.3,49.3,49.0,Sun
01/01/2012,All Day,NZD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2012#detail=42005,,,,Sun
01/01/2012,All Day,AUD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2012#detail=41995,,,,Sun
02/01/2012,All Day,CNY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2012#detail=42131,,,,Mon
02/01/2012,All Day,JPY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2012#detail=42053,,,,Mon
02/01/2012,All Day,CHF,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2012#detail=42025,,,,Mon
02/01/2012,All Day,EUR,gray,French Bank Holiday,https://www.forexfactory.com/calendar?month=january.2012#detail=42079,,,,Mon
02/01/2012,All Day,EUR,gray,Italian Bank Holiday,https://www.forexfactory.com/calendar?month=january.2012#detail=42088,,,,Mon
02/01/2012,All Day,GBP,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2012#detail=42044,,,,Mon
02/01/2012,08:45,EUR,orange,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2012#detail=43503,44.3,43.8,44.0,Mon
02/01/2012,08:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2012#detail=58944,48.9,48.7,48.7,Mon
02/01/2012,08:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2012#detail=59002,48.4,48.1,48.1,Mon
02/01/2012,09:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2012#detail=38492,46.9,46.9,46.9,Mon
02/01/2012,All Day,CAD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2012#detail=42015,,,,Mon
02/01/2012,All Day,USD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2012#detail=42034,,,,Mon
02/01/2012,All Day,NZD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2012#detail=42006,,,,Mon
02/01/2012,22:30,AUD,yellow,AIG Manufacturing Index,https://www.forexfactory.com/calendar?month=january.2012#detail=38420,50.2,,47.8,Mon
03/01/2012,All Day,CNY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2012#detail=42132,,,,Tue
03/01/2012,All Day,JPY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2012#detail=42054,,,,Tue
03/01/2012,01:00,CNY,yellow,Non-Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2012#detail=42252,56.0,,49.7,Tue
03/01/2012,05:30,AUD,orange,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=january.2012#detail=39180,10.9%,,17.5%,Tue
03/01/2012,08:00,EUR,orange,Spanish Unemployment Change,https://www.forexfactory.com/calendar?month=january.2012#detail=44028,1.9K,,59.5K,Tue
03/01/2012,08:30,CHF,orange,Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2012#detail=38493,50.7,44.5,44.8,Tue
03/01/2012,08:55,EUR,orange,German Unemployment Change,https://www.forexfactory.com/calendar?month=january.2012#detail=42124,-22K,-9K,-23K,Tue
03/01/2012,09:30,GBP,red,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2012#detail=38530,49.6,47.4,47.7,Tue
03/01/2012,13:30,NZD,yellow,GDT Price Index,https://www.forexfactory.com/calendar?month=january.2012#detail=56266,-1.2%,,-1.4%,Tue
03/01/2012,14:30,CAD,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2012#detail=59515,54.0,,53.3,Tue
03/01/2012,15:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2012#detail=38468,53.9,53.3,52.7,Tue
03/01/2012,,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=january.2012#detail=40354,1.2%,0.6%,-0.2%,Tue
03/01/2012,,USD,yellow,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=january.2012#detail=38469,47.5,47.6,45.0,Tue
03/01/2012,19:00,USD,red,FOMC Meeting Minutes,https://www.forexfactory.com/calendar?month=january.2012#detail=39972,,,,Tue
04/01/2012,07:45,EUR,orange,French Consumer Spending m/m,https://www.forexfactory.com/calendar?month=january.2012#detail=36512,-0.1%,0.3%,0.1%,Wed
04/01/2012,08:15,EUR,orange,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2012#detail=43849,43.7,,43.8,Wed
04/01/2012,,EUR,yellow,Spanish Services PMI,https://www.forexfactory.com/calendar?month=january.2012#detail=43945,42.1,,36.8,Wed
04/01/2012,08:45,EUR,yellow,Italian Services PMI,https://www.forexfactory.com/calendar?month=january.2012#detail=43563,44.5,45.3,45.8,Wed
04/01/2012,08:50,EUR,yellow,French Final Services PMI,https://www.forexfactory.com/calendar?month=january.2012#detail=59176,50.3,50.2,50.2,Wed
04/01/2012,08:55,EUR,yellow,German Final Services PMI,https://www.forexfactory.com/calendar?month=january.2012#detail=59188,52.4,52.7,52.7,Wed
04/01/2012,09:00,EUR,yellow,Final Services PMI,https://www.forexfactory.com/calendar?month=january.2012#detail=38516,48.8,48.3,48.3,Wed
04/01/2012,09:30,GBP,red,Construction PMI,https://www.forexfactory.com/calendar?month=january.2012#detail=38529,53.2,51.8,52.3,Wed
04/01/2012,,GBP,orange,Net Lending to Individuals m/m,https://www.forexfactory.com/calendar?month=january.2012#detail=40527,1.0B,1.0B,1.3B,Wed
04/01/2012,,GBP,yellow,M4 Money Supply m/m,https://www.forexfactory.com/calendar?month=january.2012#detail=42149,-0.6%,0.1%,-0.3%,Wed
04/01/2012,,GBP,yellow,Mortgage Approvals,https://www.forexfactory.com/calendar?month=january.2012#detail=42150,53K,53K,53K,Wed
04/01/2012,10:00,EUR,orange,CPI Flash Estimate y/y,https://www.forexfactory.com/calendar?month=january.2012#detail=41370,2.8%,2.8%,3.0%,Wed
04/01/2012,,EUR,yellow,Italian Prelim CPI m/m,https://www.forexfactory.com/calendar?month=january.2012#detail=36760,0.4%,0.3%,-0.1%,Wed
04/01/2012,10:43,EUR,orange,German 10-y Bond Auction,https://www.forexfactory.com/calendar?month=january.2012#detail=42367,1.93|1.3,,1.98|1.1,Wed
04/01/2012,15:00,USD,orange,Factory Orders m/m,https://www.forexfactory.com/calendar?month=january.2012#detail=41058,1.8%,1.9%,-0.2%,Wed
04/01/2012,All Day,USD,yellow,Total Vehicle Sales,https://www.forexfactory.com/calendar?month=january.2012#detail=39947,13.6M,13.5M,13.6M,Wed
04/01/2012,22:30,AUD,orange,AIG Services Index,https://www.forexfactory.com/calendar?month=january.2012#detail=38421,49.0,,47.7,Wed
04/01/2012,23:50,JPY,yellow,Monetary Base y/y,https://www.forexfactory.com/calendar?month=january.2012#detail=39146,13.5%,20.3%,19.5%,Wed
05/01/2012,00:30,AUD,red,Goods Trade Balance,https://www.forexfactory.com/calendar?month=january.2012#detail=39482,1.38B,1.68B,1.42B,Thu
05/01/2012,02:30,CNY,yellow,RatingDog Services PMI,https://www.forexfactory.com/calendar?month=january.2012#detail=54022,52.5,,52.5,Thu
05/01/2012,07:00,EUR,orange,German Retail Sales m/m,https://www.forexfactory.com/calendar?month=january.2012#detail=42121,-0.9%,0.2%,-0.2%,Thu
05/01/2012,09:00,EUR,yellow,Italian Monthly Unemployment Rate,https://www.forexfactory.com/calendar?month=january.2012#detail=42151,8.6%,8.5%,8.5%,Thu
05/01/2012,,EUR,yellow,Italian Quarterly Unemployment Rate,https://www.forexfactory.com/calendar?month=january.2012#detail=36569,8.1%,8.1%,8.0%,Thu
05/01/2012,09:30,GBP,red,Final Services PMI,https://www.forexfactory.com/calendar?month=january.2012#detail=38528,54.0,51.6,52.1,Thu
05/01/2012,,GBP,orange,BOE Credit Conditions Survey,https://www.forexfactory.com/calendar?month=january.2012#detail=35744,,,,Thu
05/01/2012,10:00,EUR,orange,Industrial New Orders m/m,https://www.forexfactory.com/calendar?month=january.2012#detail=41300,1.8%,2.4%,-7.8%,Thu
05/01/2012,,EUR,yellow,PPI m/m,https://www.forexfactory.com/calendar?month=january.2012#detail=41270,0.2%,0.1%,0.1%,Thu
05/01/2012,10:04,EUR,orange,French 10-y Bond Auction,https://www.forexfactory.com/calendar?month=january.2012#detail=42400,3.29|1.6,,3.18|3.1,Thu
05/01/2012,12:30,USD,yellow,Challenger Job Cuts y/y,https://www.forexfactory.com/calendar?month=january.2012#detail=38324,30.6%,,-12.8%,Thu
05/01/2012,13:15,USD,red,ADP Non-Farm Employment Change,https://www.forexfactory.com/calendar?month=january.2012#detail=38323,325K,176K,204K,Thu
05/01/2012,13:30,CAD,orange,RMPI m/m,https://www.forexfactory.com/calendar?month=january.2012#detail=41963,3.8%,0.1%,-1.0%,Thu
05/01/2012,,CAD,yellow,IPPI m/m,https://www.forexfactory.com/calendar?month=january.2012#detail=41962,0.2%,0.2%,-0.1%,Thu
05/01/2012,,USD,red,Unemployment Claims,https://www.forexfactory.com/calendar?month=january.2012#detail=39800,372K,375K,387K,Thu
05/01/2012,15:00,CHF,red,SNB Chairman Hildebrand Speaks,https://www.forexfactory.com/calendar?month=january.2012#detail=42204,,,,Thu
05/01/2012,,USD,red,ISM Services PMI,https://www.forexfactory.com/calendar?month=january.2012#detail=38456,52.6,53.0,52.0,Thu
05/01/2012,15:02,CAD,red,Ivey PMI,https://www.forexfactory.com/calendar?month=january.2012#detail=40166,63.5,57.5,59.9,Thu
05/01/2012,15:30,USD,yellow,Natural Gas Storage,https://www.forexfactory.com/calendar?month=january.2012#detail=39748,-76B,-78B,-81B,Thu
05/01/2012,16:00,USD,orange,Crude Oil Inventories,https://www.forexfactory.com/calendar?month=january.2012#detail=41596,2.2M,-1.4M,3.9M,Thu
06/01/2012,All Day,EUR,gray,Italian Bank Holiday,https://www.forexfactory.com/calendar?month=january.2012#detail=42089,,,,Fri
06/01/2012,08:00,GBP,red,Halifax HPI m/m,https://www.forexfactory.com/calendar?month=january.2012#detail=39912,-0.9%,-0.1%,-1.0%,Fri
06/01/2012,08:10,CHF,red,Foreign Currency Reserves,https://www.forexfactory.com/calendar?month=january.2012#detail=42067,254B,,232B,Fri
06/01/2012,08:15,CHF,red,CPI m/m,https://www.forexfactory.com/calendar?month=january.2012#detail=39257,-0.2%,0.0%,-0.2%,Fri
06/01/2012,10:00,EUR,orange,Retail Sales m/m,https://www.forexfactory.com/calendar?month=january.2012#detail=41282,-0.8%,-0.2%,0.1%,Fri
06/01/2012,,EUR,orange,Unemployment Rate,https://www.forexfactory.com/calendar?month=january.2012#detail=41440,10.3%,10.3%,10.3%,Fri
06/01/2012,11:00,EUR,orange,German Factory Orders m/m,https://www.forexfactory.com/calendar?month=january.2012#detail=40749,-4.8%,-1.6%,5.0%,Fri
06/01/2012,12:00,CAD,red,Employment Change,https://www.forexfactory.com/calendar?month=january.2012#detail=41916,17.5K,17.8K,-18.6K,Fri
06/01/2012,,CAD,red,Unemployment Rate,https://www.forexfactory.com/calendar?month=january.2012#detail=41915,7.5%,7.4%,7.4%,Fri
06/01/2012,13:30,USD,red,Non-Farm Employment Change,https://www.forexfactory.com/calendar?month=january.2012#detail=38274,200K,152K,100K,Fri
06/01/2012,,USD,red,Unemployment Rate,https://www.forexfactory.com/calendar?month=january.2012#detail=38275,8.5%,8.7%,8.6%,Fri
06/01/2012,,USD,orange,Average Hourly Earnings m/m,https://www.forexfactory.com/calendar?month=january.2012#detail=38276,0.2%,0.2%,0.0%,Fri
06/01/2012,14:00,USD,yellow,FOMC Member Dudley Speaks,https://www.forexfactory.com/calendar?month=january.2012#detail=42205,,,,Fri
06/01/2012,17:40,USD,yellow,FOMC Member Duke Speaks,https://www.forexfactory.com/calendar?month=january.2012#detail=42202,,,,Fri
06/01/2012,18:00,USD,yellow,FOMC Member Raskin Speaks,https://www.forexfactory.com/calendar?month=january.2012#detail=42203,,,,Fri
07/01/2012,17:40,USD,orange,FOMC Member Raskin Speaks,https://www.forexfactory.com/calendar?month=january.2012#detail=42206,,,,Sat
08/01/2012,10:00,CNY,orange,New Loans,https://www.forexfactory.com/calendar?month=january.2012#detail=39668,641B,575B,562B,Sun
