date,time,currency,impact,event,detail,actual,forecast,previous,day
01/03/2014,00:59,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2014#detail=50480,50.2,50.2,50.5,Sat
02/03/2014,21:45,NZD,orange,Overseas Trade Index q/q,https://www.forexfactory.com/calendar?month=march.2014#detail=51024,2.3%,1.9%,7.5%,Sun
02/03/2014,22:15,AUD,yellow,AIG Manufacturing Index,https://www.forexfactory.com/calendar?month=march.2014#detail=50377,48.6,,46.7,Sun
02/03/2014,23:30,AUD,yellow,MI Inflation Gauge m/m,https://www.forexfactory.com/calendar?month=march.2014#detail=50697,0.2%,,0.1%,Sun
02/03/2014,23:50,JPY,orange,Capital Spending q/y,https://www.forexfactory.com/calendar?month=march.2014#detail=50037,4.0%,5.1%,1.5%,Sun
02/03/2014,23:59,AUD,orange,HIA New Home Sales m/m,https://www.forexfactory.com/calendar?month=march.2014#detail=50762,0.5%,,-0.4%,Sun
03/03/2014,All Day,All,red,G7 Meetings,https://www.forexfactory.com/calendar?month=march.2014#detail=53936,,,,Mon
03/03/2014,00:30,AUD,orange,ANZ Job Advertisements m/m,https://www.forexfactory.com/calendar?month=march.2014#detail=50714,5.1%,,0.0,Mon
03/03/2014,,AUD,orange,Company Operating Profits q/q,https://www.forexfactory.com/calendar?month=march.2014#detail=50583,1.7%,2.3%,4.3%,Mon
03/03/2014,01:00,CNY,orange,Non-Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2014#detail=50492,55.0,,53.4,Mon
03/03/2014,01:45,CNY,red,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2014#detail=50459,48.5,48.5,48.3,Mon
03/03/2014,05:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=march.2014#detail=50665,-12.1%,,-9.3%,Mon
03/03/2014,08:15,EUR,orange,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2014#detail=50228,52.5,53.2,52.2,Mon
03/03/2014,08:30,CHF,orange,Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2014#detail=50225,57.6,57.2,56.1,Mon
03/03/2014,08:45,EUR,orange,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2014#detail=50229,52.3,53.7,53.1,Mon
03/03/2014,08:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2014#detail=59042,49.7,48.5,48.5,Mon
03/03/2014,08:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2014#detail=59043,54.8,54.7,54.7,Mon
03/03/2014,09:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2014#detail=50227,53.2,53.2,53.0,Mon
03/03/2014,09:30,GBP,red,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2014#detail=50226,56.9,56.9,56.6,Mon
03/03/2014,,GBP,orange,Net Lending to Individuals m/m,https://www.forexfactory.com/calendar?month=march.2014#detail=51604,2.1B,2.5B,2.3B,Mon
03/03/2014,,GBP,yellow,M4 Money Supply m/m,https://www.forexfactory.com/calendar?month=march.2014#detail=51827,0.3%,0.3%,-1.4%,Mon
03/03/2014,,GBP,yellow,Mortgage Approvals,https://www.forexfactory.com/calendar?month=march.2014#detail=51821,77K,74K,73K,Mon
03/03/2014,13:30,CAD,orange,RMPI m/m,https://www.forexfactory.com/calendar?month=march.2014#detail=53581,2.6%,2.3%,1.8%,Mon
03/03/2014,,CAD,yellow,IPPI m/m,https://www.forexfactory.com/calendar?month=march.2014#detail=53579,1.4%,0.9%,0.6%,Mon
03/03/2014,,USD,orange,Core PCE Price Index m/m,https://www.forexfactory.com/calendar?month=march.2014#detail=52524,0.1%,0.1%,0.1%,Mon
03/03/2014,,USD,orange,Personal Spending m/m,https://www.forexfactory.com/calendar?month=march.2014#detail=52525,0.4%,0.2%,0.1%,Mon
03/03/2014,,USD,yellow,Personal Income m/m,https://www.forexfactory.com/calendar?month=march.2014#detail=52526,0.3%,0.2%,0.0%,Mon
03/03/2014,14:00,EUR,red,ECB President Draghi Speaks,https://www.forexfactory.com/calendar?month=march.2014#detail=53924,,,,Mon
03/03/2014,,USD,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2014#detail=49674,57.1,56.7,56.7,Mon
03/03/2014,14:30,CAD,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2014#detail=59541,52.9,,51.7,Mon
03/03/2014,15:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2014#detail=49639,53.2,52.3,51.3,Mon
03/03/2014,,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=march.2014#detail=49661,0.1%,0.0%,1.5%,Mon
03/03/2014,,USD,yellow,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=march.2014#detail=49640,60.0,57.2,60.5,Mon
03/03/2014,All Day,USD,yellow,Total Vehicle Sales,https://www.forexfactory.com/calendar?month=march.2014#detail=52774,15.3M,15.3M,15.2M,Mon
03/03/2014,23:50,JPY,yellow,Monetary Base y/y,https://www.forexfactory.com/calendar?month=march.2014#detail=51433,55.7%,54.2%,51.9%,Mon
04/03/2014,00:00,NZD,yellow,ANZ Commodity Prices m/m,https://www.forexfactory.com/calendar?month=march.2014#detail=50993,0.9%,,1.2%,Tue
04/03/2014,00:30,AUD,red,Building Approvals m/m,https://www.forexfactory.com/calendar?month=march.2014#detail=50750,6.8%,0.7%,-1.3%,Tue
04/03/2014,,AUD,orange,Current Account,https://www.forexfactory.com/calendar?month=march.2014#detail=50575,-10.1B,-10.1B,-12.5B,Tue
04/03/2014,01:30,JPY,orange,Average Cash Earnings y/y,https://www.forexfactory.com/calendar?month=march.2014#detail=51311,-0.2%,0.3%,0.5%,Tue
