date,time,currency,impact,actual,forecast,previous,day,event,detail,timezone
28/10/2015,23:50,JPY,yellow,1.0%,-0.5%,-1.2%,Wed,,,Africa/Lagos
29/10/2015,00:00,AUD,yellow,-4.0%,,2.3%,Thu,,,Africa/Lagos
29/10/2015,00:30,AUD,orange,1.4%,1.6%,1.4%,Thu,,,Africa/Lagos
29/10/2015,06:58,GBP,yellow,0.6%,0.5%,0.5%,Thu,,,Africa/Lagos
29/10/2015,All Day,EUR,orange,0.0%,-0.1%,-0.2%,Thu,,,Africa/Lagos
29/10/2015,08:00,EUR,orange,-0.7%,-0.6%,-0.9%,Thu,,,Africa/Lagos
29/10/2015,08:55,EUR,orange,-5K,-4K,2K,Thu,,,Africa/Lagos
29/10/2015,09:30,GBP,orange,4.9B,4.4B,4.7B,Thu,,,Africa/Lagos
29/10/2015,,GBP,yellow,-1.0%,-0.2%,-0.5%,Thu,,,Africa/Lagos
29/10/2015,,GBP,yellow,69K,73K,71K,Thu,,,Africa/Lagos
29/10/2015,10:22,EUR,yellow,1.48|1.7,,1.82|1.3,Thu,,,Africa/Lagos
29/10/2015,11:00,GBP,yellow,19,35,49,Thu,,,Africa/Lagos
29/10/2015,12:30,CAD,orange,3.0%,1.2%,-6.8%,Thu,,,Africa/Lagos
29/10/2015,,CAD,yellow,-0.3%,-0.1%,-0.3%,Thu,,,Africa/Lagos
29/10/2015,,USD,red,1.5%,1.6%,3.9%,Thu,,,Africa/Lagos
29/10/2015,,USD,red,260K,264K,259K,Thu,,,Africa/Lagos
29/10/2015,,USD,orange,1.2%,1.5%,2.1%,Thu,,,Africa/Lagos
29/10/2015,13:10,USD,orange,,,,Thu,,,Africa/Lagos
29/10/2015,14:00,USD,orange,-2.3%,1.1%,-1.4%,Thu,,,Africa/Lagos
29/10/2015,14:30,USD,yellow,63B,70B,81B,Thu,,,Africa/Lagos
29/10/2015,21:45,NZD,yellow,-5.7%,,-5.3%,Thu,,,Africa/Lagos
29/10/2015,23:30,JPY,red,-0.2%,-0.2%,-0.2%,Thu,,,Africa/Lagos
29/10/2015,,JPY,orange,-0.4%,1.2%,2.9%,Thu,,,Africa/Lagos
29/10/2015,,JPY,yellow,-0.1%,-0.2%,-0.1%,Thu,,,Africa/Lagos
29/10/2015,,JPY,yellow,3.4%,3.4%,3.4%,Thu,,,Africa/Lagos
29/10/2015,23:54,NZD,red,10.5,,-18.9,Thu,,,Africa/Lagos
29/10/2015,23:57,GBP,yellow,2,4,3,Thu,,,Africa/Lagos
30/10/2015,00:30,AUD,orange,0.9%,0.3%,0.3%,Fri,,,Africa/Lagos
30/10/2015,,AUD,yellow,0.8%,0.5%,0.6%,Fri,,,Africa/Lagos
30/10/2015,03:22,JPY,red,,,,Fri,,,Africa/Lagos
30/10/2015,05:00,JPY,yellow,2.6%,6.5%,8.8%,Fri,,,Africa/Lagos
30/10/2015,06:00,JPY,red,,,,Fri,,,Africa/Lagos
30/10/2015,06:32,JPY,red,,,,Fri,,,Africa/Lagos
30/10/2015,07:00,EUR,orange,0.0%,0.4%,-0.7%,Fri,,,Africa/Lagos
30/10/2015,07:45,EUR,yellow,0.0%,0.2%,0.1%,Fri,,,Africa/Lagos
30/10/2015,08:00,CHF,orange,99.8,100.1,100.3,Fri,,,Africa/Lagos
30/10/2015,,EUR,orange,0.8%,0.9%,1.0%,Fri,,,Africa/Lagos
30/10/2015,09:00,EUR,yellow,11.8%,11.9%,11.9%,Fri,,,Africa/Lagos
30/10/2015,10:00,EUR,orange,1.0%,0.9%,0.9%,Fri,,,Africa/Lagos
30/10/2015,,EUR,orange,0.0%,0.0%,-0.1%,Fri,,,Africa/Lagos
30/10/2015,,EUR,orange,10.8%,11.0%,10.9%,Fri,,,Africa/Lagos
30/10/2015,,EUR,yellow,0.2%,0.1%,-0.4%,Fri,,,Africa/Lagos
30/10/2015,12:30,CAD,red,0.1%,0.1%,0.3%,Fri,,,Africa/Lagos
30/10/2015,,USD,red,0.6%,0.6%,0.2%,Fri,,,Africa/Lagos
30/10/2015,,USD,orange,0.1%,0.2%,0.1%,Fri,,,Africa/Lagos
30/10/2015,,USD,orange,0.1%,0.2%,0.4%,Fri,,,Africa/Lagos
30/10/2015,,USD,yellow,0.1%,0.2%,0.4%,Fri,,,Africa/Lagos
30/10/2015,13:45,USD,orange,56.2,49.5,48.7,Fri,,,Africa/Lagos
30/10/2015,14:00,USD,orange,,,,Fri,,,Africa/Lagos
30/10/2015,,USD,orange,90.0,92.6,92.1,Fri,,,Africa/Lagos
30/10/2015,,USD,yellow,2.7%,,2.7%,Fri,,,Africa/Lagos
