date,time,currency,impact,event,detail,actual,forecast,previous,day,timezone
01/09/2009,01:00,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2009#detail=18440,54.0,,53.3,Tue,Africa/Lagos
01/09/2009,01:30,AUD,red,Building Approvals m/m,https://www.forexfactory.com/calendar?month=september.2009#detail=12836,7.7%,3.3%,9.9%,Tue,Africa/Lagos
01/09/2009,,AUD,orange,Current Account,https://www.forexfactory.com/calendar?month=september.2009#detail=12731,-13.3B,-10.3B,-6.3B,Tue,Africa/Lagos
01/09/2009,02:34,CNY,orange,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2009#detail=18432,55.1,,52.8,Tue,Africa/Lagos
01/09/2009,03:45,JPY,yellow,10-y Bond Auction,https://www.forexfactory.com/calendar?month=september.2009#detail=49006,1.33|2.9,,1.45|2.9,Tue,Africa/Lagos
01/09/2009,04:30,AUD,red,Cash Rate,https://www.forexfactory.com/calendar?month=september.2009#detail=10583,3.00%,3.00%,3.00%,Tue,Africa/Lagos
01/09/2009,,AUD,red,RBA Rate Statement,https://www.forexfactory.com/calendar?month=september.2009#detail=10584,,,,Tue,Africa/Lagos
01/09/2009,05:45,CHF,orange,GDP q/q,https://www.forexfactory.com/calendar?month=september.2009#detail=12538,-0.3%,-0.9%,-0.9%,Tue,Africa/Lagos
01/09/2009,06:00,EUR,orange,German Retail Sales m/m,https://www.forexfactory.com/calendar?month=september.2009#detail=11797,0.7%,0.7%,-1.3%,Tue,Africa/Lagos
01/09/2009,06:30,AUD,orange,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=september.2009#detail=14062,-31.8%,,-32.1%,Tue,Africa/Lagos
01/09/2009,07:15,EUR,yellow,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2009#detail=43821,47.2,,47.3,Tue,Africa/Lagos
01/09/2009,07:30,CHF,orange,Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2009#detail=11106,50.2,47.1,44.3,Tue,Africa/Lagos
01/09/2009,07:45,EUR,yellow,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2009#detail=43475,44.2,46.1,45.4,Tue,Africa/Lagos
01/09/2009,07:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2009#detail=58856,50.8,50.2,50.2,Tue,Africa/Lagos
01/09/2009,07:55,EUR,orange,German Unemployment Change,https://www.forexfactory.com/calendar?month=september.2009#detail=11809,-1K,33K,-5K,Tue,Africa/Lagos
01/09/2009,,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2009#detail=58974,49.2,49.0,49.0,Tue,Africa/Lagos
01/09/2009,08:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2009#detail=10933,48.2,47.9,47.9,Tue,Africa/Lagos
01/09/2009,08:30,GBP,red,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2009#detail=10887,49.7,51.5,50.2,Tue,Africa/Lagos
01/09/2009,,GBP,orange,Net Lending to Individuals m/m,https://www.forexfactory.com/calendar?month=september.2009#detail=13261,-0.6B,0.4B,0.2B,Tue,Africa/Lagos
01/09/2009,,GBP,yellow,Mortgage Approvals,https://www.forexfactory.com/calendar?month=september.2009#detail=12403,50K,51K,48K,Tue,Africa/Lagos
01/09/2009,09:00,EUR,orange,Unemployment Rate,https://www.forexfactory.com/calendar?month=september.2009#detail=13655,9.5%,9.5%,9.4%,Tue,Africa/Lagos
01/09/2009,14:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2009#detail=10784,52.9,50.6,48.9,Tue,Africa/Lagos
01/09/2009,,USD,red,Pending Home Sales m/m,https://www.forexfactory.com/calendar?month=september.2009#detail=13335,3.2%,1.7%,3.6%,Tue,Africa/Lagos
01/09/2009,,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=september.2009#detail=11123,-0.2%,-0.1%,0.1%,Tue,Africa/Lagos
01/09/2009,,USD,yellow,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=september.2009#detail=10785,65.0,57.3,55.0,Tue,Africa/Lagos
01/09/2009,14:30,NZD,yellow,GDT Price Index,https://www.forexfactory.com/calendar?month=september.2009#detail=56221,23.9%,,24.3%,Tue,Africa/Lagos
01/09/2009,All Day,USD,yellow,Total Vehicle Sales,https://www.forexfactory.com/calendar?month=september.2009#detail=12964,14.1M,13.1M,11.2M,Tue,Africa/Lagos
01/09/2009,23:50,JPY,yellow,Monetary Base y/y,https://www.forexfactory.com/calendar?month=september.2009#detail=13825,6.1%,6.6%,6.1%,Tue,Africa/Lagos
02/09/2009,01:30,AUD,red,GDP q/q,https://www.forexfactory.com/calendar?month=september.2009#detail=10801,0.6%,0.3%,0.4%,Wed,Africa/Lagos
02/09/2009,07:00,EUR,yellow,Spanish Unemployment Change,https://www.forexfactory.com/calendar?month=september.2009#detail=44000,85.0K,,-20.8K,Wed,Africa/Lagos
02/09/2009,08:30,GBP,orange,Construction PMI,https://www.forexfactory.com/calendar?month=september.2009#detail=10888,47.7,48.1,47.0,Wed,Africa/Lagos
