date,time,currency,impact,event,detail,actual,forecast,previous,day,timezone
01/02/2008,01:00,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2008#detail=18348,53.0,,55.3,Fri,Africa/Lagos
01/02/2008,02:30,CNY,orange,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2008#detail=18343,53.2,,53.3,Fri,Africa/Lagos
01/02/2008,05:30,AUD,orange,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=february.2008#detail=10296,5.2%,,2.2%,Fri,Africa/Lagos
01/02/2008,08:15,EUR,yellow,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2008#detail=43802,49.8,,49.5,Fri,Africa/Lagos
01/02/2008,08:30,CHF,orange,Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2008#detail=6840,61.6,60.3,61.3,Fri,Africa/Lagos
01/02/2008,08:45,EUR,yellow,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2008#detail=43456,50.8,51.0,50.7,Fri,Africa/Lagos
01/02/2008,09:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2008#detail=6842,52.8,52.6,52.6,Fri,Africa/Lagos
01/02/2008,All Day,All,orange,OPEC Meetings,https://www.forexfactory.com/calendar?month=february.2008#detail=6932,,,,Fri,Africa/Lagos
01/02/2008,09:30,GBP,orange,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2008#detail=6843,50.6,52.5,52.4,Fri,Africa/Lagos
01/02/2008,13:30,CAD,orange,RMPI m/m,https://www.forexfactory.com/calendar?month=february.2008#detail=6848,0.2%,0.8%,3.4%,Fri,Africa/Lagos
01/02/2008,13:30,CAD,yellow,IPPI m/m,https://www.forexfactory.com/calendar?month=february.2008#detail=6847,1.1%,0.6%,0.6%,Fri,Africa/Lagos
01/02/2008,13:30,USD,red,Non-Farm Employment Change,https://www.forexfactory.com/calendar?month=february.2008#detail=6844,-17K,65K,82K,Fri,Africa/Lagos
01/02/2008,13:30,USD,red,Unemployment Rate,https://www.forexfactory.com/calendar?month=february.2008#detail=6845,4.9%,5.0%,5.0%,Fri,Africa/Lagos
01/02/2008,13:30,USD,orange,Average Hourly Earnings m/m,https://www.forexfactory.com/calendar?month=february.2008#detail=6846,0.2%,0.3%,0.4%,Fri,Africa/Lagos
01/02/2008,15:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2008#detail=6849,50.7,47.3,47.7,Fri,Africa/Lagos
01/02/2008,15:00,USD,orange,Revised UoM Consumer Sentiment,https://www.forexfactory.com/calendar?month=february.2008#detail=6851,78.4,79.0,80.5,Fri,Africa/Lagos
01/02/2008,15:00,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=february.2008#detail=6852,-1.1%,-0.5%,-0.4%,Fri,Africa/Lagos
01/02/2008,15:00,USD,yellow,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=february.2008#detail=6850,76.0,68.0,68.0,Fri,Africa/Lagos
01/02/2008,15:00,USD,yellow,Revised UoM Inflation Expectations,https://www.forexfactory.com/calendar?month=february.2008#detail=9981,3.4%,,3.4%,Fri,Africa/Lagos
01/02/2008,All Day,USD,yellow,Total Vehicle Sales,https://www.forexfactory.com/calendar?month=february.2008#detail=6853,15.3M,16.0M,16.2M,Fri,Africa/Lagos
03/02/2008,01:00,CNY,yellow,Non-Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2008#detail=42284,57.1,,58.8,Sun,Africa/Lagos
03/02/2008,21:45,NZD,yellow,Visitor Arrivals m/m,https://www.forexfactory.com/calendar?month=february.2008#detail=6877,-1.2%,,2.8%,Sun,Africa/Lagos
03/02/2008,23:30,AUD,yellow,MI Inflation Gauge m/m,https://www.forexfactory.com/calendar?month=february.2008#detail=6879,0.3%,,0.6%,Sun,Africa/Lagos
