date,time,currency,impact,event,detail,actual,forecast,previous,day
01/07/2018,23:30,AUD,yellow,AIG Manufacturing Index,https://www.forexfactory.com/calendar?month=july.2018#detail=91201,57.4,,57.5,Sun
02/07/2018,00:50,JPY,yellow,Tankan Manufacturing Index,https://www.forexfactory.com/calendar?month=july.2018#detail=91779,21,22,24,Mon
02/07/2018,,JPY,yellow,Tankan Non-Manufacturing Index,https://www.forexfactory.com/calendar?month=july.2018#detail=91781,24,23,23,Mon
02/07/2018,01:30,JPY,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2018#detail=91745,53.0,53.1,53.1,Mon
02/07/2018,02:00,AUD,yellow,MI Inflation Gauge m/m,https://www.forexfactory.com/calendar?month=july.2018#detail=91623,0.0%,,0.0%,Mon
02/07/2018,02:30,AUD,yellow,ANZ Job Advertisements m/m,https://www.forexfactory.com/calendar?month=july.2018#detail=91312,-1.7%,,1.4%,Mon
02/07/2018,02:45,CNY,orange,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2018#detail=89938,51.0,51.1,51.1,Mon
02/07/2018,07:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=july.2018#detail=91599,6.6%,,3.5%,Mon
02/07/2018,08:15,CHF,yellow,Retail Sales y/y,https://www.forexfactory.com/calendar?month=july.2018#detail=90564,-0.1%,2.6%,2.9%,Mon
02/07/2018,,EUR,yellow,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2018#detail=85428,53.4,53.6,53.4,Mon
02/07/2018,08:30,CHF,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2018#detail=90321,61.6,61.1,62.4,Mon
02/07/2018,08:45,EUR,yellow,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2018#detail=85544,53.3,52.6,52.7,Mon
02/07/2018,08:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2018#detail=85790,52.5,53.1,53.1,Mon
02/07/2018,08:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2018#detail=85798,55.9,55.9,55.9,Mon
02/07/2018,09:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2018#detail=85799,54.9,55.0,55.0,Mon
02/07/2018,,EUR,yellow,Italian Monthly Unemployment Rate,https://www.forexfactory.com/calendar?month=july.2018#detail=85541,10.7%,11.1%,11.0%,Mon
02/07/2018,09:30,GBP,red,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2018#detail=85801,54.4,54.1,54.3,Mon
02/07/2018,10:00,EUR,yellow,Unemployment Rate,https://www.forexfactory.com/calendar?month=july.2018#detail=88660,8.4%,8.5%,8.4%,Mon
02/07/2018,All Day,CAD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=july.2018#detail=89827,,,,Mon
02/07/2018,14:45,USD,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2018#detail=86750,55.4,54.6,54.6,Mon
02/07/2018,15:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2018#detail=86758,60.2,58.2,58.7,Mon
02/07/2018,,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=july.2018#detail=87177,0.4%,0.5%,0.9%,Mon
02/07/2018,,USD,yellow,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=july.2018#detail=86752,76.8,74.3,79.5,Mon
02/07/2018,23:00,NZD,orange,NZIER Business Confidence,https://www.forexfactory.com/calendar?month=july.2018#detail=90659,-20,,-11,Mon
03/07/2018,00:50,JPY,yellow,Monetary Base y/y,https://www.forexfactory.com/calendar?month=july.2018#detail=92381,7.4%,8.3%,8.1%,Tue
03/07/2018,02:30,AUD,orange,Building Approvals m/m,https://www.forexfactory.com/calendar?month=july.2018#detail=91522,-3.2%,0.1%,-5.6%,Tue
03/07/2018,04:35,JPY,yellow,10-y Bond Auction,https://www.forexfactory.com/calendar?month=july.2018#detail=91676,0.04|4.4,,0.05|4.4,Tue
03/07/2018,05:30,AUD,red,RBA Rate Statement,https://www.forexfactory.com/calendar?month=july.2018#detail=91097,,,,Tue
03/07/2018,,AUD,orange,Cash Rate,https://www.forexfactory.com/calendar?month=july.2018#detail=91094,1.50%,1.50%,1.50%,Tue
03/07/2018,07:45,EUR,yellow,French Gov Budget Balance,https://www.forexfactory.com/calendar?month=july.2018#detail=85982,-55.1B,,-54.3B,Tue
03/07/2018,08:00,EUR,yellow,Spanish Unemployment Change,https://www.forexfactory.com/calendar?month=july.2018#detail=85431,-90.0K,-101.0K,-83.7K,Tue
03/07/2018,09:30,GBP,red,Construction PMI,https://www.forexfactory.com/calendar?month=july.2018#detail=88049,53.1,52.6,52.5,Tue
03/07/2018,,GBP,yellow,FPC Meeting Minutes,https://www.forexfactory.com/calendar?month=july.2018#detail=88119,,,,Tue
03/07/2018,10:00,EUR,yellow,PPI m/m,https://www.forexfactory.com/calendar?month=july.2018#detail=99404,0.8%,0.4%,0.0%,Tue
03/07/2018,,EUR,yellow,Retail Sales m/m,https://www.forexfactory.com/calendar?month=july.2018#detail=88661,0.0%,0.1%,-0.1%,Tue
03/07/2018,10:36,GBP,yellow,10-y Bond Auction,https://www.forexfactory.com/calendar?month=july.2018#detail=88466,1.43|2.3,,1.61|2.2,Tue
03/07/2018,14:30,CAD,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2018#detail=89790,57.1,,56.2,Tue
03/07/2018,14:59,USD,yellow,RCM/TIPP Economic Optimism,https://www.forexfactory.com/calendar?month=july.2018#detail=87128,56.4,54.2,53.9,Tue
03/07/2018,15:00,USD,yellow,Factory Orders m/m,https://www.forexfactory.com/calendar?month=july.2018#detail=89197,0.4%,0.1%,-0.4%,Tue
03/07/2018,15:13,NZD,orange,GDT Price Index,https://www.forexfactory.com/calendar?month=july.2018#detail=90976,-5.0%,,-1.2%,Tue
03/07/2018,All Day,USD,yellow,Wards Total Vehicle Sales,https://www.forexfactory.com/calendar?month=july.2018#detail=110344,17.4M,17.0M,16.8M,Tue
03/07/2018,All Day,USD,yellow,Total Vehicle Sales,https://www.forexfactory.com/calendar?month=july.2018#detail=87513,17.5M,17.0M,16.9M,Tue
03/07/2018,21:30,USD,yellow,API Weekly Statistical Bulletin,https://www.forexfactory.com/calendar?month=july.2018#detail=99220,,,,Tue
03/07/2018,23:30,AUD,yellow,AIG Services Index,https://www.forexfactory.com/calendar?month=july.2018#detail=91237,63.0,,59.0,Tue
04/07/2018,00:01,GBP,yellow,BRC Shop Price Index y/y,https://www.forexfactory.com/calendar?month=july.2018#detail=88228,-0.5%,,-1.1%,Wed
04/07/2018,02:00,NZD,yellow,ANZ Commodity Prices m/m,https://www.forexfactory.com/calendar?month=july.2018#detail=90874,-1.0%,,1.5%,Wed
04/07/2018,02:30,AUD,red,Goods Trade Balance,https://www.forexfactory.com/calendar?month=july.2018#detail=91492,0.83B,1.21B,0.47B,Wed
04/07/2018,,AUD,red,Retail Sales m/m,https://www.forexfactory.com/calendar?month=july.2018#detail=91466,0.4%,0.3%,0.5%,Wed
04/07/2018,02:45,CNY,orange,RatingDog Services PMI,https://www.forexfactory.com/calendar?month=july.2018#detail=89986,53.9,52.7,52.9,Wed
04/07/2018,08:15,EUR,yellow,Spanish Services PMI,https://www.forexfactory.com/calendar?month=july.2018#detail=85429,55.4,56.3,56.4,Wed
04/07/2018,08:45,EUR,yellow,Italian Services PMI,https://www.forexfactory.com/calendar?month=july.2018#detail=85545,54.3,53.3,53.1,Wed
04/07/2018,08:50,EUR,yellow,French Final Services PMI,https://www.forexfactory.com/calendar?month=july.2018#detail=85792,55.9,56.4,56.4,Wed
04/07/2018,08:55,EUR,yellow,German Final Services PMI,https://www.forexfactory.com/calendar?month=july.2018#detail=85793,54.5,53.9,53.9,Wed
04/07/2018,09:00,EUR,yellow,Final Services PMI,https://www.forexfactory.com/calendar?month=july.2018#detail=85794,55.2,55.0,55.0,Wed
04/07/2018,09:30,GBP,red,Final Services PMI,https://www.forexfactory.com/calendar?month=july.2018#detail=85796,55.1,54.0,54.0,Wed
04/07/2018,All Day,USD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=july.2018#detail=89893,,,,Wed
05/07/2018,04:35,JPY,yellow,30-y Bond Auction,https://www.forexfactory.com/calendar?month=july.2018#detail=91697,0.70|5.0,,0.71|4.2,Thu
05/07/2018,06:58,EUR,yellow,German Factory Orders m/m,https://www.forexfactory.com/calendar?month=july.2018#detail=92731,2.6%,1.1%,-1.6%,Thu
05/07/2018,08:15,CHF,yellow,CPI m/m,https://www.forexfactory.com/calendar?month=july.2018#detail=90465,0.0%,0.1%,0.4%,Thu
05/07/2018,09:10,EUR,yellow,Retail PMI,https://www.forexfactory.com/calendar?month=july.2018#detail=85925,51.8,,51.7,Thu
05/07/2018,09:30,GBP,yellow,Housing Equity Withdrawal q/q,https://www.forexfactory.com/calendar?month=july.2018#detail=87940,-6.7B,-7.3B,-7.1B,Thu
05/07/2018,09:48,EUR,yellow,Spanish 10-y Bond Auction,https://www.forexfactory.com/calendar?month=july.2018#detail=85430,1.58|1.9,,1.41|2.2,Thu
05/07/2018,09:59,EUR,yellow,French 10-y Bond Auction,https://www.forexfactory.com/calendar?month=july.2018#detail=85947,0.67|1.9,,0.90|1.9,Thu
05/07/2018,10:45,GBP,red,BOE Gov Carney Speaks,https://www.forexfactory.com/calendar?month=july.2018#detail=99464,,,,Thu
05/07/2018,12:15,EUR,orange,German Buba President Weidmann Speaks,https://www.forexfactory.com/calendar?month=july.2018#detail=99461,,,,Thu
05/07/2018,12:30,USD,yellow,Challenger Job Cuts y/y,https://www.forexfactory.com/calendar?month=july.2018#detail=86913,19.6%,,-4.8%,Thu
05/07/2018,13:15,USD,red,ADP Non-Farm Employment Change,https://www.forexfactory.com/calendar?month=july.2018#detail=86911,177K,190K,189K,Thu
05/07/2018,13:30,USD,orange,Unemployment Claims,https://www.forexfactory.com/calendar?month=july.2018#detail=86360,231K,225K,228K,Thu
05/07/2018,14:45,USD,yellow,Final Services PMI,https://www.forexfactory.com/calendar?month=july.2018#detail=86751,56.5,56.5,56.5,Thu
05/07/2018,15:00,USD,red,ISM Services PMI,https://www.forexfactory.com/calendar?month=july.2018#detail=86755,59.1,58.3,58.6,Thu
05/07/2018,16:00,USD,red,Crude Oil Inventories,https://www.forexfactory.com/calendar?month=july.2018#detail=86339,1.2M,-4.4M,-9.9M,Thu
05/07/2018,19:00,USD,red,FOMC Meeting Minutes,https://www.forexfactory.com/calendar?month=july.2018#detail=87021,,,,Thu
05/07/2018,23:30,AUD,yellow,AIG Construction Index,https://www.forexfactory.com/calendar?month=july.2018#detail=91249,50.6,,54.0,Thu
06/07/2018,00:30,JPY,yellow,Household Spending y/y,https://www.forexfactory.com/calendar?month=july.2018#detail=92290,-3.9%,-1.5%,-1.3%,Fri
06/07/2018,01:00,JPY,yellow,Average Cash Earnings y/y,https://www.forexfactory.com/calendar?month=july.2018#detail=92166,2.1%,0.9%,0.6%,Fri
06/07/2018,06:00,JPY,yellow,Leading Indicators,https://www.forexfactory.com/calendar?month=july.2018#detail=92045,106.9%,106.5%,106.2%,Fri
06/07/2018,06:56,EUR,yellow,German Industrial Production m/m,https://www.forexfactory.com/calendar?month=july.2018#detail=92733,2.6%,0.3%,-1.3%,Fri
06/07/2018,07:45,EUR,yellow,French Trade Balance,https://www.forexfactory.com/calendar?month=july.2018#detail=85992,-6.0B,-5.1B,-5.2B,Fri
06/07/2018,08:00,CHF,yellow,Foreign Currency Reserves,https://www.forexfactory.com/calendar?month=july.2018#detail=90352,749B,,741B,Fri
06/07/2018,08:30,GBP,orange,Halifax HPI m/m,https://www.forexfactory.com/calendar?month=july.2018#detail=87268,0.3%,0.3%,1.7%,Fri
06/07/2018,09:00,EUR,yellow,Italian Retail Sales m/m,https://www.forexfactory.com/calendar?month=july.2018#detail=85625,0.8%,0.4%,-0.6%,Fri
06/07/2018,13:30,CAD,red,Employment Change,https://www.forexfactory.com/calendar?month=july.2018#detail=93199,31.8K,22.3K,-7.5K,Fri
06/07/2018,,CAD,red,Trade Balance,https://www.forexfactory.com/calendar?month=july.2018#detail=93196,-2.8B,-2.2B,-1.9B,Fri
06/07/2018,,CAD,red,Unemployment Rate,https://www.forexfactory.com/calendar?month=july.2018#detail=93197,6.0%,5.8%,5.8%,Fri
06/07/2018,,USD,red,Average Hourly Earnings m/m,https://www.forexfactory.com/calendar?month=july.2018#detail=86586,0.2%,0.3%,0.3%,Fri
06/07/2018,,USD,red,Non-Farm Employment Change,https://www.forexfactory.com/calendar?month=july.2018#detail=86576,213K,195K,244K,Fri
06/07/2018,,USD,red,Unemployment Rate,https://www.forexfactory.com/calendar?month=july.2018#detail=86587,4.0%,3.8%,3.8%,Fri
06/07/2018,,USD,yellow,Trade Balance,https://www.forexfactory.com/calendar?month=july.2018#detail=89338,-43.1B,-43.6B,-46.1B,Fri
06/07/2018,15:00,CAD,orange,Ivey PMI,https://www.forexfactory.com/calendar?month=july.2018#detail=89704,63.1,63.2,62.5,Fri
06/07/2018,15:30,USD,yellow,Natural Gas Storage,https://www.forexfactory.com/calendar?month=july.2018#detail=86350,78B,76B,66B,Fri
08/07/2018,04:10,AUD,orange,RBA Gov Bullock Speaks,https://www.forexfactory.com/calendar?month=july.2018#detail=99492,,,,Sun
09/07/2018,00:50,JPY,yellow,Bank Lending y/y,https://www.forexfactory.com/calendar?month=july.2018#detail=91945,2.2%,2.0%,2.0%,Mon
09/07/2018,,JPY,yellow,Current Account,https://www.forexfactory.com/calendar?month=july.2018#detail=91951,1.85T,1.18T,1.89T,Mon
09/07/2018,01:30,JPY,red,BOJ Gov Kuroda Speaks,https://www.forexfactory.com/calendar?month=july.2018#detail=99493,,,,Mon
09/07/2018,06:02,JPY,yellow,Economy Watchers Sentiment,https://www.forexfactory.com/calendar?month=july.2018#detail=91817,48.1,48.2,47.1,Mon
09/07/2018,06:45,CHF,yellow,Unemployment Rate,https://www.forexfactory.com/calendar?month=july.2018#detail=90445,2.6%,2.5%,2.7%,Mon
09/07/2018,07:00,EUR,yellow,German Trade Balance,https://www.forexfactory.com/calendar?month=july.2018#detail=92736,20.3B,20.3B,19.0B,Mon
09/07/2018,08:50,GBP,orange,MPC Member Broadbent Speaks,https://www.forexfactory.com/calendar?month=july.2018#detail=99487,,,,Mon
09/07/2018,09:30,EUR,yellow,Sentix Investor Confidence,https://www.forexfactory.com/calendar?month=july.2018#detail=88809,12.1,9.0,9.3,Mon
09/07/2018,14:00,EUR,red,ECB President Draghi Speaks,https://www.forexfactory.com/calendar?month=july.2018#detail=99499,,,,Mon
09/07/2018,16:00,EUR,red,ECB President Draghi Speaks,https://www.forexfactory.com/calendar?month=july.2018#detail=99502,,,,Mon
09/07/2018,20:00,USD,yellow,Consumer Credit m/m,https://www.forexfactory.com/calendar?month=july.2018#detail=89169,24.6B,12.2B,10.3B,Mon
10/07/2018,00:01,GBP,yellow,BRC Retail Sales Monitor y/y,https://www.forexfactory.com/calendar?month=july.2018#detail=88255,1.1%,1.0%,2.8%,Tue
10/07/2018,00:50,JPY,yellow,M2 Money Stock y/y,https://www.forexfactory.com/calendar?month=july.2018#detail=91955,3.2%,3.2%,3.2%,Tue
10/07/2018,02:30,AUD,orange,NAB Business Confidence,https://www.forexfactory.com/calendar?month=july.2018#detail=91286,6,,7,Tue
10/07/2018,,CNY,orange,CPI y/y,https://www.forexfactory.com/calendar?month=july.2018#detail=90050,1.9%,1.9%,1.8%,Tue
10/07/2018,,CNY,yellow,PPI y/y,https://www.forexfactory.com/calendar?month=july.2018#detail=90059,4.7%,4.5%,4.1%,Tue
10/07/2018,06:59,JPY,yellow,Prelim Machine Tool Orders y/y,https://www.forexfactory.com/calendar?month=july.2018#detail=91870,11.4%,,14.9%,Tue
10/07/2018,07:45,EUR,yellow,French Industrial Production m/m,https://www.forexfactory.com/calendar?month=july.2018#detail=86045,-0.2%,0.7%,-0.5%,Tue
10/07/2018,09:00,EUR,yellow,Italian Industrial Production m/m,https://www.forexfactory.com/calendar?month=july.2018#detail=85626,0.7%,0.9%,-1.3%,Tue
10/07/2018,09:30,GBP,red,GDP m/m,https://www.forexfactory.com/calendar?month=july.2018#detail=99475,0.3%,,,Tue
10/07/2018,,GBP,red,Manufacturing Production m/m,https://www.forexfactory.com/calendar?month=july.2018#detail=87913,0.4%,1.0%,-1.3%,Tue
10/07/2018,,GBP,orange,Goods Trade Balance,https://www.forexfactory.com/calendar?month=july.2018#detail=88505,-12.4B,-11.9B,-12.4B,Tue
10/07/2018,,GBP,yellow,Construction Output m/m,https://www.forexfactory.com/calendar?month=july.2018#detail=87951,2.9%,0.4%,0.0%,Tue
10/07/2018,,GBP,yellow,Index of Services 3m/3m,https://www.forexfactory.com/calendar?month=july.2018#detail=88297,0.4%,0.4%,0.2%,Tue
10/07/2018,,GBP,yellow,Industrial Production m/m,https://www.forexfactory.com/calendar?month=july.2018#detail=87910,-0.4%,0.5%,-1.0%,Tue
10/07/2018,10:00,EUR,orange,German ZEW Economic Sentiment,https://www.forexfactory.com/calendar?month=july.2018#detail=88902,-24.7,-17.9,-16.1,Tue
10/07/2018,,EUR,yellow,ZEW Economic Sentiment,https://www.forexfactory.com/calendar?month=july.2018#detail=88897,-18.7,-13.2,-12.6,Tue
10/07/2018,10:10,USD,yellow,NFIB Small Business Index,https://www.forexfactory.com/calendar?month=july.2018#detail=87531,107.2,105.6,107.8,Tue
10/07/2018,13:15,CAD,yellow,Housing Starts,https://www.forexfactory.com/calendar?month=july.2018#detail=89817,248K,195K,194K,Tue
10/07/2018,13:30,CAD,yellow,Building Permits m/m,https://www.forexfactory.com/calendar?month=july.2018#detail=93200,4.7%,0.1%,-4.7%,Tue
10/07/2018,15:00,USD,yellow,JOLTS Job Openings,https://www.forexfactory.com/calendar?month=july.2018#detail=87151,6.64M,6.88M,6.84M,Tue
10/07/2018,21:30,USD,yellow,API Weekly Statistical Bulletin,https://www.forexfactory.com/calendar?month=july.2018#detail=99221,,,,Tue
11/07/2018,00:50,JPY,yellow,Core Machinery Orders m/m,https://www.forexfactory.com/calendar?month=july.2018#detail=92021,-3.7%,-5.2%,10.1%,Wed
11/07/2018,,JPY,yellow,PPI y/y,https://www.forexfactory.com/calendar?month=july.2018#detail=92218,2.8%,2.8%,2.7%,Wed
11/07/2018,01:30,AUD,yellow,Westpac Consumer Sentiment,https://www.forexfactory.com/calendar?month=july.2018#detail=91176,3.9%,,0.3%,Wed
11/07/2018,02:30,AUD,yellow,Home Loans m/m,https://www.forexfactory.com/calendar?month=july.2018#detail=91557,1.1%,-1.9%,-0.9%,Wed
