date,time,currency,impact,event,detail,actual,forecast,previous,day
01/09/2014,00:05,AUD,yellow,AIG Manufacturing Index,https://www.forexfactory.com/calendar?month=september.2014#detail=50395,47.3,,50.7,Mon
01/09/2014,00:50,JPY,orange,Capital Spending q/y,https://www.forexfactory.com/calendar?month=september.2014#detail=50039,3.0%,3.8%,7.4%,Mon
01/09/2014,01:30,AUD,yellow,MI Inflation Gauge m/m,https://www.forexfactory.com/calendar?month=september.2014#detail=50703,0.0%,,0.2%,Mon
01/09/2014,01:59,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2014#detail=50486,51.1,51.2,51.7,Mon
01/09/2014,02:30,AUD,orange,Company Operating Profits q/q,https://www.forexfactory.com/calendar?month=september.2014#detail=50585,-6.9%,-1.8%,2.0%,Mon
01/09/2014,02:35,JPY,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2014#detail=51365,52.2,52.4,52.4,Mon
01/09/2014,02:45,CNY,red,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2014#detail=50471,50.2,50.3,50.3,Mon
01/09/2014,07:00,EUR,yellow,German Final GDP q/q,https://www.forexfactory.com/calendar?month=september.2014#detail=53083,-0.2%,-0.2%,-0.2%,Mon
01/09/2014,07:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=september.2014#detail=50671,-11.5%,,-13.8%,Mon
01/09/2014,08:15,EUR,orange,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2014#detail=50256,52.8,53.4,53.9,Mon
01/09/2014,08:30,CHF,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2014#detail=50258,52.9,53.8,54.3,Mon
01/09/2014,08:45,EUR,orange,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2014#detail=50257,49.8,51.0,51.9,Mon
01/09/2014,08:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2014#detail=59054,46.9,46.5,46.5,Mon
01/09/2014,08:55,EUR,orange,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2014#detail=59055,51.4,52.0,52.0,Mon
01/09/2014,09:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2014#detail=50255,50.7,50.8,50.8,Mon
01/09/2014,09:30,GBP,red,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2014#detail=50259,52.5,55.1,54.8,Mon
01/09/2014,,GBP,orange,Net Lending to Individuals m/m,https://www.forexfactory.com/calendar?month=september.2014#detail=51610,3.4B,2.4B,2.8B,Mon
01/09/2014,,GBP,yellow,M4 Money Supply m/m,https://www.forexfactory.com/calendar?month=september.2014#detail=51834,0.3%,0.5%,0.1%,Mon
01/09/2014,,GBP,yellow,Mortgage Approvals,https://www.forexfactory.com/calendar?month=september.2014#detail=51836,67K,66K,67K,Mon
01/09/2014,All Day,CAD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=september.2014#detail=53384,,,,Mon
01/09/2014,All Day,USD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=september.2014#detail=53359,,,,Mon
02/09/2014,00:50,JPY,yellow,Monetary Base y/y,https://www.forexfactory.com/calendar?month=september.2014#detail=51445,40.5%,43.7%,42.7%,Tue
02/09/2014,02:00,NZD,yellow,ANZ Commodity Prices m/m,https://www.forexfactory.com/calendar?month=september.2014#detail=50999,-3.3%,,-2.4%,Tue
02/09/2014,02:30,AUD,red,Building Approvals m/m,https://www.forexfactory.com/calendar?month=september.2014#detail=50756,2.5%,1.7%,-3.8%,Tue
02/09/2014,,AUD,orange,Current Account,https://www.forexfactory.com/calendar?month=september.2014#detail=50577,-13.7B,-13.8B,-7.8B,Tue
02/09/2014,02:35,JPY,orange,Average Cash Earnings y/y,https://www.forexfactory.com/calendar?month=september.2014#detail=51316,2.6%,0.9%,1.0%,Tue
02/09/2014,04:45,JPY,yellow,10-y Bond Auction,https://www.forexfactory.com/calendar?month=september.2014#detail=51425,0.52|3.6,,0.52|4.3,Tue
02/09/2014,05:30,AUD,red,Cash Rate,https://www.forexfactory.com/calendar?month=september.2014#detail=49912,2.50%,2.50%,2.50%,Tue
02/09/2014,,AUD,red,RBA Rate Statement,https://www.forexfactory.com/calendar?month=september.2014#detail=49913,,,,Tue
02/09/2014,06:45,CHF,yellow,GDP q/q,https://www.forexfactory.com/calendar?month=september.2014#detail=51968,0.0%,0.5%,0.5%,Tue
02/09/2014,08:00,EUR,orange,Spanish Unemployment Change,https://www.forexfactory.com/calendar?month=september.2014#detail=53299,8.1K,25.5K,-29.8K,Tue
02/09/2014,09:30,GBP,red,Construction PMI,https://www.forexfactory.com/calendar?month=september.2014#detail=50367,64.0,61.5,62.4,Tue
02/09/2014,10:00,EUR,yellow,PPI m/m,https://www.forexfactory.com/calendar?month=september.2014#detail=52175,-0.1%,0.0%,0.2%,Tue
02/09/2014,14:30,CAD,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2014#detail=59547,54.8,,54.3,Tue
02/09/2014,14:45,USD,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2014#detail=49679,57.9,58.0,58.0,Tue
02/09/2014,15:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2014#detail=49650,59.0,57.0,57.1,Tue
02/09/2014,,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=september.2014#detail=49667,1.8%,0.9%,-0.9%,Tue
02/09/2014,,USD,yellow,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=september.2014#detail=49652,58.0,59.0,59.5,Tue
02/09/2014,,USD,yellow,RCM/TIPP Economic Optimism,https://www.forexfactory.com/calendar?month=september.2014#detail=49821,45.2,46.2,44.5,Tue
02/09/2014,15:01,NZD,red,GDT Price Index,https://www.forexfactory.com/calendar?month=september.2014#detail=56330,-6.0%,,-0.6%,Tue
03/09/2014,00:01,GBP,yellow,BRC Shop Price Index y/y,https://www.forexfactory.com/calendar?month=september.2014#detail=51751,-1.6%,,-1.9%,Wed
03/09/2014,00:13,AUD,yellow,AIG Services Index,https://www.forexfactory.com/calendar?month=september.2014#detail=50396,49.4,,49.3,Wed
03/09/2014,02:00,CNY,red,Non-Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2014#detail=50498,54.4,,54.2,Wed
03/09/2014,02:30,AUD,red,GDP q/q,https://www.forexfactory.com/calendar?month=september.2014#detail=50581,0.5%,0.4%,1.1%,Wed
03/09/2014,02:45,CNY,orange,RatingDog Services PMI,https://www.forexfactory.com/calendar?month=september.2014#detail=54054,54.1,,50.0,Wed
03/09/2014,04:20,AUD,red,RBA Gov Stevens Speaks,https://www.forexfactory.com/calendar?month=september.2014#detail=56375,,,,Wed
03/09/2014,08:15,EUR,orange,Spanish Services PMI,https://www.forexfactory.com/calendar?month=september.2014#detail=50433,58.1,55.5,56.2,Wed
03/09/2014,08:45,EUR,orange,Italian Services PMI,https://www.forexfactory.com/calendar?month=september.2014#detail=50430,49.8,51.7,52.8,Wed
03/09/2014,08:50,EUR,yellow,French Final Services PMI,https://www.forexfactory.com/calendar?month=september.2014#detail=59238,50.3,51.1,51.1,Wed
03/09/2014,08:55,EUR,orange,German Final Services PMI,https://www.forexfactory.com/calendar?month=september.2014#detail=59244,54.9,56.4,56.4,Wed
03/09/2014,09:00,EUR,yellow,Final Services PMI,https://www.forexfactory.com/calendar?month=september.2014#detail=50427,53.1,53.5,53.5,Wed
03/09/2014,09:30,GBP,red,Final Services PMI,https://www.forexfactory.com/calendar?month=september.2014#detail=50355,60.5,58.6,59.1,Wed
03/09/2014,10:00,EUR,orange,Retail Sales m/m,https://www.forexfactory.com/calendar?month=september.2014#detail=52176,-0.4%,-0.3%,0.3%,Wed
03/09/2014,15:00,CAD,red,BOC Rate Statement,https://www.forexfactory.com/calendar?month=september.2014#detail=49962,,,,Wed
03/09/2014,,CAD,red,Overnight Rate,https://www.forexfactory.com/calendar?month=september.2014#detail=49963,1.00%,1.00%,1.00%,Wed
03/09/2014,,USD,orange,Factory Orders m/m,https://www.forexfactory.com/calendar?month=september.2014#detail=52855,10.5%,10.9%,1.5%,Wed
03/09/2014,All Day,USD,yellow,Total Vehicle Sales,https://www.forexfactory.com/calendar?month=september.2014#detail=52780,17.5M,16.5M,16.5M,Wed
03/09/2014,19:00,USD,orange,Beige Book,https://www.forexfactory.com/calendar?month=september.2014#detail=49811,,,,Wed
04/09/2014,02:30,AUD,red,Goods Trade Balance,https://www.forexfactory.com/calendar?month=september.2014#detail=50631,-1.36B,-1.77B,-1.56B,Thu
04/09/2014,,AUD,red,Retail Sales m/m,https://www.forexfactory.com/calendar?month=september.2014#detail=50643,0.4%,0.4%,0.6%,Thu
04/09/2014,04:07,JPY,red,Monetary Policy Statement,https://www.forexfactory.com/calendar?month=september.2014#detail=51498,,,,Thu
04/09/2014,07:00,EUR,red,German Factory Orders m/m,https://www.forexfactory.com/calendar?month=september.2014#detail=53050,4.6%,1.6%,-2.7%,Thu
04/09/2014,07:31,JPY,red,BOJ Press Conference,https://www.forexfactory.com/calendar?month=september.2014#detail=51499,,,,Thu
04/09/2014,09:10,EUR,yellow,Retail PMI,https://www.forexfactory.com/calendar?month=september.2014#detail=50450,45.8,,47.6,Thu
04/09/2014,09:40,EUR,yellow,Spanish 10-y Bond Auction,https://www.forexfactory.com/calendar?month=september.2014#detail=56374,2.27|1.8,,2.69|2.1,Thu
04/09/2014,10:00,EUR,yellow,French 10-y Bond Auction,https://www.forexfactory.com/calendar?month=september.2014#detail=54262,1.32|2.8,,1.77|2.7,Thu
04/09/2014,12:00,GBP,red,Asset Purchase Facility,https://www.forexfactory.com/calendar?month=september.2014#detail=50055,375B,375B,375B,Thu
04/09/2014,,GBP,red,Official Bank Rate,https://www.forexfactory.com/calendar?month=september.2014#detail=50075,0.50%,0.50%,0.50%,Thu
04/09/2014,12:30,USD,yellow,Challenger Job Cuts y/y,https://www.forexfactory.com/calendar?month=september.2014#detail=49889,-20.7%,,24.4%,Thu
04/09/2014,12:45,EUR,red,Main Refinancing Rate,https://www.forexfactory.com/calendar?month=september.2014#detail=50016,0.05%,0.15%,0.15%,Thu
04/09/2014,13:15,USD,red,ADP Non-Farm Employment Change,https://www.forexfactory.com/calendar?month=september.2014#detail=49888,204K,218K,212K,Thu
04/09/2014,13:30,CAD,red,Trade Balance,https://www.forexfactory.com/calendar?month=september.2014#detail=53530,2.6B,1.1B,1.8B,Thu
04/09/2014,,EUR,red,ECB Press Conference,https://www.forexfactory.com/calendar?month=september.2014#detail=50014,,,,Thu
04/09/2014,,USD,red,Trade Balance,https://www.forexfactory.com/calendar?month=september.2014#detail=52565,-40.5B,-42.5B,-40.8B,Thu
