date,time,currency,impact,event,detail,actual,forecast,previous,day,timezone
01/04/2022,00:30,JPY,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2022#detail=126983,54.1,53.2,53.2,Fri,Africa/Lagos
01/04/2022,01:45,CNY,yellow,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2022#detail=123603,48.1,50.0,50.4,Fri,Africa/Lagos
01/04/2022,05:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=april.2022#detail=124876,40.9%,,34.0%,Fri,Africa/Lagos
01/04/2022,06:30,CHF,yellow,CPI m/m,https://www.forexfactory.com/calendar?month=april.2022#detail=125120,0.6%,0.5%,0.7%,Fri,Africa/Lagos
01/04/2022,06:45,EUR,yellow,French Gov Budget Balance,https://www.forexfactory.com/calendar?month=april.2022#detail=124975,-37.6B,,-15.9B,Fri,Africa/Lagos
01/04/2022,07:15,EUR,yellow,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2022#detail=122400,54.2,55.8,56.9,Fri,Africa/Lagos
01/04/2022,07:30,CHF,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2022#detail=122401,64.0,61.0,62.6,Fri,Africa/Lagos
01/04/2022,07:45,EUR,yellow,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2022#detail=122402,55.8,57.0,58.3,Fri,Africa/Lagos
01/04/2022,07:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2022#detail=122405,54.7,54.8,54.8,Fri,Africa/Lagos
01/04/2022,07:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2022#detail=122404,56.9,57.6,57.6,Fri,Africa/Lagos
01/04/2022,08:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2022#detail=122407,56.5,57.0,57.0,Fri,Africa/Lagos
01/04/2022,08:30,GBP,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2022#detail=122403,55.2,55.5,55.5,Fri,Africa/Lagos
01/04/2022,09:00,EUR,orange,CPI Flash Estimate y/y,https://www.forexfactory.com/calendar?month=april.2022#detail=126702,7.5%,6.7%,5.9%,Fri,Africa/Lagos
01/04/2022,,EUR,yellow,Core CPI Flash Estimate y/y,https://www.forexfactory.com/calendar?month=april.2022#detail=126701,3.0%,3.1%,2.7%,Fri,Africa/Lagos
01/04/2022,12:30,USD,red,Average Hourly Earnings m/m,https://www.forexfactory.com/calendar?month=april.2022#detail=124045,0.4%,0.4%,0.1%,Fri,Africa/Lagos
01/04/2022,,USD,red,Non-Farm Employment Change,https://www.forexfactory.com/calendar?month=april.2022#detail=122940,431K,492K,750K,Fri,Africa/Lagos
01/04/2022,,USD,red,Unemployment Rate,https://www.forexfactory.com/calendar?month=april.2022#detail=122952,3.6%,3.7%,3.8%,Fri,Africa/Lagos
01/04/2022,13:30,CAD,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2022#detail=123307,58.9,,56.6,Fri,Africa/Lagos
01/04/2022,13:45,USD,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2022#detail=123152,58.8,58.5,58.5,Fri,Africa/Lagos
01/04/2022,14:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2022#detail=123116,57.1,58.9,58.6,Fri,Africa/Lagos
01/04/2022,,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=april.2022#detail=124195,0.5%,1.0%,1.6%,Fri,Africa/Lagos
01/04/2022,,USD,yellow,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=april.2022#detail=123128,87.1,79.9,75.6,Fri,Africa/Lagos
