date,time,currency,impact,event,detail,actual,forecast,previous,day,timezone
01/06/2016,00:01,GBP,yellow,BRC Shop Price Index y/y,https://www.forexfactory.com/calendar?month=june.2016#detail=62875,-1.8%,,-1.7%,Wed,Africa/Lagos
01/06/2016,00:30,AUD,yellow,AIG Manufacturing Index,https://www.forexfactory.com/calendar?month=june.2016#detail=60629,51.0,,53.4,Wed,Africa/Lagos
01/06/2016,00:50,JPY,yellow,Capital Spending q/y,https://www.forexfactory.com/calendar?month=june.2016#detail=63685,4.2%,1.9%,8.5%,Wed,Africa/Lagos
01/06/2016,02:00,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=june.2016#detail=62792,50.1,50.0,50.1,Wed,Africa/Lagos
01/06/2016,02:00,CNY,orange,Non-Manufacturing PMI,https://www.forexfactory.com/calendar?month=june.2016#detail=62793,53.1,,53.5,Wed,Africa/Lagos
01/06/2016,02:30,AUD,red,GDP q/q,https://www.forexfactory.com/calendar?month=june.2016#detail=60560,1.1%,0.6%,0.7%,Wed,Africa/Lagos
01/06/2016,02:45,CNY,red,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=june.2016#detail=63103,49.2,49.3,49.4,Wed,Africa/Lagos
01/06/2016,03:00,JPY,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=june.2016#detail=63788,47.7,47.6,47.6,Wed,Africa/Lagos
01/06/2016,06:45,CHF,yellow,GDP q/q,https://www.forexfactory.com/calendar?month=june.2016#detail=61801,0.1%,0.3%,0.4%,Wed,Africa/Lagos
01/06/2016,07:00,GBP,yellow,Nationwide HPI m/m,https://www.forexfactory.com/calendar?month=june.2016#detail=60331,0.2%,0.3%,0.2%,Wed,Africa/Lagos
01/06/2016,07:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=june.2016#detail=60754,-10.0%,,-9.4%,Wed,Africa/Lagos
01/06/2016,08:15,CHF,yellow,Retail Sales y/y,https://www.forexfactory.com/calendar?month=june.2016#detail=62192,-1.9%,-0.8%,-1.6%,Wed,Africa/Lagos
01/06/2016,08:15,EUR,orange,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=june.2016#detail=60030,51.8,52.6,53.5,Wed,Africa/Lagos
01/06/2016,08:30,CHF,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=june.2016#detail=62220,55.8,54.2,54.7,Wed,Africa/Lagos
01/06/2016,08:45,EUR,yellow,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=june.2016#detail=60029,52.4,53.5,53.9,Wed,Africa/Lagos
01/06/2016,08:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=june.2016#detail=60027,48.4,48.3,48.3,Wed,Africa/Lagos
01/06/2016,08:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=june.2016#detail=60028,52.1,52.5,52.4,Wed,Africa/Lagos
01/06/2016,09:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=june.2016#detail=60026,51.5,51.5,51.5,Wed,Africa/Lagos
01/06/2016,09:30,GBP,red,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=june.2016#detail=60031,50.1,49.6,49.4,Wed,Africa/Lagos
01/06/2016,09:30,GBP,orange,Net Lending to Individuals m/m,https://www.forexfactory.com/calendar?month=june.2016#detail=59748,1.6B,5.3B,9.2B,Wed,Africa/Lagos
01/06/2016,09:30,GBP,yellow,M4 Money Supply m/m,https://www.forexfactory.com/calendar?month=june.2016#detail=59750,-0.1%,0.2%,-0.4%,Wed,Africa/Lagos
01/06/2016,09:30,GBP,yellow,Mortgage Approvals,https://www.forexfactory.com/calendar?month=june.2016#detail=59749,66K,68K,70K,Wed,Africa/Lagos
01/06/2016,14:30,CAD,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=june.2016#detail=60182,52.1,,52.2,Wed,Africa/Lagos
01/06/2016,14:45,USD,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=june.2016#detail=60157,50.7,50.5,50.5,Wed,Africa/Lagos
01/06/2016,15:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=june.2016#detail=61752,51.3,50.5,50.8,Wed,Africa/Lagos
01/06/2016,15:00,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=june.2016#detail=61754,-1.8%,0.5%,1.5%,Wed,Africa/Lagos
01/06/2016,15:00,USD,yellow,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=june.2016#detail=61753,63.5,58.0,59.0,Wed,Africa/Lagos
01/06/2016,All Day,USD,yellow,Wards Total Vehicle Sales,https://www.forexfactory.com/calendar?month=june.2016#detail=110319,17.4M,17.3M,17.5M,Wed,Africa/Lagos
01/06/2016,15:43,NZD,red,GDT Price Index,https://www.forexfactory.com/calendar?month=june.2016#detail=61331,3.4%,,2.6%,Wed,Africa/Lagos
01/06/2016,All Day,USD,yellow,Total Vehicle Sales,https://www.forexfactory.com/calendar?month=june.2016#detail=62084,17.4M,17.2M,17.4M,Wed,Africa/Lagos
