date,time,currency,impact,event,detail,actual,forecast,previous,day
01/05/2011,02:00,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2011#detail=35052,52.9,54.0,53.4,Sun
02/05/2011,00:30,AUD,yellow,AIG Manufacturing Index,https://www.forexfactory.com/calendar?month=may.2011#detail=33011,48.4,,47.9,Mon
02/05/2011,All Day,CNY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=may.2011#detail=37075,,,,Mon
02/05/2011,01:30,AUD,yellow,MI Inflation Gauge m/m,https://www.forexfactory.com/calendar?month=may.2011#detail=34509,0.3%,,0.6%,Mon
02/05/2011,02:04,NZD,yellow,ANZ Commodity Prices m/m,https://www.forexfactory.com/calendar?month=may.2011#detail=34324,1.6%,,4.8%,Mon
02/05/2011,02:30,AUD,orange,HPI q/q,https://www.forexfactory.com/calendar?month=may.2011#detail=33317,-1.7%,-0.3%,0.8%,Mon
02/05/2011,,JPY,orange,Average Cash Earnings y/y,https://www.forexfactory.com/calendar?month=may.2011#detail=36784,-0.4%,-0.1%,0.3%,Mon
02/05/2011,04:35,USD,yellow,President Obama Speaks,https://www.forexfactory.com/calendar?month=may.2011#detail=37930,,,,Mon
02/05/2011,All Day,CHF,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=may.2011#detail=37047,,,,Mon
02/05/2011,All Day,EUR,gray,French Bank Holiday,https://www.forexfactory.com/calendar?month=may.2011#detail=37001,,,,Mon
02/05/2011,All Day,EUR,gray,Italian Bank Holiday,https://www.forexfactory.com/calendar?month=may.2011#detail=37002,,,,Mon
02/05/2011,07:30,AUD,orange,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=may.2011#detail=36114,32.3%,,42.2%,Mon
02/05/2011,All Day,GBP,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=may.2011#detail=35702,,,,Mon
02/05/2011,08:15,CHF,red,Retail Sales y/y,https://www.forexfactory.com/calendar?month=may.2011#detail=36643,-0.2%,2.3%,1.8%,Mon
02/05/2011,,EUR,orange,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2011#detail=43841,50.6,,51.6,Mon
02/05/2011,08:30,CHF,orange,Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2011#detail=35071,58.4,58.8,59.3,Mon
02/05/2011,08:45,EUR,orange,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2011#detail=43495,55.5,56.1,56.2,Mon
02/05/2011,08:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2011#detail=58936,57.5,56.9,56.9,Mon
02/05/2011,08:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2011#detail=58994,62.0,61.7,61.7,Mon
02/05/2011,09:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2011#detail=33214,58.0,57.7,57.7,Mon
02/05/2011,10:00,EUR,orange,ECB President Trichet Speaks,https://www.forexfactory.com/calendar?month=may.2011#detail=37924,,,,Mon
