date,time,currency,impact,event,detail,actual,forecast,previous,day
01/07/2016,01:00,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2016#detail=62794,50.0,50.0,50.1,Fri
01/07/2016,,CNY,orange,Non-Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2016#detail=62795,53.7,,53.1,Fri
01/07/2016,01:45,CNY,red,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2016#detail=63102,48.6,49.1,49.2,Fri
01/07/2016,02:00,JPY,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2016#detail=63789,48.1,47.9,47.8,Fri
01/07/2016,05:00,JPY,yellow,BOJ Core CPI y/y,https://www.forexfactory.com/calendar?month=july.2016#detail=63065,0.8%,0.8%,0.9%,Fri
01/07/2016,,JPY,yellow,Consumer Confidence,https://www.forexfactory.com/calendar?month=july.2016#detail=63526,41.8,41.1,40.9,Fri
01/07/2016,06:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=july.2016#detail=60755,-9.9%,,-9.1%,Fri
01/07/2016,07:15,CHF,yellow,Retail Sales y/y,https://www.forexfactory.com/calendar?month=july.2016#detail=62193,-1.6%,-1.7%,-2.2%,Fri
01/07/2016,,EUR,orange,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2016#detail=60037,52.2,52.1,51.8,Fri
01/07/2016,07:30,CHF,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2016#detail=62221,51.6,54.9,55.8,Fri
01/07/2016,07:45,EUR,yellow,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2016#detail=60036,53.5,52.7,52.4,Fri
01/07/2016,07:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2016#detail=60034,48.3,47.9,47.9,Fri
01/07/2016,07:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2016#detail=60035,54.5,54.5,54.4,Fri
01/07/2016,08:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2016#detail=60033,52.8,52.6,52.6,Fri
01/07/2016,,EUR,yellow,Italian Monthly Unemployment Rate,https://www.forexfactory.com/calendar?month=july.2016#detail=60892,11.5%,11.7%,11.6%,Fri
01/07/2016,08:30,GBP,red,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2016#detail=60032,52.1,50.0,50.4,Fri
01/07/2016,09:00,EUR,yellow,Unemployment Rate,https://www.forexfactory.com/calendar?month=july.2016#detail=60922,10.1%,10.1%,10.2%,Fri
01/07/2016,All Day,CAD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=july.2016#detail=62475,,,,Fri
01/07/2016,13:45,USD,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2016#detail=60158,51.3,51.4,51.4,Fri
01/07/2016,14:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2016#detail=61762,53.2,51.3,51.3,Fri
01/07/2016,,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=july.2016#detail=61761,-0.8%,0.6%,-2.0%,Fri
01/07/2016,,USD,yellow,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=july.2016#detail=61760,60.5,63.9,63.5,Fri
01/07/2016,All Day,USD,yellow,Wards Total Vehicle Sales,https://www.forexfactory.com/calendar?month=july.2016#detail=110320,16.6M,17.2M,17.2M,Fri
01/07/2016,All Day,USD,yellow,Total Vehicle Sales,https://www.forexfactory.com/calendar?month=july.2016#detail=62085,16.7M,17.3M,17.4M,Fri
02/07/2016,All Day,AUD,orange,Parliamentary Elections,https://www.forexfactory.com/calendar?month=july.2016#detail=86951,,,,Sat
03/07/2016,23:50,JPY,yellow,Monetary Base y/y,https://www.forexfactory.com/calendar?month=july.2016#detail=63475,25.4%,26.3%,25.5%,Sun
04/07/2016,01:00,AUD,yellow,MI Inflation Gauge m/m,https://www.forexfactory.com/calendar?month=july.2016#detail=60692,0.6%,,-0.2%,Mon
04/07/2016,01:30,AUD,red,Building Approvals m/m,https://www.forexfactory.com/calendar?month=july.2016#detail=60507,-5.2%,-3.6%,3.3%,Mon
04/07/2016,,AUD,yellow,ANZ Job Advertisements m/m,https://www.forexfactory.com/calendar?month=july.2016#detail=60988,0.5%,,2.2%,Mon
04/07/2016,07:00,EUR,orange,Spanish Unemployment Change,https://www.forexfactory.com/calendar?month=july.2016#detail=60910,-124.3K,-99.3K,-119.8K,Mon
04/07/2016,08:30,EUR,yellow,Sentix Investor Confidence,https://www.forexfactory.com/calendar?month=july.2016#detail=60769,1.7,8.1,9.9,Mon
04/07/2016,,GBP,red,Construction PMI,https://www.forexfactory.com/calendar?month=july.2016#detail=60166,46.0,50.6,51.2,Mon
04/07/2016,09:00,EUR,yellow,PPI m/m,https://www.forexfactory.com/calendar?month=july.2016#detail=61068,0.6%,0.3%,-0.3%,Mon
04/07/2016,All Day,USD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=july.2016#detail=62458,,,,Mon
04/07/2016,13:30,CAD,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2016#detail=60181,51.8,,52.1,Mon
04/07/2016,14:30,CAD,orange,BOC Business Outlook Survey,https://www.forexfactory.com/calendar?month=july.2016#detail=63177,,,,Mon
04/07/2016,22:00,NZD,orange,NZIER Business Confidence,https://www.forexfactory.com/calendar?month=july.2016#detail=61348,19,,2,Mon
04/07/2016,23:30,AUD,yellow,AIG Services Index,https://www.forexfactory.com/calendar?month=july.2016#detail=60642,51.3,,51.5,Mon
05/07/2016,01:00,NZD,yellow,ANZ Commodity Prices m/m,https://www.forexfactory.com/calendar?month=july.2016#detail=61303,3.7%,,1.1%,Tue
05/07/2016,01:30,AUD,red,Goods Trade Balance,https://www.forexfactory.com/calendar?month=july.2016#detail=60487,-2.22B,-1.72B,-1.79B,Tue
05/07/2016,,AUD,red,Retail Sales m/m,https://www.forexfactory.com/calendar?month=july.2016#detail=60496,0.2%,0.3%,0.1%,Tue
05/07/2016,01:45,CNY,orange,RatingDog Services PMI,https://www.forexfactory.com/calendar?month=july.2016#detail=63157,52.7,52.3,51.2,Tue
05/07/2016,03:45,JPY,yellow,10-y Bond Auction,https://www.forexfactory.com/calendar?month=july.2016#detail=63662,-0.24|3.6,,-0.09|4.1,Tue
05/07/2016,04:30,AUD,red,Cash Rate,https://www.forexfactory.com/calendar?month=july.2016#detail=60738,1.75%,1.75%,1.75%,Tue
05/07/2016,,AUD,red,RBA Rate Statement,https://www.forexfactory.com/calendar?month=july.2016#detail=60739,,,,Tue
05/07/2016,07:15,EUR,yellow,Spanish Services PMI,https://www.forexfactory.com/calendar?month=july.2016#detail=60107,56.0,55.2,55.4,Tue
05/07/2016,07:45,EUR,yellow,Italian Services PMI,https://www.forexfactory.com/calendar?month=july.2016#detail=60106,51.9,50.3,49.8,Tue
05/07/2016,07:50,EUR,yellow,French Final Services PMI,https://www.forexfactory.com/calendar?month=july.2016#detail=60104,49.9,49.9,49.9,Tue
05/07/2016,07:55,EUR,yellow,German Final Services PMI,https://www.forexfactory.com/calendar?month=july.2016#detail=60105,53.7,53.2,53.2,Tue
05/07/2016,08:00,EUR,yellow,Final Services PMI,https://www.forexfactory.com/calendar?month=july.2016#detail=60103,52.8,52.5,52.4,Tue
05/07/2016,08:30,GBP,red,Final Services PMI,https://www.forexfactory.com/calendar?month=july.2016#detail=60108,52.3,53.1,53.5,Tue
05/07/2016,09:00,EUR,yellow,Retail Sales m/m,https://www.forexfactory.com/calendar?month=july.2016#detail=61069,0.4%,0.4%,0.2%,Tue
05/07/2016,09:30,GBP,orange,BOE Financial Stability Report,https://www.forexfactory.com/calendar?month=july.2016#detail=59717,,,,Tue
05/07/2016,10:00,GBP,red,BOE Gov Carney Speaks,https://www.forexfactory.com/calendar?month=july.2016#detail=64108,,,,Tue
05/07/2016,14:00,USD,orange,Factory Orders m/m,https://www.forexfactory.com/calendar?month=july.2016#detail=62653,-1.0%,-0.8%,1.8%,Tue
05/07/2016,,USD,yellow,RCM/TIPP Economic Optimism,https://www.forexfactory.com/calendar?month=july.2016#detail=62289,45.5,49.3,48.2,Tue
05/07/2016,14:28,NZD,red,GDT Price Index,https://www.forexfactory.com/calendar?month=july.2016#detail=61333,-0.4%,,0.0%,Tue
05/07/2016,18:30,USD,orange,FOMC Member Dudley Speaks,https://www.forexfactory.com/calendar?month=july.2016#detail=64105,,,,Tue
05/07/2016,23:01,GBP,yellow,BRC Shop Price Index y/y,https://www.forexfactory.com/calendar?month=july.2016#detail=62876,-2.0%,,-1.8%,Tue
06/07/2016,06:00,EUR,orange,German Factory Orders m/m,https://www.forexfactory.com/calendar?month=july.2016#detail=64094,0.0%,1.0%,-1.9%,Wed
06/07/2016,07:00,EUR,red,ECB President Draghi Speaks,https://www.forexfactory.com/calendar?month=july.2016#detail=64109,,,,Wed
06/07/2016,07:30,AUD,orange,RBA Deputy Gov Debelle Speaks,https://www.forexfactory.com/calendar?month=july.2016#detail=64106,,,,Wed
06/07/2016,08:10,EUR,yellow,Retail PMI,https://www.forexfactory.com/calendar?month=july.2016#detail=60841,48.5,,50.6,Wed
06/07/2016,08:30,GBP,yellow,Housing Equity Withdrawal q/q,https://www.forexfactory.com/calendar?month=july.2016#detail=59649,-4.9B,-10.1B,-8.2B,Wed
06/07/2016,12:30,CAD,red,Trade Balance,https://www.forexfactory.com/calendar?month=july.2016#detail=63393,-3.3B,-2.6B,-3.3B,Wed
06/07/2016,,USD,orange,Trade Balance,https://www.forexfactory.com/calendar?month=july.2016#detail=61589,-41.1B,-40.0B,-37.4B,Wed
06/07/2016,13:00,USD,yellow,FOMC Member Tarullo Speaks,https://www.forexfactory.com/calendar?month=july.2016#detail=64110,,,,Wed
06/07/2016,13:45,USD,yellow,Final Services PMI,https://www.forexfactory.com/calendar?month=july.2016#detail=60146,51.4,51.5,51.3,Wed
06/07/2016,14:00,USD,red,ISM Services PMI,https://www.forexfactory.com/calendar?month=july.2016#detail=64095,56.5,53.3,52.9,Wed
06/07/2016,18:00,USD,red,FOMC Meeting Minutes,https://www.forexfactory.com/calendar?month=july.2016#detail=59631,,,,Wed
06/07/2016,20:30,USD,yellow,API Weekly Statistical Bulletin,https://www.forexfactory.com/calendar?month=july.2016#detail=99002,,,,Wed
06/07/2016,23:30,AUD,yellow,AIG Construction Index,https://www.forexfactory.com/calendar?month=july.2016#detail=60654,53.2,,46.7,Wed
07/07/2016,00:30,JPY,red,BOJ Gov Kuroda Speaks,https://www.forexfactory.com/calendar?month=july.2016#detail=64107,,,,Thu
07/07/2016,05:00,JPY,yellow,Leading Indicators,https://www.forexfactory.com/calendar?month=july.2016#detail=63578,100.0%,100.1%,100.0%,Thu
07/07/2016,06:00,EUR,yellow,German Industrial Production m/m,https://www.forexfactory.com/calendar?month=july.2016#detail=62684,-1.3%,0.1%,0.5%,Thu
07/07/2016,06:45,EUR,yellow,French Trade Balance,https://www.forexfactory.com/calendar?month=july.2016#detail=61234,-2.8B,-4.9B,-4.8B,Thu
07/07/2016,07:00,CHF,orange,Foreign Currency Reserves,https://www.forexfactory.com/calendar?month=july.2016#detail=62433,609B,,602B,Thu
07/07/2016,07:15,CHF,yellow,CPI m/m,https://www.forexfactory.com/calendar?month=july.2016#detail=61539,0.1%,0.0%,0.1%,Thu
07/07/2016,07:30,GBP,orange,Halifax HPI m/m,https://www.forexfactory.com/calendar?month=july.2016#detail=60336,1.3%,0.4%,0.9%,Thu
07/07/2016,08:30,GBP,red,Manufacturing Production m/m,https://www.forexfactory.com/calendar?month=july.2016#detail=59935,-0.5%,-1.2%,2.4%,Thu
07/07/2016,,GBP,yellow,Industrial Production m/m,https://www.forexfactory.com/calendar?month=july.2016#detail=59934,-0.5%,-1.0%,2.1%,Thu
07/07/2016,08:50,EUR,yellow,Spanish 10-y Bond Auction,https://www.forexfactory.com/calendar?month=july.2016#detail=60413,1.06|1.9,,1.59|1.6,Thu
07/07/2016,09:03,EUR,yellow,French 10-y Bond Auction,https://www.forexfactory.com/calendar?month=july.2016#detail=60409,0.16|2.5,,0.49|1.8,Thu
07/07/2016,09:34,GBP,yellow,10-y Bond Auction,https://www.forexfactory.com/calendar?month=july.2016#detail=60383,0.91|2.3,,1.66|1.8,Thu
07/07/2016,11:30,EUR,orange,ECB Monetary Policy Meeting Accounts,https://www.forexfactory.com/calendar?month=july.2016#detail=63016,,,,Thu
07/07/2016,,USD,yellow,Challenger Job Cuts y/y,https://www.forexfactory.com/calendar?month=july.2016#detail=64002,-14.1%,,-26.5%,Thu
07/07/2016,12:15,USD,red,ADP Non-Farm Employment Change,https://www.forexfactory.com/calendar?month=july.2016#detail=62234,172K,158K,168K,Thu
07/07/2016,12:30,CAD,orange,Building Permits m/m,https://www.forexfactory.com/calendar?month=july.2016#detail=63321,-1.9%,2.1%,0.1%,Thu
