date,time,currency,impact,event,detail,actual,forecast,previous,day,timezone
01/02/2019,00:30,JPY,yellow,Unemployment Rate,https://www.forexfactory.com/calendar?month=february.2019#detail=106688,2.4%,2.5%,2.5%,Fri,Africa/Lagos
01/02/2019,01:30,AUD,yellow,PPI q/q,https://www.forexfactory.com/calendar?month=february.2019#detail=104372,0.5%,0.6%,0.8%,Fri,Africa/Lagos
01/02/2019,01:30,JPY,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2019#detail=106971,50.3,50.0,50.0,Fri,Africa/Lagos
01/02/2019,02:45,CNY,orange,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2019#detail=107906,48.3,49.5,49.7,Fri,Africa/Lagos
01/02/2019,06:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=february.2019#detail=104230,6.9%,,10.8%,Fri,Africa/Lagos
01/02/2019,07:45,CHF,yellow,SECO Consumer Climate,https://www.forexfactory.com/calendar?month=february.2019#detail=105004,-4,-5,-6,Fri,Africa/Lagos
01/02/2019,08:30,CHF,yellow,Retail Sales y/y,https://www.forexfactory.com/calendar?month=february.2019#detail=105114,-0.3%,0.1%,-0.6%,Fri,Africa/Lagos
01/02/2019,08:45,EUR,yellow,French Gov Budget Balance,https://www.forexfactory.com/calendar?month=february.2019#detail=101028,-76.1B,,-95.6B,Fri,Africa/Lagos
01/02/2019,09:15,EUR,yellow,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2019#detail=100282,52.4,50.5,51.1,Fri,Africa/Lagos
01/02/2019,09:30,CHF,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2019#detail=104884,54.3,56.2,57.8,Fri,Africa/Lagos
01/02/2019,09:45,EUR,yellow,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2019#detail=100281,47.8,49.0,49.2,Fri,Africa/Lagos
01/02/2019,09:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2019#detail=100286,51.2,51.2,51.2,Fri,Africa/Lagos
01/02/2019,09:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2019#detail=100285,49.7,49.9,49.9,Fri,Africa/Lagos
01/02/2019,10:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2019#detail=100283,50.5,50.5,50.5,Fri,Africa/Lagos
01/02/2019,10:30,GBP,orange,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2019#detail=100298,52.8,53.5,54.2,Fri,Africa/Lagos
01/02/2019,11:00,EUR,orange,Core CPI Flash Estimate y/y,https://www.forexfactory.com/calendar?month=february.2019#detail=103130,1.1%,1.0%,1.0%,Fri,Africa/Lagos
01/02/2019,11:00,EUR,orange,CPI Flash Estimate y/y,https://www.forexfactory.com/calendar?month=february.2019#detail=103133,1.4%,1.4%,1.6%,Fri,Africa/Lagos
01/02/2019,14:30,USD,red,Average Hourly Earnings m/m,https://www.forexfactory.com/calendar?month=february.2019#detail=102230,0.1%,0.3%,0.4%,Fri,Africa/Lagos
