date,time,currency,impact,event,detail,actual,forecast,previous,day,timezone
01/07/2010,00:28,AUD,yellow,AIG Manufacturing Index,https://www.forexfactory.com/calendar?month=july.2010#detail=24590,52.9,,56.3,Thu,Africa/Lagos
01/07/2010,00:50,JPY,red,Tankan Manufacturing Index,https://www.forexfactory.com/calendar?month=july.2010#detail=25337,1,-3,-14,Thu,Africa/Lagos
01/07/2010,00:50,JPY,orange,Tankan Non-Manufacturing Index,https://www.forexfactory.com/calendar?month=july.2010#detail=25338,-5,-8,-14,Thu,Africa/Lagos
01/07/2010,02:00,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2010#detail=24870,52.1,53.2,53.9,Thu,Africa/Lagos
01/07/2010,02:30,AUD,red,Building Approvals m/m,https://www.forexfactory.com/calendar?month=july.2010#detail=27437,-6.6%,0.0%,-11.4%,Thu,Africa/Lagos
01/07/2010,02:30,AUD,red,Retail Sales m/m,https://www.forexfactory.com/calendar?month=july.2010#detail=27329,0.2%,0.3%,0.6%,Thu,Africa/Lagos
01/07/2010,03:30,CNY,orange,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2010#detail=24871,50.4,,52.7,Thu,Africa/Lagos
01/07/2010,04:00,NZD,yellow,ANZ Commodity Prices m/m,https://www.forexfactory.com/calendar?month=july.2010#detail=27277,-1.2%,,2.8%,Thu,Africa/Lagos
01/07/2010,07:00,EUR,orange,German Retail Sales m/m,https://www.forexfactory.com/calendar?month=july.2010#detail=25207,0.4%,0.5%,-0.5%,Thu,Africa/Lagos
01/07/2010,07:30,AUD,orange,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=july.2010#detail=27163,43.0%,,43.6%,Thu,Africa/Lagos
01/07/2010,08:15,EUR,orange,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2010#detail=43831,51.2,,51.5,Thu,Africa/Lagos
01/07/2010,08:30,CHF,orange,Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2010#detail=24671,65.7,65.7,66.4,Thu,Africa/Lagos
01/07/2010,08:45,EUR,orange,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2010#detail=43485,54.3,53.9,54.0,Thu,Africa/Lagos
01/07/2010,08:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2010#detail=58927,54.8,54.9,54.9,Thu,Africa/Lagos
01/07/2010,08:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2010#detail=58984,58.4,58.1,58.1,Thu,Africa/Lagos
01/07/2010,09:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2010#detail=24670,55.6,55.6,55.6,Thu,Africa/Lagos
01/07/2010,09:30,GBP,red,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2010#detail=24541,57.5,57.6,58.0,Thu,Africa/Lagos
01/07/2010,09:30,GBP,orange,BOE Credit Conditions Survey,https://www.forexfactory.com/calendar?month=july.2010#detail=25822,,,,Thu,Africa/Lagos
01/07/2010,10:06,EUR,orange,French 10-y Bond Auction,https://www.forexfactory.com/calendar?month=july.2010#detail=42385,3.04|3.5,,3.05|2.3,Thu,Africa/Lagos
01/07/2010,12:30,USD,yellow,Challenger Job Cuts y/y,https://www.forexfactory.com/calendar?month=july.2010#detail=27469,-47.1%,,-65.1%,Thu,Africa/Lagos
01/07/2010,All Day,CAD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=july.2010#detail=28848,,,,Thu,Africa/Lagos
01/07/2010,13:30,USD,red,Unemployment Claims,https://www.forexfactory.com/calendar?month=july.2010#detail=28895,472K,454K,459K,Thu,Africa/Lagos
01/07/2010,15:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2010#detail=24810,56.2,58.9,59.7,Thu,Africa/Lagos
01/07/2010,15:00,USD,red,Pending Home Sales m/m,https://www.forexfactory.com/calendar?month=july.2010#detail=27381,-30.0%,-7.4%,6.0%,Thu,Africa/Lagos
01/07/2010,15:00,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=july.2010#detail=25371,-0.2%,-0.7%,2.3%,Thu,Africa/Lagos
01/07/2010,15:00,USD,yellow,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=july.2010#detail=24811,57.0,72.2,77.5,Thu,Africa/Lagos
01/07/2010,15:30,USD,yellow,Natural Gas Storage,https://www.forexfactory.com/calendar?month=july.2010#detail=24740,60B,65B,81B,Thu,Africa/Lagos
01/07/2010,All Day,USD,yellow,Total Vehicle Sales,https://www.forexfactory.com/calendar?month=july.2010#detail=25328,11.1M,11.4M,11.6M,Thu,Africa/Lagos
02/07/2010,00:50,JPY,yellow,Monetary Base y/y,https://www.forexfactory.com/calendar?month=july.2010#detail=25854,3.6%,3.8%,3.7%,Fri,Africa/Lagos
02/07/2010,08:00,EUR,orange,Spanish Unemployment Change,https://www.forexfactory.com/calendar?month=july.2010#detail=44010,-83.8K,,-76.2K,Fri,Africa/Lagos
02/07/2010,09:30,GBP,orange,Construction PMI,https://www.forexfactory.com/calendar?month=july.2010#detail=24542,58.4,58.6,58.5,Fri,Africa/Lagos
02/07/2010,10:00,EUR,orange,Unemployment Rate,https://www.forexfactory.com/calendar?month=july.2010#detail=27413,10.0%,10.1%,10.0%,Fri,Africa/Lagos
02/07/2010,10:00,EUR,yellow,Italian Monthly Unemployment Rate,https://www.forexfactory.com/calendar?month=july.2010#detail=29634,8.7%,8.9%,8.7%,Fri,Africa/Lagos
02/07/2010,10:00,EUR,yellow,PPI m/m,https://www.forexfactory.com/calendar?month=july.2010#detail=27242,0.3%,0.3%,1.0%,Fri,Africa/Lagos
02/07/2010,13:30,USD,red,Non-Farm Employment Change,https://www.forexfactory.com/calendar?month=july.2010#detail=24218,-125K,-106K,433K,Fri,Africa/Lagos
02/07/2010,13:30,USD,red,Unemployment Rate,https://www.forexfactory.com/calendar?month=july.2010#detail=24217,9.5%,9.8%,9.7%,Fri,Africa/Lagos
02/07/2010,13:30,USD,orange,Average Hourly Earnings m/m,https://www.forexfactory.com/calendar?month=july.2010#detail=24219,-0.1%,0.1%,0.2%,Fri,Africa/Lagos
02/07/2010,15:00,USD,orange,Factory Orders m/m,https://www.forexfactory.com/calendar?month=july.2010#detail=26270,-1.4%,-0.5%,1.0%,Fri,Africa/Lagos
05/07/2010,00:30,AUD,orange,AIG Services Index,https://www.forexfactory.com/calendar?month=july.2010#detail=24591,48.8,,47.5,Mon,Africa/Lagos
05/07/2010,01:30,AUD,yellow,MI Inflation Gauge m/m,https://www.forexfactory.com/calendar?month=july.2010#detail=29042,0.3%,,0.5%,Mon,Africa/Lagos
05/07/2010,02:30,AUD,red,ANZ Job Advertisements m/m,https://www.forexfactory.com/calendar?month=july.2010#detail=28488,2.7%,,2.7%,Mon,Africa/Lagos
05/07/2010,08:15,CHF,red,Retail Sales y/y,https://www.forexfactory.com/calendar?month=july.2010#detail=25556,3.8%,2.7%,1.3%,Mon,Africa/Lagos
05/07/2010,08:15,EUR,yellow,Spanish Services PMI,https://www.forexfactory.com/calendar?month=july.2010#detail=43927,51.8,,52.3,Mon,Africa/Lagos
05/07/2010,08:45,EUR,yellow,Italian Services PMI,https://www.forexfactory.com/calendar?month=july.2010#detail=43545,51.5,53.6,53.7,Mon,Africa/Lagos
05/07/2010,08:50,EUR,yellow,French Final Services PMI,https://www.forexfactory.com/calendar?month=july.2010#detail=59134,60.8,61.6,61.6,Mon,Africa/Lagos
05/07/2010,08:55,EUR,yellow,German Final Services PMI,https://www.forexfactory.com/calendar?month=july.2010#detail=59146,54.8,54.6,54.6,Mon,Africa/Lagos
05/07/2010,09:00,EUR,yellow,Final Services PMI,https://www.forexfactory.com/calendar?month=july.2010#detail=24672,55.5,55.4,55.4,Mon,Africa/Lagos
05/07/2010,09:30,EUR,yellow,Sentix Investor Confidence,https://www.forexfactory.com/calendar?month=july.2010#detail=25088,-1.3,-4.5,-4.1,Mon,Africa/Lagos
05/07/2010,09:30,GBP,red,Final Services PMI,https://www.forexfactory.com/calendar?month=july.2010#detail=24543,54.4,55.1,55.4,Mon,Africa/Lagos
05/07/2010,10:00,EUR,orange,Retail Sales m/m,https://www.forexfactory.com/calendar?month=july.2010#detail=27218,0.2%,0.1%,-0.9%,Mon,Africa/Lagos
