date,time,currency,impact,event,detail,actual,forecast,previous,day,timezone
01/12/2012,00:59,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2012#detail=38661,50.6,50.8,50.2,Sat,Africa/Lagos
02/12/2012,21:45,NZD,yellow,Overseas Trade Index q/q,https://www.forexfactory.com/calendar?month=december.2012#detail=40102,-3.2%,-1.7%,-2.6%,Sun,Africa/Lagos
02/12/2012,22:18,AUD,yellow,AIG Manufacturing Index,https://www.forexfactory.com/calendar?month=december.2012#detail=38453,43.6,,45.2,Sun,Africa/Lagos
02/12/2012,23:30,AUD,orange,MI Inflation Gauge m/m,https://www.forexfactory.com/calendar?month=december.2012#detail=39564,-0.1%,,0.1%,Sun,Africa/Lagos
02/12/2012,23:50,JPY,orange,Capital Spending q/y,https://www.forexfactory.com/calendar?month=december.2012#detail=38948,2.2%,3.7%,7.7%,Sun,Africa/Lagos
03/12/2012,00:30,AUD,red,Retail Sales m/m,https://www.forexfactory.com/calendar?month=december.2012#detail=39503,0.0%,0.4%,0.5%,Mon,Africa/Lagos
03/12/2012,00:30,AUD,orange,ANZ Job Advertisements m/m,https://www.forexfactory.com/calendar?month=december.2012#detail=39516,-2.9%,,-4.6%,Mon,Africa/Lagos
03/12/2012,00:30,AUD,orange,Company Operating Profits q/q,https://www.forexfactory.com/calendar?month=december.2012#detail=39460,-2.9%,-2.8%,-0.3%,Mon,Africa/Lagos
03/12/2012,01:00,CNY,yellow,Non-Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2012#detail=42263,55.6,,55.5,Mon,Africa/Lagos
03/12/2012,01:45,CNY,orange,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2012#detail=38660,50.5,50.4,50.4,Mon,Africa/Lagos
03/12/2012,04:00,JPY,orange,BOJ Gov Shirakawa Speaks,https://www.forexfactory.com/calendar?month=december.2012#detail=48116,,,,Mon,Africa/Lagos
03/12/2012,05:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=december.2012#detail=39191,-11.6%,,-16.2%,Mon,Africa/Lagos
03/12/2012,08:15,CHF,orange,Retail Sales y/y,https://www.forexfactory.com/calendar?month=december.2012#detail=39291,2.7%,3.9%,5.0%,Mon,Africa/Lagos
03/12/2012,08:15,EUR,orange,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2012#detail=43860,45.3,43.9,43.5,Mon,Africa/Lagos
03/12/2012,08:30,CHF,orange,Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2012#detail=38515,48.5,47.3,46.1,Mon,Africa/Lagos
03/12/2012,08:45,EUR,orange,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2012#detail=43514,45.1,45.9,45.5,Mon,Africa/Lagos
03/12/2012,08:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2012#detail=58955,44.5,44.7,44.7,Mon,Africa/Lagos
03/12/2012,08:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2012#detail=59013,46.8,46.8,46.8,Mon,Africa/Lagos
03/12/2012,09:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2012#detail=38514,46.2,46.2,46.2,Mon,Africa/Lagos
03/12/2012,All Day,EUR,orange,Eurogroup Meetings,https://www.forexfactory.com/calendar?month=december.2012#detail=48121,,,,Mon,Africa/Lagos
03/12/2012,09:30,GBP,red,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2012#detail=38563,49.1,48.1,47.3,Mon,Africa/Lagos
03/12/2012,14:00,USD,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2012#detail=43689,52.8,51.7,52.4,Mon,Africa/Lagos
03/12/2012,14:30,CAD,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2012#detail=59526,50.4,,51.4,Mon,Africa/Lagos
03/12/2012,15:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2012#detail=38490,49.5,51.5,51.7,Mon,Africa/Lagos
03/12/2012,15:00,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=december.2012#detail=40364,1.4%,0.5%,0.5%,Mon,Africa/Lagos
03/12/2012,15:00,USD,yellow,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=december.2012#detail=38491,52.5,54.3,55.0,Mon,Africa/Lagos
03/12/2012,All Day,USD,yellow,Total Vehicle Sales,https://www.forexfactory.com/calendar?month=december.2012#detail=39958,15.5M,14.8M,14.3M,Mon,Africa/Lagos
03/12/2012,23:50,JPY,yellow,Monetary Base y/y,https://www.forexfactory.com/calendar?month=december.2012#detail=39167,5.0%,11.4%,10.8%,Mon,Africa/Lagos
04/12/2012,00:00,GBP,orange,BRC Retail Sales Monitor y/y,https://www.forexfactory.com/calendar?month=december.2012#detail=40212,0.4%,,-0.1%,Tue,Africa/Lagos
04/12/2012,00:00,NZD,yellow,ANZ Commodity Prices m/m,https://www.forexfactory.com/calendar?month=december.2012#detail=40078,1.0%,,1.4%,Tue,Africa/Lagos
04/12/2012,00:30,AUD,red,Building Approvals m/m,https://www.forexfactory.com/calendar?month=december.2012#detail=39565,-7.6%,-1.8%,9.5%,Tue,Africa/Lagos
04/12/2012,00:30,AUD,orange,Current Account,https://www.forexfactory.com/calendar?month=december.2012#detail=39456,-14.9B,-14.7B,-12.4B,Tue,Africa/Lagos
04/12/2012,01:30,JPY,orange,Average Cash Earnings y/y,https://www.forexfactory.com/calendar?month=december.2012#detail=39019,0.2%,0.4%,-0.5%,Tue,Africa/Lagos
04/12/2012,03:30,AUD,red,Cash Rate,https://www.forexfactory.com/calendar?month=december.2012#detail=38384,3.00%,3.00%,3.25%,Tue,Africa/Lagos
04/12/2012,03:30,AUD,red,RBA Rate Statement,https://www.forexfactory.com/calendar?month=december.2012#detail=38385,,,,Tue,Africa/Lagos
04/12/2012,03:45,JPY,yellow,10-y Bond Auction,https://www.forexfactory.com/calendar?month=december.2012#detail=49045,0.73|3.8,,0.78|4.1,Tue,Africa/Lagos
04/12/2012,08:00,EUR,red,Spanish Unemployment Change,https://www.forexfactory.com/calendar?month=december.2012#detail=44039,74.3K,90.0K,128.2K,Tue,Africa/Lagos
04/12/2012,All Day,EUR,orange,ECOFIN Meetings,https://www.forexfactory.com/calendar?month=december.2012#detail=44100,,,,Tue,Africa/Lagos
04/12/2012,09:30,GBP,red,Construction PMI,https://www.forexfactory.com/calendar?month=december.2012#detail=38562,49.3,50.7,50.9,Tue,Africa/Lagos
04/12/2012,09:30,GBP,yellow,FPC Meeting Minutes,https://www.forexfactory.com/calendar?month=december.2012#detail=57081,,,,Tue,Africa/Lagos
04/12/2012,10:00,EUR,yellow,PPI m/m,https://www.forexfactory.com/calendar?month=december.2012#detail=41281,0.1%,0.0%,0.2%,Tue,Africa/Lagos
04/12/2012,13:30,NZD,yellow,GDT Price Index,https://www.forexfactory.com/calendar?month=december.2012#detail=56288,-2.1%,,-0.8%,Tue,Africa/Lagos
04/12/2012,14:00,CAD,red,BOC Rate Statement,https://www.forexfactory.com/calendar?month=december.2012#detail=38403,,,,Tue,Africa/Lagos
04/12/2012,14:00,CAD,red,Overnight Rate,https://www.forexfactory.com/calendar?month=december.2012#detail=38402,1.00%,1.00%,1.00%,Tue,Africa/Lagos
04/12/2012,15:45,USD,yellow,FOMC Member Tarullo Speaks,https://www.forexfactory.com/calendar?month=december.2012#detail=48117,,,,Tue,Africa/Lagos
04/12/2012,22:24,AUD,orange,AIG Services Index,https://www.forexfactory.com/calendar?month=december.2012#detail=38454,47.1,,42.8,Tue,Africa/Lagos
05/12/2012,00:01,GBP,yellow,BRC Shop Price Index y/y,https://www.forexfactory.com/calendar?month=december.2012#detail=40211,1.5%,,1.5%,Wed,Africa/Lagos
05/12/2012,00:30,AUD,red,GDP q/q,https://www.forexfactory.com/calendar?month=december.2012#detail=39464,0.5%,0.6%,0.6%,Wed,Africa/Lagos
05/12/2012,01:45,CNY,yellow,RatingDog Services PMI,https://www.forexfactory.com/calendar?month=december.2012#detail=54033,52.1,,53.5,Wed,Africa/Lagos
05/12/2012,08:15,EUR,orange,Spanish Services PMI,https://www.forexfactory.com/calendar?month=december.2012#detail=43956,42.4,41.0,41.2,Wed,Africa/Lagos
05/12/2012,08:45,EUR,orange,Italian Services PMI,https://www.forexfactory.com/calendar?month=december.2012#detail=43574,44.6,46.0,46.0,Wed,Africa/Lagos
05/12/2012,08:50,EUR,yellow,French Final Services PMI,https://www.forexfactory.com/calendar?month=december.2012#detail=59185,45.8,46.1,46.1,Wed,Africa/Lagos
05/12/2012,08:55,EUR,yellow,German Final Services PMI,https://www.forexfactory.com/calendar?month=december.2012#detail=59199,49.7,48.0,48.0,Wed,Africa/Lagos
