date,time,currency,impact,event,detail,actual,forecast,previous,day,timezone
01/01/2007,All Day,CHF,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2007#detail=12036,,,,Mon,Africa/Lagos
01/01/2007,All Day,EUR,gray,German Bank Holiday,https://www.forexfactory.com/calendar?month=january.2007#detail=12186,,,,Mon,Africa/Lagos
01/01/2007,All Day,EUR,gray,French Bank Holiday,https://www.forexfactory.com/calendar?month=january.2007#detail=12214,,,,Mon,Africa/Lagos
01/01/2007,All Day,EUR,gray,Italian Bank Holiday,https://www.forexfactory.com/calendar?month=january.2007#detail=12217,,,,Mon,Africa/Lagos
01/01/2007,All Day,GBP,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2007#detail=12031,,,,Mon,Africa/Lagos
01/01/2007,All Day,CAD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2007#detail=12245,,,,Mon,Africa/Lagos
01/01/2007,All Day,USD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2007#detail=12004,,,,Mon,Africa/Lagos
01/01/2007,All Day,NZD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2007#detail=12092,,,,Mon,Africa/Lagos
01/01/2007,16:30,AUD,yellow,AIG Manufacturing Index,https://www.forexfactory.com/calendar?month=january.2007#detail=3232,52.4,,54.4,Mon,Africa/Lagos
01/01/2007,18:00,CNY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2007#detail=23273,,,,Mon,Africa/Lagos
01/01/2007,All Day,JPY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2007#detail=12086,,,,Mon,Africa/Lagos
01/01/2007,20:30,CNY,orange,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2007#detail=18320,52.4,,53.0,Mon,Africa/Lagos
01/01/2007,23:30,AUD,orange,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=january.2007#detail=10310,11.0%,,13.9%,Mon,Africa/Lagos
02/01/2007,All Day,CHF,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2007#detail=48241,,,,Tue,Africa/Lagos
02/01/2007,02:15,EUR,yellow,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2007#detail=43789,57.2,,56.1,Tue,Africa/Lagos
02/01/2007,02:45,EUR,yellow,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2007#detail=43431,55.0,55.5,54.8,Tue,Africa/Lagos
02/01/2007,03:00,EUR,orange,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2007#detail=3234,56.5,56.5,56.6,Tue,Africa/Lagos
02/01/2007,03:30,GBP,orange,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2007#detail=3235,51.9,53.0,52.5,Tue,Africa/Lagos
02/01/2007,All Day,JPY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2007#detail=3274,,,,Tue,Africa/Lagos
03/01/2007,02:00,EUR,yellow,Spanish Unemployment Change,https://www.forexfactory.com/calendar?month=january.2007#detail=43968,-0.3K,,30.3K,Wed,Africa/Lagos
03/01/2007,02:30,CHF,orange,Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2007#detail=3257,65.0,66.0,67.0,Wed,Africa/Lagos
03/01/2007,02:55,EUR,orange,German Unemployment Change,https://www.forexfactory.com/calendar?month=january.2007#detail=3258,-96K,-110K,-90K,Wed,Africa/Lagos
03/01/2007,03:30,GBP,yellow,Construction PMI,https://www.forexfactory.com/calendar?month=january.2007#detail=3259,57.5,54.5,54.8,Wed,Africa/Lagos
03/01/2007,04:09,EUR,yellow,German 10-y Bond Auction,https://www.forexfactory.com/calendar?month=january.2007#detail=43161,3.94|1.8,,3.72|1.6,Wed,Africa/Lagos
03/01/2007,07:15,USD,orange,ADP Non-Farm Employment Change,https://www.forexfactory.com/calendar?month=january.2007#detail=3238,-40K,120K,230K,Wed,Africa/Lagos
03/01/2007,09:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2007#detail=3236,51.4,51.0,49.5,Wed,Africa/Lagos
