date,time,currency,impact,event,detail,actual,forecast,previous,day,timezone
02/07/2023,23:45,NZD,yellow,Building Consents m/m,https://www.forexfactory.com/calendar?month=july.2023#detail=130965,-2.2%,,-2.6%,Sun,Africa/Lagos
03/07/2023,00:50,JPY,yellow,Tankan Manufacturing Index,https://www.forexfactory.com/calendar?month=july.2023#detail=128114,5,3,1,Mon,Africa/Lagos
03/07/2023,00:50,JPY,yellow,Tankan Non-Manufacturing Index,https://www.forexfactory.com/calendar?month=july.2023#detail=128113,23,22,20,Mon,Africa/Lagos
03/07/2023,01:30,JPY,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2023#detail=128803,49.8,49.8,49.8,Mon,Africa/Lagos
03/07/2023,02:00,AUD,yellow,MI Inflation Gauge m/m,https://www.forexfactory.com/calendar?month=july.2023#detail=130638,0.1%,,0.9%,Mon,Africa/Lagos
03/07/2023,02:30,AUD,yellow,ANZ Job Advertisements m/m,https://www.forexfactory.com/calendar?month=july.2023#detail=130608,-2.5%,,0.1%,Mon,Africa/Lagos
03/07/2023,02:30,AUD,yellow,Building Approvals m/m,https://www.forexfactory.com/calendar?month=july.2023#detail=131119,20.6%,3.1%,-6.8%,Mon,Africa/Lagos
03/07/2023,02:45,CNY,orange,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2023#detail=131481,50.5,50.0,50.9,Mon,Africa/Lagos
03/07/2023,07:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=july.2023#detail=130620,-21.5%,,-21.5%,Mon,Africa/Lagos
03/07/2023,07:30,CHF,red,CPI m/m,https://www.forexfactory.com/calendar?month=july.2023#detail=131397,0.1%,0.2%,0.3%,Mon,Africa/Lagos
03/07/2023,07:45,EUR,yellow,French Gov Budget Balance,https://www.forexfactory.com/calendar?month=july.2023#detail=131901,-107.2B,,-83.7B,Mon,Africa/Lagos
03/07/2023,08:15,EUR,orange,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2023#detail=129095,48.0,48.0,48.4,Mon,Africa/Lagos
03/07/2023,08:30,CHF,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2023#detail=129104,44.9,42.8,43.2,Mon,Africa/Lagos
03/07/2023,08:45,EUR,yellow,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2023#detail=129081,43.8,45.4,45.9,Mon,Africa/Lagos
03/07/2023,08:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2023#detail=129117,46.0,45.5,45.5,Mon,Africa/Lagos
03/07/2023,08:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2023#detail=129141,40.6,41.0,41.0,Mon,Africa/Lagos
03/07/2023,09:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2023#detail=129129,43.4,43.6,43.6,Mon,Africa/Lagos
03/07/2023,09:30,GBP,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2023#detail=129158,46.5,46.2,46.2,Mon,Africa/Lagos
03/07/2023,All Day,CAD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=july.2023#detail=130258,,,,Mon,Africa/Lagos
03/07/2023,14:45,USD,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2023#detail=130470,46.3,46.3,46.3,Mon,Africa/Lagos
03/07/2023,15:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2023#detail=130017,46.0,47.2,46.9,Mon,Africa/Lagos
03/07/2023,15:00,USD,orange,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=july.2023#detail=130016,41.8,44.0,44.2,Mon,Africa/Lagos
03/07/2023,15:00,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=july.2023#detail=129965,0.9%,0.4%,0.4%,Mon,Africa/Lagos
03/07/2023,23:00,NZD,yellow,NZIER Business Confidence,https://www.forexfactory.com/calendar?month=july.2023#detail=130658,-63,,-66,Mon,Africa/Lagos
04/07/2023,00:50,JPY,yellow,Monetary Base y/y,https://www.forexfactory.com/calendar?month=july.2023#detail=128190,-1.0%,-0.7%,-1.1%,Tue,Africa/Lagos
04/07/2023,04:35,JPY,yellow,10-y Bond Auction,https://www.forexfactory.com/calendar?month=july.2023#detail=128776,0.43|4.0,,0.44|3.7,Tue,Africa/Lagos
04/07/2023,05:30,AUD,red,Cash Rate,https://www.forexfactory.com/calendar?month=july.2023#detail=130287,4.10%,4.10%,4.10%,Tue,Africa/Lagos
04/07/2023,05:30,AUD,red,RBA Rate Statement,https://www.forexfactory.com/calendar?month=july.2023#detail=130298,,,,Tue,Africa/Lagos
04/07/2023,07:00,EUR,yellow,German Trade Balance,https://www.forexfactory.com/calendar?month=july.2023#detail=132136,14.4B,17.3B,16.5B,Tue,Africa/Lagos
04/07/2023,08:00,EUR,yellow,Spanish Unemployment Change,https://www.forexfactory.com/calendar?month=july.2023#detail=129385,-50.3K,-63.5K,-49.3K,Tue,Africa/Lagos
04/07/2023,10:03,GBP,yellow,30-y Bond Auction,https://www.forexfactory.com/calendar?month=july.2023#detail=132890,4.39|2.6,,4.48|2.6,Tue,Africa/Lagos
04/07/2023,All Day,USD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=july.2023#detail=129998,,,,Tue,Africa/Lagos
04/07/2023,14:30,CAD,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2023#detail=130457,48.8,,49.0,Tue,Africa/Lagos
04/07/2023,15:15,NZD,yellow,GDT Price Index,https://www.forexfactory.com/calendar?month=july.2023#detail=128745,-3.3%,,0.0%,Tue,Africa/Lagos
