date,time,currency,impact,event,detail,actual,forecast,previous,day
01/10/2013,00:30,AUD,yellow,AIG Manufacturing Index,https://www.forexfactory.com/calendar?month=october.2013#detail=44282,51.7,,46.4,Tue
01/10/2013,,JPY,orange,Household Spending y/y,https://www.forexfactory.com/calendar?month=october.2013#detail=45137,-1.6%,0.2%,0.1%,Tue
01/10/2013,,JPY,yellow,Unemployment Rate,https://www.forexfactory.com/calendar?month=october.2013#detail=45089,4.1%,3.8%,3.8%,Tue
01/10/2013,00:50,JPY,orange,Tankan Manufacturing Index,https://www.forexfactory.com/calendar?month=october.2013#detail=45014,12,7,4,Tue
01/10/2013,,JPY,orange,Tankan Non-Manufacturing Index,https://www.forexfactory.com/calendar?month=october.2013#detail=45015,14,14,12,Tue
01/10/2013,All Day,CNY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=october.2013#detail=48219,,,,Tue
01/10/2013,01:58,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2013#detail=44767,51.1,51.6,51.0,Tue
01/10/2013,02:00,AUD,orange,HIA New Home Sales m/m,https://www.forexfactory.com/calendar?month=october.2013#detail=44359,3.4%,,-4.7%,Tue
01/10/2013,02:30,AUD,red,Retail Sales m/m,https://www.forexfactory.com/calendar?month=october.2013#detail=44547,0.4%,0.3%,0.1%,Tue
01/10/2013,,JPY,orange,Average Cash Earnings y/y,https://www.forexfactory.com/calendar?month=october.2013#detail=45125,-0.6%,-0.2%,0.1%,Tue
01/10/2013,04:45,JPY,yellow,10-y Bond Auction,https://www.forexfactory.com/calendar?month=october.2013#detail=49055,0.68|3.7,,0.77|3.5,Tue
01/10/2013,05:30,AUD,red,Cash Rate,https://www.forexfactory.com/calendar?month=october.2013#detail=44238,2.50%,2.50%,2.50%,Tue
01/10/2013,,AUD,red,RBA Rate Statement,https://www.forexfactory.com/calendar?month=october.2013#detail=44239,,,,Tue
01/10/2013,07:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=october.2013#detail=44474,-3.1%,,-8.6%,Tue
01/10/2013,08:15,EUR,orange,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2013#detail=47236,50.7,51.6,51.1,Tue
01/10/2013,08:30,CHF,orange,Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2013#detail=45355,55.3,54.9,54.6,Tue
01/10/2013,08:45,EUR,orange,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2013#detail=47232,50.8,51.2,51.3,Tue
01/10/2013,08:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2013#detail=59032,49.8,49.5,49.5,Tue
01/10/2013,08:55,EUR,orange,German Unemployment Change,https://www.forexfactory.com/calendar?month=october.2013#detail=47415,25K,-5K,9K,Tue
01/10/2013,,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2013#detail=59034,51.1,51.3,51.3,Tue
01/10/2013,09:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2013#detail=47228,51.1,51.1,51.1,Tue
01/10/2013,,EUR,yellow,Italian Monthly Unemployment Rate,https://www.forexfactory.com/calendar?month=october.2013#detail=47438,12.2%,12.0%,12.1%,Tue
01/10/2013,09:30,GBP,red,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2013#detail=45821,56.7,57.5,57.1,Tue
01/10/2013,,GBP,yellow,FPC Meeting Minutes,https://www.forexfactory.com/calendar?month=october.2013#detail=57084,,,,Tue
01/10/2013,10:00,EUR,orange,Unemployment Rate,https://www.forexfactory.com/calendar?month=october.2013#detail=46887,12.0%,12.1%,12.0%,Tue
01/10/2013,14:00,USD,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2013#detail=46767,52.8,52.8,52.8,Tue
01/10/2013,14:30,CAD,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2013#detail=59536,54.2,,52.1,Tue
01/10/2013,,NZD,yellow,GDT Price Index,https://www.forexfactory.com/calendar?month=october.2013#detail=56308,2.4%,,0.3%,Tue
01/10/2013,15:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2013#detail=46731,56.2,55.3,55.7,Tue
01/10/2013,,USD,yellow,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=october.2013#detail=46743,56.5,55.2,54.0,Tue
01/10/2013,All Day,USD,yellow,Total Vehicle Sales,https://www.forexfactory.com/calendar?month=october.2013#detail=46465,15.3M,16.1M,16.1M,Tue
01/10/2013,16:55,CAD,yellow,Gov Council Member Macklem Speaks,https://www.forexfactory.com/calendar?month=october.2013#detail=51507,,,,Tue
01/10/2013,18:02,USD,orange,President Obama Speaks,https://www.forexfactory.com/calendar?month=october.2013#detail=51515,,,,Tue
02/10/2013,00:50,JPY,yellow,Monetary Base y/y,https://www.forexfactory.com/calendar?month=october.2013#detail=44991,46.1%,45.3%,42.0%,Wed
02/10/2013,01:00,NZD,yellow,ANZ Commodity Prices m/m,https://www.forexfactory.com/calendar?month=october.2013#detail=44648,0.9%,,0.7%,Wed
02/10/2013,,NZD,yellow,RBNZ Assist Gov McDermott Speaks,https://www.forexfactory.com/calendar?month=october.2013#detail=59333,,,,Wed
02/10/2013,All Day,CNY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=october.2013#detail=48220,,,,Wed
02/10/2013,02:30,AUD,red,Building Approvals m/m,https://www.forexfactory.com/calendar?month=october.2013#detail=44360,-4.7%,-0.7%,10.2%,Wed
02/10/2013,,AUD,red,Goods Trade Balance,https://www.forexfactory.com/calendar?month=october.2013#detail=44548,-0.82B,-0.45B,-1.38B,Wed
