date,time,currency,impact,event,detail,actual,forecast,previous,day
01/09/2023,00:50,JPY,yellow,Capital Spending q/y,https://www.forexfactory.com/calendar?month=september.2023#detail=129040,4.5%,7.9%,11.0%,Fri
01/09/2023,01:30,JPY,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2023#detail=128801,49.6,49.7,49.7,Fri
01/09/2023,02:45,CNY,orange,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2023#detail=131485,51.0,49.0,49.2,Fri
01/09/2023,07:00,GBP,yellow,Nationwide HPI m/m,https://www.forexfactory.com/calendar?month=september.2023#detail=133315,-0.8%,-0.3%,-0.3%,Fri
01/09/2023,07:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=september.2023#detail=130622,-23.2%,,-23.8%,Fri
01/09/2023,,CHF,red,CPI m/m,https://www.forexfactory.com/calendar?month=september.2023#detail=131399,0.2%,0.2%,-0.1%,Fri
01/09/2023,07:45,EUR,yellow,French Gov Budget Balance,https://www.forexfactory.com/calendar?month=september.2023#detail=131903,-169.0B,,-116.2B,Fri
01/09/2023,08:15,EUR,yellow,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2023#detail=129097,46.5,47.8,47.8,Fri
01/09/2023,08:30,CHF,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2023#detail=129106,39.9,40.5,38.5,Fri
01/09/2023,08:45,EUR,yellow,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2023#detail=129083,45.4,44.0,44.5,Fri
01/09/2023,08:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2023#detail=129119,46.0,46.4,46.4,Fri
01/09/2023,08:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2023#detail=129142,39.1,39.1,39.1,Fri
01/09/2023,09:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2023#detail=129131,43.5,43.7,43.7,Fri
01/09/2023,09:30,GBP,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2023#detail=129152,43.0,42.5,42.5,Fri
01/09/2023,11:00,GBP,yellow,MPC Member Pill Speaks,https://www.forexfactory.com/calendar?month=september.2023#detail=134432,,,,Fri
01/09/2023,13:30,CAD,red,GDP m/m,https://www.forexfactory.com/calendar?month=september.2023#detail=132560,-0.2%,-0.2%,0.2%,Fri
01/09/2023,,USD,red,Average Hourly Earnings m/m,https://www.forexfactory.com/calendar?month=september.2023#detail=129746,0.2%,0.3%,0.4%,Fri
01/09/2023,,USD,red,Non-Farm Employment Change,https://www.forexfactory.com/calendar?month=september.2023#detail=129748,187K,169K,157K,Fri
01/09/2023,,USD,red,Unemployment Rate,https://www.forexfactory.com/calendar?month=september.2023#detail=129747,3.8%,3.5%,3.5%,Fri
01/09/2023,14:30,CAD,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2023#detail=130459,48.0,,49.6,Fri
01/09/2023,14:45,USD,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2023#detail=130472,47.9,47.0,47.0,Fri
01/09/2023,15:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2023#detail=130021,47.6,46.9,46.4,Fri
01/09/2023,,USD,orange,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=september.2023#detail=130020,48.4,43.9,42.6,Fri
01/09/2023,,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=september.2023#detail=129967,0.7%,0.5%,0.6%,Fri
01/09/2023,All Day,USD,yellow,Wards Total Vehicle Sales,https://www.forexfactory.com/calendar?month=september.2023#detail=130540,15.0M,15.5M,15.7M,Fri
03/09/2023,23:45,NZD,yellow,Overseas Trade Index q/q,https://www.forexfactory.com/calendar?month=september.2023#detail=130995,0.4%,0.0%,-1.5%,Sun
04/09/2023,00:50,JPY,yellow,Monetary Base y/y,https://www.forexfactory.com/calendar?month=september.2023#detail=128192,1.2%,-0.7%,-1.3%,Mon
04/09/2023,02:00,AUD,yellow,MI Inflation Gauge m/m,https://www.forexfactory.com/calendar?month=september.2023#detail=130640,0.2%,,0.8%,Mon
04/09/2023,02:30,AUD,yellow,ANZ Job Advertisements m/m,https://www.forexfactory.com/calendar?month=september.2023#detail=130610,1.9%,,0.7%,Mon
04/09/2023,,AUD,yellow,Company Operating Profits q/q,https://www.forexfactory.com/calendar?month=september.2023#detail=131040,-13.1%,-0.1%,1.3%,Mon
04/09/2023,,AUD,yellow,Household Spending m/m,https://www.forexfactory.com/calendar?month=september.2023#detail=146427,-2.9%,,1.7%,Mon
04/09/2023,07:00,EUR,yellow,German Trade Balance,https://www.forexfactory.com/calendar?month=september.2023#detail=132147,15.9B,17.6B,18.8B,Mon
04/09/2023,08:00,CHF,orange,GDP q/q,https://www.forexfactory.com/calendar?month=september.2023#detail=131417,0.0%,0.1%,0.3%,Mon
04/09/2023,,EUR,yellow,Spanish Unemployment Change,https://www.forexfactory.com/calendar?month=september.2023#detail=129383,24.8K,-21.3K,-11.0K,Mon
04/09/2023,09:30,EUR,yellow,Sentix Investor Confidence,https://www.forexfactory.com/calendar?month=september.2023#detail=132189,-21.5,-19.6,-18.9,Mon
