date,time,currency,impact,event,detail,actual,forecast,previous,day
01/09/2016,00:30,AUD,yellow,AIG Manufacturing Index,https://www.forexfactory.com/calendar?month=september.2016#detail=60632,46.9,,56.4,Thu
01/09/2016,00:50,JPY,orange,Capital Spending q/y,https://www.forexfactory.com/calendar?month=september.2016#detail=63686,3.1%,5.6%,4.2%,Thu
01/09/2016,01:30,JPY,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2016#detail=63791,49.5,49.6,49.6,Thu
01/09/2016,02:00,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2016#detail=62798,50.4,49.9,49.9,Thu
01/09/2016,,CNY,orange,Non-Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2016#detail=62799,53.5,,53.9,Thu
01/09/2016,02:30,AUD,red,Private Capital Expenditure q/q,https://www.forexfactory.com/calendar?month=september.2016#detail=60602,-5.4%,-4.0%,-5.4%,Thu
01/09/2016,,AUD,red,Retail Sales m/m,https://www.forexfactory.com/calendar?month=september.2016#detail=60498,0.0%,0.3%,0.1%,Thu
01/09/2016,02:45,CNY,red,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2016#detail=63105,50.0,50.1,50.6,Thu
01/09/2016,04:45,JPY,yellow,10-y Bond Auction,https://www.forexfactory.com/calendar?month=september.2016#detail=63664,-0.05|3.7,,-0.05|3.2,Thu
01/09/2016,07:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=september.2016#detail=60757,0.8%,,-2.7%,Thu
01/09/2016,08:15,CHF,yellow,Retail Sales y/y,https://www.forexfactory.com/calendar?month=september.2016#detail=62195,-2.2%,-3.1%,-3.5%,Thu
01/09/2016,,EUR,orange,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2016#detail=60049,51.0,50.8,51.0,Thu
01/09/2016,08:30,CHF,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2016#detail=62223,51.0,50.5,50.1,Thu
01/09/2016,08:45,EUR,yellow,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2016#detail=60047,49.8,51.3,51.2,Thu
01/09/2016,08:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2016#detail=60045,48.3,48.5,48.5,Thu
01/09/2016,08:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2016#detail=60046,53.6,53.6,53.6,Thu
