date,time,currency,impact,event,detail,actual,forecast,previous,day,timezone
01/04/2010,00:30,AUD,red,Goods Trade Balance,https://www.forexfactory.com/calendar?month=april.2010#detail=24626,-1.92B,-1.34B,-1.12B,Thu,Africa/Lagos
01/04/2010,01:00,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2010#detail=24846,55.1,55.2,52.0,Thu,Africa/Lagos
01/04/2010,02:30,CNY,orange,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2010#detail=24847,57.0,,55.8,Thu,Africa/Lagos
01/04/2010,03:34,JPY,orange,BOJ Gov Shirakawa Speaks,https://www.forexfactory.com/calendar?month=april.2010#detail=30459,,,,Thu,Africa/Lagos
01/04/2010,05:30,AUD,orange,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=april.2010#detail=27160,1.4%,,-7.0%,Thu,Africa/Lagos
01/04/2010,06:00,EUR,orange,German Retail Sales m/m,https://www.forexfactory.com/calendar?month=april.2010#detail=25204,-0.4%,0.0%,-0.5%,Thu,Africa/Lagos
01/04/2010,07:15,EUR,orange,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2010#detail=43828,51.8,,49.1,Thu,Africa/Lagos
01/04/2010,07:30,CHF,orange,Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2010#detail=24662,65.5,58.7,57.4,Thu,Africa/Lagos
01/04/2010,07:45,EUR,yellow,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2010#detail=43482,53.7,52.7,51.6,Thu,Africa/Lagos
01/04/2010,07:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2010#detail=58924,56.5,56.3,56.3,Thu,Africa/Lagos
01/04/2010,07:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2010#detail=58981,60.2,59.6,59.6,Thu,Africa/Lagos
01/04/2010,08:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2010#detail=24661,56.6,56.3,56.3,Thu,Africa/Lagos
01/04/2010,08:30,GBP,red,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2010#detail=24526,57.2,56.8,56.5,Thu,Africa/Lagos
01/04/2010,,GBP,orange,BOE Credit Conditions Survey,https://www.forexfactory.com/calendar?month=april.2010#detail=25821,,,,Thu,Africa/Lagos
01/04/2010,10:10,EUR,orange,French 10-y Bond Auction,https://www.forexfactory.com/calendar?month=april.2010#detail=42382,3.41|1.9,,3.45|1.8,Thu,Africa/Lagos
01/04/2010,11:30,USD,yellow,Challenger Job Cuts y/y,https://www.forexfactory.com/calendar?month=april.2010#detail=27466,-55.0%,,-77.4%,Thu,Africa/Lagos
01/04/2010,12:30,USD,red,Unemployment Claims,https://www.forexfactory.com/calendar?month=april.2010#detail=28882,439K,440K,445K,Thu,Africa/Lagos
01/04/2010,14:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2010#detail=24804,59.6,57.0,56.5,Thu,Africa/Lagos
01/04/2010,,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=april.2010#detail=25368,-1.3%,-1.1%,-1.4%,Thu,Africa/Lagos
01/04/2010,,USD,yellow,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=april.2010#detail=24805,75.0,67.2,67.0,Thu,Africa/Lagos
01/04/2010,14:30,USD,yellow,Natural Gas Storage,https://www.forexfactory.com/calendar?month=april.2010#detail=24714,12B,20B,11B,Thu,Africa/Lagos
01/04/2010,All Day,USD,yellow,Total Vehicle Sales,https://www.forexfactory.com/calendar?month=april.2010#detail=25325,11.8M,11.5M,10.4M,Thu,Africa/Lagos
01/04/2010,20:00,USD,orange,FOMC Member Bullard Speaks,https://www.forexfactory.com/calendar?month=april.2010#detail=30455,,,,Thu,Africa/Lagos
01/04/2010,All Day,NZD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=april.2010#detail=28842,,,,Thu,Africa/Lagos
01/04/2010,21:00,USD,yellow,FOMC Member Dudley Speaks,https://www.forexfactory.com/calendar?month=april.2010#detail=30456,,,,Thu,Africa/Lagos
01/04/2010,All Day,AUD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=april.2010#detail=28829,,,,Thu,Africa/Lagos
01/04/2010,23:50,JPY,yellow,Monetary Base y/y,https://www.forexfactory.com/calendar?month=april.2010#detail=25839,2.1%,2.3%,2.2%,Thu,Africa/Lagos
02/04/2010,All Day,CHF,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=april.2010#detail=28971,,,,Fri,Africa/Lagos
02/04/2010,All Day,EUR,gray,German Bank Holiday,https://www.forexfactory.com/calendar?month=april.2010#detail=29228,,,,Fri,Africa/Lagos
02/04/2010,All Day,GBP,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=april.2010#detail=28946,,,,Fri,Africa/Lagos
02/04/2010,All Day,CAD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=april.2010#detail=28845,,,,Fri,Africa/Lagos
02/04/2010,12:30,USD,red,Non-Farm Employment Change,https://www.forexfactory.com/calendar?month=april.2010#detail=24213,162K,185K,-14K,Fri,Africa/Lagos
02/04/2010,,USD,red,Unemployment Rate,https://www.forexfactory.com/calendar?month=april.2010#detail=24207,9.7%,9.7%,9.7%,Fri,Africa/Lagos
02/04/2010,,USD,orange,Average Hourly Earnings m/m,https://www.forexfactory.com/calendar?month=april.2010#detail=24209,-0.1%,0.2%,0.2%,Fri,Africa/Lagos
03/04/2010,01:00,CNY,yellow,Non-Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2010#detail=42269,58.4,,46.4,Sat,Africa/Lagos
03/04/2010,14:00,NZD,gray,Daylight Saving Time Shift,https://www.forexfactory.com/calendar?month=april.2010#detail=24376,,,,Sat,Africa/Lagos
03/04/2010,16:00,AUD,gray,Daylight Saving Time Shift,https://www.forexfactory.com/calendar?month=april.2010#detail=24378,,,,Sat,Africa/Lagos
04/04/2010,All Day,NZD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=april.2010#detail=28843,,,,Sun,Africa/Lagos
04/04/2010,All Day,AUD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=april.2010#detail=28830,,,,Sun,Africa/Lagos
05/04/2010,All Day,CNY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=april.2010#detail=29272,,,,Mon,Africa/Lagos
05/04/2010,All Day,CHF,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=april.2010#detail=28972,,,,Mon,Africa/Lagos
05/04/2010,All Day,EUR,gray,French Bank Holiday,https://www.forexfactory.com/calendar?month=april.2010#detail=29230,,,,Mon,Africa/Lagos
05/04/2010,All Day,EUR,gray,German Bank Holiday,https://www.forexfactory.com/calendar?month=april.2010#detail=29231,,,,Mon,Africa/Lagos
05/04/2010,All Day,EUR,gray,Italian Bank Holiday,https://www.forexfactory.com/calendar?month=april.2010#detail=29232,,,,Mon,Africa/Lagos
05/04/2010,All Day,GBP,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=april.2010#detail=28947,,,,Mon,Africa/Lagos
05/04/2010,14:00,USD,red,ISM Services PMI,https://www.forexfactory.com/calendar?month=april.2010#detail=25379,55.4,54.1,53.0,Mon,Africa/Lagos
05/04/2010,,USD,red,Pending Home Sales m/m,https://www.forexfactory.com/calendar?month=april.2010#detail=27370,8.2%,-0.5%,-7.8%,Mon,Africa/Lagos
05/04/2010,22:00,NZD,red,NZIER Business Confidence,https://www.forexfactory.com/calendar?month=april.2010#detail=27559,22,,31,Mon,Africa/Lagos
06/04/2010,01:30,AUD,red,ANZ Job Advertisements m/m,https://www.forexfactory.com/calendar?month=april.2010#detail=28485,1.8%,,19.1%,Tue,Africa/Lagos
06/04/2010,03:00,NZD,yellow,ANZ Commodity Prices m/m,https://www.forexfactory.com/calendar?month=april.2010#detail=27274,1.8%,,3.8%,Tue,Africa/Lagos
06/04/2010,03:45,JPY,yellow,10-y Bond Auction,https://www.forexfactory.com/calendar?month=april.2010#detail=49013,1.40|2.5,,1.33|3.4,Tue,Africa/Lagos
06/04/2010,04:30,AUD,red,Cash Rate,https://www.forexfactory.com/calendar?month=april.2010#detail=24453,4.25%,4.25%,4.00%,Tue,Africa/Lagos
06/04/2010,,AUD,red,RBA Rate Statement,https://www.forexfactory.com/calendar?month=april.2010#detail=24454,,,,Tue,Africa/Lagos
06/04/2010,05:00,JPY,yellow,Leading Indicators,https://www.forexfactory.com/calendar?month=april.2010#detail=29006,97.9%,97.9%,96.9%,Tue,Africa/Lagos
06/04/2010,07:00,CHF,red,Foreign Currency Reserves,https://www.forexfactory.com/calendar?month=april.2010#detail=42158,125B,,109B,Tue,Africa/Lagos
06/04/2010,,EUR,orange,Spanish Unemployment Change,https://www.forexfactory.com/calendar?month=april.2010#detail=44007,36.0K,,82.1K,Tue,Africa/Lagos
06/04/2010,07:15,CHF,orange,CPI m/m,https://www.forexfactory.com/calendar?month=april.2010#detail=25525,0.1%,0.1%,0.1%,Tue,Africa/Lagos
06/04/2010,08:30,EUR,yellow,Sentix Investor Confidence,https://www.forexfactory.com/calendar?month=april.2010#detail=25085,2.5,-5.9,-7.5,Tue,Africa/Lagos
06/04/2010,,GBP,orange,Construction PMI,https://www.forexfactory.com/calendar?month=april.2010#detail=24527,53.1,48.8,48.5,Tue,Africa/Lagos
06/04/2010,,GBP,yellow,Housing Equity Withdrawal q/q,https://www.forexfactory.com/calendar?month=april.2010#detail=25258,-4.0B,-2.9B,-5.1B,Tue,Africa/Lagos
06/04/2010,14:00,USD,yellow,JOLTS Job Openings,https://www.forexfactory.com/calendar?month=april.2010#detail=49308,2.72M,,2.85M,Tue,Africa/Lagos
06/04/2010,14:30,NZD,yellow,GDT Price Index,https://www.forexfactory.com/calendar?month=april.2010#detail=56228,22.6%,,0.1%,Tue,Africa/Lagos
06/04/2010,18:00,USD,red,FOMC Meeting Minutes,https://www.forexfactory.com/calendar?month=april.2010#detail=26638,,,,Tue,Africa/Lagos
06/04/2010,23:01,GBP,yellow,BRC Shop Price Index y/y,https://www.forexfactory.com/calendar?month=april.2010#detail=28175,1.2%,,1.7%,Tue,Africa/Lagos
06/04/2010,23:30,AUD,orange,AIG Services Index,https://www.forexfactory.com/calendar?month=april.2010#detail=24582,48.4,,48.3,Tue,Africa/Lagos
07/04/2010,03:03,JPY,orange,Monetary Policy Statement,https://www.forexfactory.com/calendar?month=april.2010#detail=28795,,,,Wed,Africa/Lagos
07/04/2010,,JPY,orange,Overnight Call Rate,https://www.forexfactory.com/calendar?month=april.2010#detail=28794,0.10%,0.10%,0.10%,Wed,Africa/Lagos
07/04/2010,07:15,CHF,red,Retail Sales y/y,https://www.forexfactory.com/calendar?month=april.2010#detail=25553,3.1%,3.8%,3.7%,Wed,Africa/Lagos
07/04/2010,,EUR,yellow,Spanish Services PMI,https://www.forexfactory.com/calendar?month=april.2010#detail=43924,51.3,,47.1,Wed,Africa/Lagos
07/04/2010,07:22,JPY,red,BOJ Press Conference,https://www.forexfactory.com/calendar?month=april.2010#detail=28796,,,,Wed,Africa/Lagos
07/04/2010,07:45,EUR,yellow,Italian Services PMI,https://www.forexfactory.com/calendar?month=april.2010#detail=43542,55.3,52.3,50.8,Wed,Africa/Lagos
07/04/2010,07:50,EUR,yellow,French Final Services PMI,https://www.forexfactory.com/calendar?month=april.2010#detail=59131,53.8,53.0,53.0,Wed,Africa/Lagos
07/04/2010,07:55,EUR,yellow,German Final Services PMI,https://www.forexfactory.com/calendar?month=april.2010#detail=59143,54.9,54.7,54.7,Wed,Africa/Lagos
07/04/2010,08:00,EUR,yellow,Final Services PMI,https://www.forexfactory.com/calendar?month=april.2010#detail=24663,54.1,53.7,53.7,Wed,Africa/Lagos
07/04/2010,08:30,GBP,red,Final Services PMI,https://www.forexfactory.com/calendar?month=april.2010#detail=24528,56.5,58.1,58.4,Wed,Africa/Lagos
07/04/2010,,GBP,yellow,Index of Services 3m/3m,https://www.forexfactory.com/calendar?month=april.2010#detail=28290,0.6%,0.7%,0.5%,Wed,Africa/Lagos
07/04/2010,09:00,EUR,yellow,Final GDP q/q,https://www.forexfactory.com/calendar?month=april.2010#detail=27428,0.0%,0.1%,0.1%,Wed,Africa/Lagos
07/04/2010,,EUR,yellow,PPI m/m,https://www.forexfactory.com/calendar?month=april.2010#detail=27239,0.1%,0.2%,0.7%,Wed,Africa/Lagos
07/04/2010,,USD,orange,Treasury Sec Geithner Speaks,https://www.forexfactory.com/calendar?month=april.2010#detail=30502,,,,Wed,Africa/Lagos
07/04/2010,10:00,EUR,orange,German Factory Orders m/m,https://www.forexfactory.com/calendar?month=april.2010#detail=25192,0.0%,-0.8%,5.1%,Wed,Africa/Lagos
07/04/2010,12:30,CAD,red,Building Permits m/m,https://www.forexfactory.com/calendar?month=april.2010#detail=26950,-0.5%,2.1%,-4.7%,Wed,Africa/Lagos
07/04/2010,14:00,CAD,red,Ivey PMI,https://www.forexfactory.com/calendar?month=april.2010#detail=25597,57.8,55.1,51.9,Wed,Africa/Lagos
07/04/2010,14:30,USD,orange,Crude Oil Inventories,https://www.forexfactory.com/calendar?month=april.2010#detail=24715,2.0M,1.0M,2.9M,Wed,Africa/Lagos
07/04/2010,16:15,USD,yellow,FOMC Member Dudley Speaks,https://www.forexfactory.com/calendar?month=april.2010#detail=30485,,,,Wed,Africa/Lagos
07/04/2010,17:00,USD,orange,10-y Bond Auction,https://www.forexfactory.com/calendar?month=april.2010#detail=42312,3.90|3.7,,3.74|3.5,Wed,Africa/Lagos
07/04/2010,17:30,USD,red,Fed Chairman Bernanke Speaks,https://www.forexfactory.com/calendar?month=april.2010#detail=30486,,,,Wed,Africa/Lagos
07/04/2010,18:00,USD,orange,FOMC Member Hoenig Speaks,https://www.forexfactory.com/calendar?month=april.2010#detail=30487,,,,Wed,Africa/Lagos
07/04/2010,19:00,USD,yellow,Consumer Credit m/m,https://www.forexfactory.com/calendar?month=april.2010#detail=24925,-11.5B,-0.1B,10.6B,Wed,Africa/Lagos
07/04/2010,20:00,CAD,orange,Gov Council Member Murray Speaks,https://www.forexfactory.com/calendar?month=april.2010#detail=30497,,,,Wed,Africa/Lagos
07/04/2010,23:50,JPY,orange,Core Machinery Orders m/m,https://www.forexfactory.com/calendar?month=april.2010#detail=28335,-5.4%,3.8%,-3.7%,Wed,Africa/Lagos
07/04/2010,,JPY,yellow,Current Account,https://www.forexfactory.com/calendar?month=april.2010#detail=28323,1.12T,1.25T,1.71T,Wed,Africa/Lagos
08/04/2010,01:30,AUD,red,Employment Change,https://www.forexfactory.com/calendar?month=april.2010#detail=26223,19.6K,20.1K,-4.7K,Thu,Africa/Lagos
08/04/2010,,AUD,red,Unemployment Rate,https://www.forexfactory.com/calendar?month=april.2010#detail=26222,5.3%,5.3%,5.3%,Thu,Africa/Lagos
08/04/2010,05:00,JPY,orange,BOJ Monthly Report,https://www.forexfactory.com/calendar?month=april.2010#detail=28858,,,,Thu,Africa/Lagos
08/04/2010,,JPY,yellow,Economy Watchers Sentiment,https://www.forexfactory.com/calendar?month=april.2010#detail=26247,47.4,45.2,42.1,Thu,Africa/Lagos
08/04/2010,05:45,CHF,yellow,Unemployment Rate,https://www.forexfactory.com/calendar?month=april.2010#detail=27786,4.1%,4.1%,4.1%,Thu,Africa/Lagos
08/04/2010,06:00,JPY,yellow,Prelim Machine Tool Orders y/y,https://www.forexfactory.com/calendar?month=april.2010#detail=26246,262.1%,,217.4%,Thu,Africa/Lagos
08/04/2010,06:45,EUR,yellow,French Gov Budget Balance,https://www.forexfactory.com/calendar?month=april.2010#detail=26619,-21.8B,,-9.2B,Thu,Africa/Lagos
08/04/2010,,EUR,yellow,French Trade Balance,https://www.forexfactory.com/calendar?month=april.2010#detail=26551,-3.6B,-3.6B,-3.5B,Thu,Africa/Lagos
08/04/2010,08:00,GBP,red,Halifax HPI m/m,https://www.forexfactory.com/calendar?month=april.2010#detail=24529,1.1%,0.6%,-1.6%,Thu,Africa/Lagos
08/04/2010,08:30,GBP,red,Manufacturing Production m/m,https://www.forexfactory.com/calendar?month=april.2010#detail=27004,1.3%,0.7%,-1.0%,Thu,Africa/Lagos
08/04/2010,,GBP,yellow,Industrial Production m/m,https://www.forexfactory.com/calendar?month=april.2010#detail=27003,1.0%,0.5%,-0.5%,Thu,Africa/Lagos
08/04/2010,09:00,EUR,orange,Retail Sales m/m,https://www.forexfactory.com/calendar?month=april.2010#detail=27215,-0.6%,0.0%,-0.2%,Thu,Africa/Lagos
08/04/2010,10:00,EUR,orange,German Industrial Production m/m,https://www.forexfactory.com/calendar?month=april.2010#detail=25170,0.0%,0.7%,0.1%,Thu,Africa/Lagos
08/04/2010,11:00,GBP,red,Asset Purchase Facility,https://www.forexfactory.com/calendar?month=april.2010#detail=25057,200B,200B,200B,Thu,Africa/Lagos
08/04/2010,,GBP,red,Official Bank Rate,https://www.forexfactory.com/calendar?month=april.2010#detail=25055,0.50%,0.50%,0.50%,Thu,Africa/Lagos
