date,time,currency,impact,event,detail,actual,forecast,previous,day
01/07/2012,01:58,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2012#detail=38651,50.2,49.9,50.4,Sun
02/07/2012,00:19,AUD,yellow,AIG Manufacturing Index,https://www.forexfactory.com/calendar?month=july.2012#detail=38438,47.2,,42.4,Mon
02/07/2012,00:50,JPY,orange,Tankan Manufacturing Index,https://www.forexfactory.com/calendar?month=july.2012#detail=39133,-1,-4,-4,Mon
02/07/2012,,JPY,orange,Tankan Non-Manufacturing Index,https://www.forexfactory.com/calendar?month=july.2012#detail=39134,8,6,5,Mon
02/07/2012,01:30,AUD,yellow,MI Inflation Gauge m/m,https://www.forexfactory.com/calendar?month=july.2012#detail=39234,-0.2%,,0.0%,Mon
02/07/2012,03:30,CNY,orange,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2012#detail=38650,48.2,,48.1,Mon
02/07/2012,07:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=july.2012#detail=39186,-10.5%,,-10.2%,Mon
02/07/2012,08:15,CHF,red,Retail Sales y/y,https://www.forexfactory.com/calendar?month=july.2012#detail=39286,6.2%,2.1%,0.2%,Mon
02/07/2012,,EUR,orange,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2012#detail=43855,41.1,,42.0,Mon
02/07/2012,08:30,CHF,orange,Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2012#detail=38505,48.1,44.8,45.4,Mon
02/07/2012,08:45,EUR,orange,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2012#detail=43509,44.6,44.6,44.8,Mon
02/07/2012,08:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2012#detail=58951,45.2,45.3,45.3,Mon
02/07/2012,08:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2012#detail=59010,45.0,44.7,44.7,Mon
02/07/2012,09:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2012#detail=38504,45.1,44.8,44.8,Mon
02/07/2012,,EUR,yellow,Italian Monthly Unemployment Rate,https://www.forexfactory.com/calendar?month=july.2012#detail=40842,10.1%,10.4%,10.2%,Mon
02/07/2012,09:30,GBP,red,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2012#detail=38547,48.6,46.6,45.9,Mon
02/07/2012,10:00,EUR,orange,Unemployment Rate,https://www.forexfactory.com/calendar?month=july.2012#detail=41446,11.1%,11.1%,11.0%,Mon
02/07/2012,All Day,CAD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=july.2012#detail=42018,,,,Mon
02/07/2012,14:00,USD,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2012#detail=43684,52.5,53.0,52.9,Mon
02/07/2012,15:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2012#detail=38480,49.7,52.1,53.5,Mon
02/07/2012,,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=july.2012#detail=40361,0.9%,0.3%,0.6%,Mon
02/07/2012,,USD,yellow,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=july.2012#detail=38481,37.0,45.8,47.5,Mon
02/07/2012,18:15,USD,orange,FOMC Member Williams Speaks,https://www.forexfactory.com/calendar?month=july.2012#detail=43742,,,,Mon
03/07/2012,00:50,JPY,yellow,Monetary Base y/y,https://www.forexfactory.com/calendar?month=july.2012#detail=39160,5.9%,3.6%,2.4%,Tue
03/07/2012,02:00,CNY,yellow,Non-Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2012#detail=42258,56.7,,55.2,Tue
03/07/2012,,NZD,yellow,ANZ Commodity Prices m/m,https://www.forexfactory.com/calendar?month=july.2012#detail=40073,-2.4%,,-4.2%,Tue
03/07/2012,02:30,AUD,red,Building Approvals m/m,https://www.forexfactory.com/calendar?month=july.2012#detail=39559,27.3%,5.1%,-7.6%,Tue
03/07/2012,,JPY,orange,Average Cash Earnings y/y,https://www.forexfactory.com/calendar?month=july.2012#detail=39009,-0.8%,0.6%,0.2%,Tue
03/07/2012,04:45,JPY,yellow,10-y Bond Auction,https://www.forexfactory.com/calendar?month=july.2012#detail=49040,0.84|3.1,,0.86|3.0,Tue
03/07/2012,05:30,AUD,red,Cash Rate,https://www.forexfactory.com/calendar?month=july.2012#detail=38366,3.50%,3.50%,3.50%,Tue
03/07/2012,,AUD,red,RBA Rate Statement,https://www.forexfactory.com/calendar?month=july.2012#detail=38367,,,,Tue
03/07/2012,08:00,EUR,orange,Spanish Unemployment Change,https://www.forexfactory.com/calendar?month=july.2012#detail=44034,-98.9K,,-30.1K,Tue
03/07/2012,09:30,GBP,red,Construction PMI,https://www.forexfactory.com/calendar?month=july.2012#detail=38548,48.2,53.1,54.4,Tue
03/07/2012,,GBP,orange,Net Lending to Individuals m/m,https://www.forexfactory.com/calendar?month=july.2012#detail=40544,1.3B,1.1B,1.4B,Tue
03/07/2012,,GBP,yellow,M4 Money Supply m/m,https://www.forexfactory.com/calendar?month=july.2012#detail=40515,-0.1%,1.4%,0.9%,Tue
03/07/2012,,GBP,yellow,Mortgage Approvals,https://www.forexfactory.com/calendar?month=july.2012#detail=40593,51K,51K,52K,Tue
03/07/2012,10:00,EUR,yellow,PPI m/m,https://www.forexfactory.com/calendar?month=july.2012#detail=41276,-0.5%,-0.2%,0.1%,Tue
03/07/2012,14:30,CAD,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2012#detail=59521,54.8,,54.7,Tue
03/07/2012,15:00,USD,orange,Factory Orders m/m,https://www.forexfactory.com/calendar?month=july.2012#detail=41064,0.7%,0.1%,-0.7%,Tue
03/07/2012,15:30,NZD,yellow,GDT Price Index,https://www.forexfactory.com/calendar?month=july.2012#detail=56278,-6.0%,,-0.1%,Tue
03/07/2012,All Day,USD,yellow,Total Vehicle Sales,https://www.forexfactory.com/calendar?month=july.2012#detail=39953,14.1M,14.0M,13.8M,Tue
04/07/2012,00:01,GBP,yellow,BRC Shop Price Index y/y,https://www.forexfactory.com/calendar?month=july.2012#detail=40201,1.1%,,1.5%,Wed
04/07/2012,00:25,AUD,orange,AIG Services Index,https://www.forexfactory.com/calendar?month=july.2012#detail=38439,48.8,,43.5,Wed
04/07/2012,02:30,AUD,red,Retail Sales m/m,https://www.forexfactory.com/calendar?month=july.2012#detail=39493,0.5%,0.3%,0.1%,Wed
04/07/2012,03:30,CNY,yellow,RatingDog Services PMI,https://www.forexfactory.com/calendar?month=july.2012#detail=54028,52.3,,54.7,Wed
