date,time,currency,impact,event,detail,actual,forecast,previous,day,timezone
01/12/2010,00:30,AUD,red,GDP q/q,https://www.forexfactory.com/calendar?month=december.2010#detail=24121,0.2%,0.5%,1.1%,Wed,Africa/Lagos
01/12/2010,01:00,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2010#detail=24911,55.2,54.8,54.7,Wed,Africa/Lagos
01/12/2010,02:00,NZD,yellow,ANZ Commodity Prices m/m,https://www.forexfactory.com/calendar?month=december.2010#detail=27282,4.5%,,2.9%,Wed,Africa/Lagos
01/12/2010,02:30,CNY,orange,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2010#detail=24910,55.3,,54.8,Wed,Africa/Lagos
01/12/2010,03:45,JPY,yellow,10-y Bond Auction,https://www.forexfactory.com/calendar?month=december.2010#detail=49021,1.19|2.4,,0.97|3.9,Wed,Africa/Lagos
01/12/2010,05:30,AUD,orange,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=december.2010#detail=27168,44.4%,,47.5%,Wed,Africa/Lagos
01/12/2010,07:00,EUR,orange,German Retail Sales m/m,https://www.forexfactory.com/calendar?month=december.2010#detail=25212,2.3%,1.3%,-1.8%,Wed,Africa/Lagos
01/12/2010,07:00,GBP,red,Nationwide HPI m/m,https://www.forexfactory.com/calendar?month=december.2010#detail=24565,-0.3%,-0.3%,-0.7%,Wed,Africa/Lagos
01/12/2010,08:00,GBP,orange,MPC Member Tucker Speaks,https://www.forexfactory.com/calendar?month=december.2010#detail=36373,,,,Wed,Africa/Lagos
01/12/2010,08:15,EUR,orange,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2010#detail=43836,50.0,,51.2,Wed,Africa/Lagos
01/12/2010,08:30,CHF,orange,Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2010#detail=24686,61.8,60.6,59.2,Wed,Africa/Lagos
01/12/2010,08:45,EUR,orange,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2010#detail=43490,52.0,52.4,53.0,Wed,Africa/Lagos
01/12/2010,08:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2010#detail=58931,57.9,57.5,57.5,Wed,Africa/Lagos
01/12/2010,08:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2010#detail=58989,58.1,58.9,58.9,Wed,Africa/Lagos
01/12/2010,09:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2010#detail=24685,55.3,55.5,55.5,Wed,Africa/Lagos
01/12/2010,09:30,GBP,red,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2010#detail=24566,58.0,54.8,55.4,Wed,Africa/Lagos
01/12/2010,12:30,USD,yellow,Challenger Job Cuts y/y,https://www.forexfactory.com/calendar?month=december.2010#detail=27474,-3.3%,,-31.8%,Wed,Africa/Lagos
01/12/2010,13:15,USD,red,ADP Non-Farm Employment Change,https://www.forexfactory.com/calendar?month=december.2010#detail=26970,93K,70K,82K,Wed,Africa/Lagos
01/12/2010,13:30,NZD,yellow,GDT Price Index,https://www.forexfactory.com/calendar?month=december.2010#detail=56239,1.9%,,-0.8%,Wed,Africa/Lagos
01/12/2010,13:30,USD,orange,Revised Nonfarm Productivity q/q,https://www.forexfactory.com/calendar?month=december.2010#detail=26117,2.3%,2.4%,1.9%,Wed,Africa/Lagos
01/12/2010,13:30,USD,yellow,Revised Unit Labor Costs q/q,https://www.forexfactory.com/calendar?month=december.2010#detail=26118,-0.1%,-0.2%,-0.1%,Wed,Africa/Lagos
01/12/2010,14:10,USD,orange,FOMC Member Yellen Speaks,https://www.forexfactory.com/calendar?month=december.2010#detail=36370,,,,Wed,Africa/Lagos
01/12/2010,15:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2010#detail=24820,56.6,56.4,56.9,Wed,Africa/Lagos
01/12/2010,15:00,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=december.2010#detail=25376,0.7%,-0.3%,0.7%,Wed,Africa/Lagos
01/12/2010,15:00,USD,yellow,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=december.2010#detail=24821,69.5,70.9,71.0,Wed,Africa/Lagos
01/12/2010,15:30,USD,orange,Crude Oil Inventories,https://www.forexfactory.com/calendar?month=december.2010#detail=24782,1.1M,-0.8M,1.0M,Wed,Africa/Lagos
01/12/2010,All Day,USD,yellow,Total Vehicle Sales,https://www.forexfactory.com/calendar?month=december.2010#detail=25333,12.3M,12.1M,12.3M,Wed,Africa/Lagos
01/12/2010,18:40,GBP,orange,MPC Member Dale Speaks,https://www.forexfactory.com/calendar?month=december.2010#detail=36375,,,,Wed,Africa/Lagos
01/12/2010,19:00,USD,orange,Beige Book,https://www.forexfactory.com/calendar?month=december.2010#detail=26615,,,,Wed,Africa/Lagos
01/12/2010,23:50,JPY,orange,Capital Spending q/y,https://www.forexfactory.com/calendar?month=december.2010#detail=28456,5.0%,6.1%,-1.7%,Wed,Africa/Lagos
01/12/2010,23:50,JPY,yellow,Monetary Base y/y,https://www.forexfactory.com/calendar?month=december.2010#detail=25879,7.6%,6.9%,6.4%,Wed,Africa/Lagos
02/12/2010,00:30,AUD,red,Goods Trade Balance,https://www.forexfactory.com/calendar?month=december.2010#detail=24648,2.63B,2.07B,1.81B,Thu,Africa/Lagos
02/12/2010,00:30,AUD,red,Retail Sales m/m,https://www.forexfactory.com/calendar?month=december.2010#detail=27334,-1.1%,0.4%,0.1%,Thu,Africa/Lagos
02/12/2010,06:45,CHF,orange,GDP q/q,https://www.forexfactory.com/calendar?month=december.2010#detail=25516,0.7%,0.5%,0.8%,Thu,Africa/Lagos
02/12/2010,08:00,EUR,orange,Spanish Unemployment Change,https://www.forexfactory.com/calendar?month=december.2010#detail=44015,24.3K,,68.2K,Thu,Africa/Lagos
02/12/2010,08:15,CHF,red,Retail Sales y/y,https://www.forexfactory.com/calendar?month=december.2010#detail=25561,3.5%,4.9%,4.1%,Thu,Africa/Lagos
02/12/2010,09:30,GBP,orange,Construction PMI,https://www.forexfactory.com/calendar?month=december.2010#detail=24567,51.8,51.1,51.6,Thu,Africa/Lagos
02/12/2010,10:00,EUR,yellow,PPI m/m,https://www.forexfactory.com/calendar?month=december.2010#detail=27247,0.4%,0.4%,0.3%,Thu,Africa/Lagos
02/12/2010,10:00,EUR,yellow,Revised GDP q/q,https://www.forexfactory.com/calendar?month=december.2010#detail=27426,0.4%,0.4%,0.4%,Thu,Africa/Lagos
