date,time,currency,impact,event,detail,actual,forecast,previous,day,timezone
01/05/2010,01:00,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2010#detail=24854,55.7,55.7,55.1,Sat,Africa/Lagos
01/05/2010,17:00,USD,yellow,FOMC Member Duke Speaks,https://www.forexfactory.com/calendar?month=may.2010#detail=30766,,,,Sat,Africa/Lagos
02/05/2010,All Day,EUR,red,Eurogroup Meetings,https://www.forexfactory.com/calendar?month=may.2010#detail=44072,,,,Sun,Africa/Lagos
03/05/2010,00:30,AUD,yellow,AIG Manufacturing Index,https://www.forexfactory.com/calendar?month=may.2010#detail=24584,59.8,,50.2,Mon,Africa/Lagos
03/05/2010,All Day,CNY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=may.2010#detail=29279,,,,Mon,Africa/Lagos
03/05/2010,All Day,JPY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=may.2010#detail=28961,,,,Mon,Africa/Lagos
03/05/2010,01:30,AUD,yellow,MI Inflation Gauge m/m,https://www.forexfactory.com/calendar?month=may.2010#detail=30789,0.4%,,0.5%,Mon,Africa/Lagos
03/05/2010,02:00,CNY,yellow,Non-Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2010#detail=42270,63.0,,58.4,Mon,Africa/Lagos
03/05/2010,02:30,AUD,orange,HPI q/q,https://www.forexfactory.com/calendar?month=may.2010#detail=27133,4.8%,3.2%,5.1%,Mon,Africa/Lagos
03/05/2010,04:03,NZD,yellow,ANZ Commodity Prices m/m,https://www.forexfactory.com/calendar?month=may.2010#detail=27275,4.9%,,1.8%,Mon,Africa/Lagos
03/05/2010,07:30,AUD,orange,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=may.2010#detail=27161,29.4%,,1.0%,Mon,Africa/Lagos
03/05/2010,All Day,GBP,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=may.2010#detail=28948,,,,Mon,Africa/Lagos
03/05/2010,08:15,EUR,orange,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2010#detail=43829,53.3,,51.8,Mon,Africa/Lagos
03/05/2010,08:30,CHF,orange,Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2010#detail=24665,65.9,64.2,65.5,Mon,Africa/Lagos
03/05/2010,08:45,EUR,orange,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2010#detail=43483,54.3,54.5,53.7,Mon,Africa/Lagos
03/05/2010,08:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2010#detail=58923,59.2,57.8,57.8,Mon,Africa/Lagos
03/05/2010,08:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2010#detail=58982,61.5,61.3,61.3,Mon,Africa/Lagos
03/05/2010,09:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2010#detail=24664,57.6,57.5,57.5,Mon,Africa/Lagos
03/05/2010,10:00,EUR,orange,German Buba President Weber Speaks,https://www.forexfactory.com/calendar?month=may.2010#detail=30795,,,,Mon,Africa/Lagos
03/05/2010,13:30,USD,orange,Core PCE Price Index m/m,https://www.forexfactory.com/calendar?month=may.2010#detail=26128,0.1%,0.0%,0.0%,Mon,Africa/Lagos
03/05/2010,,USD,orange,Personal Spending m/m,https://www.forexfactory.com/calendar?month=may.2010#detail=26129,0.6%,0.7%,0.5%,Mon,Africa/Lagos
03/05/2010,,USD,yellow,Personal Income m/m,https://www.forexfactory.com/calendar?month=may.2010#detail=26130,0.3%,0.4%,0.1%,Mon,Africa/Lagos
03/05/2010,15:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2010#detail=24806,60.4,60.0,59.6,Mon,Africa/Lagos
03/05/2010,,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=may.2010#detail=25369,0.2%,-0.4%,-2.1%,Mon,Africa/Lagos
03/05/2010,,USD,yellow,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=may.2010#detail=24807,78.0,73.4,75.0,Mon,Africa/Lagos
03/05/2010,All Day,USD,yellow,Total Vehicle Sales,https://www.forexfactory.com/calendar?month=may.2010#detail=25326,11.2M,11.5M,11.8M,Mon,Africa/Lagos
03/05/2010,19:00,USD,yellow,Loan Officer Survey,https://www.forexfactory.com/calendar?month=may.2010#detail=28496,,,,Mon,Africa/Lagos
03/05/2010,23:45,NZD,red,Labor Cost Index q/q,https://www.forexfactory.com/calendar?month=may.2010#detail=27488,0.3%,0.4%,0.3%,Mon,Africa/Lagos
04/05/2010,All Day,JPY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=may.2010#detail=28963,,,,Tue,Africa/Lagos
04/05/2010,03:30,CNY,orange,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2010#detail=24855,55.4,,57.0,Tue,Africa/Lagos
04/05/2010,05:30,AUD,red,Cash Rate,https://www.forexfactory.com/calendar?month=may.2010#detail=24457,4.50%,4.50%,4.25%,Tue,Africa/Lagos
04/05/2010,,AUD,red,RBA Rate Statement,https://www.forexfactory.com/calendar?month=may.2010#detail=24458,,,,Tue,Africa/Lagos
04/05/2010,07:00,EUR,orange,German Retail Sales m/m,https://www.forexfactory.com/calendar?month=may.2010#detail=25205,-2.4%,0.0%,1.1%,Tue,Africa/Lagos
04/05/2010,08:00,EUR,orange,Spanish Unemployment Change,https://www.forexfactory.com/calendar?month=may.2010#detail=44008,-24.2K,,36.0K,Tue,Africa/Lagos
04/05/2010,09:30,GBP,red,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2010#detail=24535,58.0,57.5,57.2,Tue,Africa/Lagos
04/05/2010,,GBP,orange,Net Lending to Individuals m/m,https://www.forexfactory.com/calendar?month=may.2010#detail=28157,0.6B,2.0B,2.4B,Tue,Africa/Lagos
04/05/2010,,GBP,yellow,Mortgage Approvals,https://www.forexfactory.com/calendar?month=may.2010#detail=28156,49K,50K,47K,Tue,Africa/Lagos
04/05/2010,10:00,EUR,yellow,PPI m/m,https://www.forexfactory.com/calendar?month=may.2010#detail=27240,0.6%,0.8%,0.1%,Tue,Africa/Lagos
04/05/2010,15:00,USD,red,Pending Home Sales m/m,https://www.forexfactory.com/calendar?month=may.2010#detail=27372,5.3%,3.9%,8.3%,Tue,Africa/Lagos
04/05/2010,,USD,orange,Factory Orders m/m,https://www.forexfactory.com/calendar?month=may.2010#detail=26268,1.3%,0.0%,1.3%,Tue,Africa/Lagos
04/05/2010,,USD,yellow,Treasury Sec Geithner Speaks,https://www.forexfactory.com/calendar?month=may.2010#detail=30832,,,,Tue,Africa/Lagos
04/05/2010,15:30,NZD,yellow,GDT Price Index,https://www.forexfactory.com/calendar?month=may.2010#detail=56229,-0.7%,,22.6%,Tue,Africa/Lagos
05/05/2010,00:01,GBP,yellow,BRC Shop Price Index y/y,https://www.forexfactory.com/calendar?month=may.2010#detail=28176,2.0%,,1.2%,Wed,Africa/Lagos
05/05/2010,00:30,AUD,orange,AIG Services Index,https://www.forexfactory.com/calendar?month=may.2010#detail=24585,52.3,,48.4,Wed,Africa/Lagos
05/05/2010,All Day,JPY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=may.2010#detail=28962,,,,Wed,Africa/Lagos
05/05/2010,02:30,AUD,red,Building Approvals m/m,https://www.forexfactory.com/calendar?month=may.2010#detail=27435,15.3%,0.9%,-2.7%,Wed,Africa/Lagos
05/05/2010,08:15,EUR,yellow,Spanish Services PMI,https://www.forexfactory.com/calendar?month=may.2010#detail=43925,50.9,,51.3,Wed,Africa/Lagos
05/05/2010,08:45,EUR,yellow,Italian Services PMI,https://www.forexfactory.com/calendar?month=may.2010#detail=43543,54.5,56.0,55.3,Wed,Africa/Lagos
