date,time,currency,impact,event,detail,actual,forecast,previous,day
01/05/2014,00:30,AUD,yellow,AIG Manufacturing Index,https://www.forexfactory.com/calendar?month=may.2014#detail=50383,44.8,,47.9,Thu
01/05/2014,All Day,CNY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=may.2014#detail=53771,,,,Thu
01/05/2014,01:59,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2014#detail=50482,50.4,50.5,50.3,Thu
01/05/2014,02:30,AUD,orange,Import Prices q/q,https://www.forexfactory.com/calendar?month=may.2014#detail=50684,3.2%,1.9%,-0.6%,Thu
01/05/2014,07:00,GBP,orange,Nationwide HPI m/m,https://www.forexfactory.com/calendar?month=may.2014#detail=51871,1.2%,0.6%,0.5%,Thu
01/05/2014,All Day,CHF,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=may.2014#detail=53419,,,,Thu
01/05/2014,All Day,EUR,gray,Italian Bank Holiday,https://www.forexfactory.com/calendar?month=may.2014#detail=53429,,,,Thu
01/05/2014,All Day,EUR,gray,French Bank Holiday,https://www.forexfactory.com/calendar?month=may.2014#detail=53437,,,,Thu
01/05/2014,All Day,EUR,gray,German Bank Holiday,https://www.forexfactory.com/calendar?month=may.2014#detail=53448,,,,Thu
01/05/2014,07:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=may.2014#detail=50667,-12.6%,,-12.5%,Thu
01/05/2014,09:30,GBP,red,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2014#detail=50239,57.3,55.4,55.8,Thu
01/05/2014,,GBP,orange,Net Lending to Individuals m/m,https://www.forexfactory.com/calendar?month=may.2014#detail=51606,2.9B,2.3B,2.1B,Thu
01/05/2014,,GBP,yellow,M4 Money Supply m/m,https://www.forexfactory.com/calendar?month=may.2014#detail=51830,-2.3%,0.9%,0.7%,Thu
01/05/2014,,GBP,yellow,Mortgage Approvals,https://www.forexfactory.com/calendar?month=may.2014#detail=51823,67K,73K,70K,Thu
01/05/2014,12:30,USD,yellow,Challenger Job Cuts y/y,https://www.forexfactory.com/calendar?month=may.2014#detail=49881,5.7%,,-30.2%,Thu
01/05/2014,13:25,USD,red,Fed Chair Yellen Speaks,https://www.forexfactory.com/calendar?month=may.2014#detail=54002,,,,Thu
01/05/2014,13:30,USD,red,Unemployment Claims,https://www.forexfactory.com/calendar?month=may.2014#detail=49493,344K,317K,330K,Thu
01/05/2014,,USD,orange,Core PCE Price Index m/m,https://www.forexfactory.com/calendar?month=may.2014#detail=52538,0.2%,0.1%,0.1%,Thu
01/05/2014,,USD,orange,Personal Spending m/m,https://www.forexfactory.com/calendar?month=may.2014#detail=52539,0.9%,0.7%,0.5%,Thu
01/05/2014,,USD,yellow,Personal Income m/m,https://www.forexfactory.com/calendar?month=may.2014#detail=52540,0.5%,0.4%,0.4%,Thu
01/05/2014,14:30,CAD,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2014#detail=59543,52.9,,53.3,Thu
01/05/2014,14:45,USD,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2014#detail=49676,55.4,55.8,55.4,Thu
01/05/2014,15:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2014#detail=49643,54.9,54.3,53.7,Thu
