date,time,currency,impact,event,detail,actual,forecast,previous,day,timezone
01/07/2015,01:00,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2015#detail=54672,50.2,50.5,50.2,Wed,Africa/Lagos
01/07/2015,01:00,CNY,orange,Non-Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2015#detail=54684,53.8,,53.2,Wed,Africa/Lagos
01/07/2015,01:30,AUD,red,Building Approvals m/m,https://www.forexfactory.com/calendar?month=july.2015#detail=54947,2.4%,1.2%,-5.2%,Wed,Africa/Lagos
01/07/2015,01:35,JPY,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2015#detail=55380,50.1,49.9,49.9,Wed,Africa/Lagos
01/07/2015,01:45,CNY,red,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2015#detail=55381,49.4,49.6,49.6,Wed,Africa/Lagos
01/07/2015,06:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=july.2015#detail=54907,-17.9%,,-20.8%,Wed,Africa/Lagos
01/07/2015,07:15,EUR,orange,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2015#detail=55387,54.5,55.6,55.8,Wed,Africa/Lagos
01/07/2015,07:30,CHF,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2015#detail=55383,50.0,50.0,49.4,Wed,Africa/Lagos
01/07/2015,07:45,EUR,yellow,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2015#detail=55386,54.1,54.4,54.8,Wed,Africa/Lagos
01/07/2015,07:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2015#detail=59071,50.7,50.5,50.5,Wed,Africa/Lagos
01/07/2015,07:55,EUR,orange,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2015#detail=59076,51.9,51.9,51.9,Wed,Africa/Lagos
01/07/2015,08:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2015#detail=55385,52.5,52.5,52.5,Wed,Africa/Lagos
01/07/2015,08:30,GBP,red,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2015#detail=55384,51.4,52.6,51.9,Wed,Africa/Lagos
01/07/2015,09:30,GBP,red,BOE Gov Carney Speaks,https://www.forexfactory.com/calendar?month=july.2015#detail=59419,,,,Wed,Africa/Lagos
