date,time,currency,impact,event,detail,actual,forecast,previous,day,timezone
01/01/2019,All Day,JPY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2019#detail=92527,,,,Tue,Africa/Lagos
01/01/2019,All Day,CNY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2019#detail=92570,,,,Tue,Africa/Lagos
01/01/2019,All Day,CHF,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2019#detail=107256,,,,Tue,Africa/Lagos
01/01/2019,All Day,EUR,gray,French Bank Holiday,https://www.forexfactory.com/calendar?month=january.2019#detail=107271,,,,Tue,Africa/Lagos
01/01/2019,All Day,EUR,gray,German Bank Holiday,https://www.forexfactory.com/calendar?month=january.2019#detail=107300,,,,Tue,Africa/Lagos
01/01/2019,All Day,EUR,gray,Italian Bank Holiday,https://www.forexfactory.com/calendar?month=january.2019#detail=107286,,,,Tue,Africa/Lagos
01/01/2019,All Day,GBP,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2019#detail=107221,,,,Tue,Africa/Lagos
01/01/2019,All Day,CAD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2019#detail=106906,,,,Tue,Africa/Lagos
01/01/2019,All Day,USD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2019#detail=106504,,,,Tue,Africa/Lagos
01/01/2019,All Day,NZD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2019#detail=107197,,,,Tue,Africa/Lagos
02/01/2019,All Day,JPY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2019#detail=107231,,,,Wed,Africa/Lagos
02/01/2019,02:45,CNY,yellow,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2019#detail=107885,49.7,50.1,50.2,Wed,Africa/Lagos
02/01/2019,06:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=january.2019#detail=104228,10.5%,,13.4%,Wed,Africa/Lagos
02/01/2019,All Day,CHF,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2019#detail=107257,,,,Wed,Africa/Lagos
02/01/2019,09:15,EUR,yellow,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2019#detail=100277,51.1,52.4,52.6,Wed,Africa/Lagos
02/01/2019,09:45,EUR,yellow,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2019#detail=100275,49.2,48.5,48.6,Wed,Africa/Lagos
02/01/2019,09:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2019#detail=100273,49.7,49.7,49.7,Wed,Africa/Lagos
02/01/2019,09:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2019#detail=100272,51.5,51.5,51.5,Wed,Africa/Lagos
02/01/2019,10:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2019#detail=100270,51.4,51.4,51.4,Wed,Africa/Lagos
02/01/2019,10:30,GBP,orange,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2019#detail=100300,54.2,52.5,53.6,Wed,Africa/Lagos
02/01/2019,15:30,CAD,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2019#detail=105372,53.6,,54.9,Wed,Africa/Lagos
02/01/2019,15:45,USD,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2019#detail=100279,53.8,53.9,53.9,Wed,Africa/Lagos
02/01/2019,15:56,NZD,yellow,GDT Price Index,https://www.forexfactory.com/calendar?month=january.2019#detail=104765,2.8%,,1.7%,Wed,Africa/Lagos
03/01/2019,All Day,JPY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=january.2019#detail=107233,,,,Thu,Africa/Lagos
03/01/2019,09:00,EUR,yellow,Spanish Unemployment Change,https://www.forexfactory.com/calendar?month=january.2019#detail=100744,-50.6K,-56.3K,-1.8K,Thu,Africa/Lagos
03/01/2019,09:30,CHF,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2019#detail=104881,57.8,57.0,57.7,Thu,Africa/Lagos
03/01/2019,10:00,EUR,yellow,M3 Money Supply y/y,https://www.forexfactory.com/calendar?month=january.2019#detail=103431,3.7%,3.8%,3.9%,Thu,Africa/Lagos
03/01/2019,10:07,EUR,yellow,Private Loans y/y,https://www.forexfactory.com/calendar?month=january.2019#detail=103434,3.3%,3.3%,3.2%,Thu,Africa/Lagos
03/01/2019,10:30,GBP,yellow,Construction PMI,https://www.forexfactory.com/calendar?month=january.2019#detail=103574,52.8,52.9,53.4,Thu,Africa/Lagos
03/01/2019,10:55,EUR,yellow,Spanish 10-y Bond Auction,https://www.forexfactory.com/calendar?month=january.2019#detail=100704,1.40|1.3,,1.46|1.9,Thu,Africa/Lagos
03/01/2019,13:30,USD,yellow,Challenger Job Cuts y/y,https://www.forexfactory.com/calendar?month=january.2019#detail=102473,35.3%,,51.5%,Thu,Africa/Lagos
03/01/2019,14:15,USD,orange,ADP Non-Farm Employment Change,https://www.forexfactory.com/calendar?month=january.2019#detail=102497,271K,179K,157K,Thu,Africa/Lagos
03/01/2019,14:30,USD,yellow,Unemployment Claims,https://www.forexfactory.com/calendar?month=january.2019#detail=99662,231K,220K,221K,Thu,Africa/Lagos
03/01/2019,16:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2019#detail=102137,54.1,57.7,59.3,Thu,Africa/Lagos
03/01/2019,,USD,yellow,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=january.2019#detail=102168,54.9,57.9,60.7,Thu,Africa/Lagos
03/01/2019,All Day,USD,yellow,Total Vehicle Sales,https://www.forexfactory.com/calendar?month=january.2019#detail=102992,17.6M,17.2M,17.5M,Thu,Africa/Lagos
03/01/2019,All Day,USD,yellow,Wards Total Vehicle Sales,https://www.forexfactory.com/calendar?month=january.2019#detail=110350,17.5M,17.2M,17.4M,Thu,Africa/Lagos
03/01/2019,22:30,USD,yellow,API Weekly Statistical Bulletin,https://www.forexfactory.com/calendar?month=january.2019#detail=100151,,,,Thu,Africa/Lagos
04/01/2019,01:01,GBP,yellow,BRC Shop Price Index y/y,https://www.forexfactory.com/calendar?month=january.2019#detail=105649,0.3%,,0.1%,Fri,Africa/Lagos
04/01/2019,01:30,JPY,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=january.2019#detail=106592,52.6,52.4,52.4,Fri,Africa/Lagos
04/01/2019,02:45,CNY,orange,RatingDog Services PMI,https://www.forexfactory.com/calendar?month=january.2019#detail=107886,53.9,52.9,53.8,Fri,Africa/Lagos
04/01/2019,07:59,GBP,yellow,Nationwide HPI m/m,https://www.forexfactory.com/calendar?month=january.2019#detail=88429,-0.7%,0.1%,0.4%,Fri,Africa/Lagos
04/01/2019,08:45,EUR,yellow,French Prelim CPI m/m,https://www.forexfactory.com/calendar?month=january.2019#detail=86120,0.0%,0.1%,-0.2%,Fri,Africa/Lagos
04/01/2019,09:15,EUR,yellow,Spanish Services PMI,https://www.forexfactory.com/calendar?month=january.2019#detail=100397,54.0,53.8,54.0,Fri,Africa/Lagos
04/01/2019,09:45,EUR,yellow,Italian Services PMI,https://www.forexfactory.com/calendar?month=january.2019#detail=100395,50.5,50.2,50.3,Fri,Africa/Lagos
04/01/2019,09:50,EUR,yellow,French Final Services PMI,https://www.forexfactory.com/calendar?month=january.2019#detail=100399,49.0,49.7,49.6,Fri,Africa/Lagos
04/01/2019,09:55,EUR,yellow,German Final Services PMI,https://www.forexfactory.com/calendar?month=january.2019#detail=100400,51.8,52.5,52.5,Fri,Africa/Lagos
04/01/2019,,EUR,yellow,German Unemployment Change,https://www.forexfactory.com/calendar?month=january.2019#detail=106254,-14K,-12K,-16K,Fri,Africa/Lagos
04/01/2019,10:00,EUR,yellow,Final Services PMI,https://www.forexfactory.com/calendar?month=january.2019#detail=100393,51.2,51.4,51.4,Fri,Africa/Lagos
04/01/2019,10:30,GBP,orange,Final Services PMI,https://www.forexfactory.com/calendar?month=january.2019#detail=100401,51.2,50.7,50.4,Fri,Africa/Lagos
04/01/2019,,GBP,orange,Net Lending to Individuals m/m,https://www.forexfactory.com/calendar?month=january.2019#detail=101822,4.4B,4.9B,4.8B,Fri,Africa/Lagos
04/01/2019,,GBP,yellow,M4 Money Supply m/m,https://www.forexfactory.com/calendar?month=january.2019#detail=101819,0.0%,0.6%,0.7%,Fri,Africa/Lagos
04/01/2019,,GBP,yellow,Mortgage Approvals,https://www.forexfactory.com/calendar?month=january.2019#detail=101821,64K,66K,67K,Fri,Africa/Lagos
