date,time,currency,impact,event,detail,actual,forecast,previous,day,timezone
01/04/2024,00:30,JPY,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2024#detail=135875,48.2,48.2,48.2,Mon,Africa/Lagos
01/04/2024,01:45,CNY,yellow,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2024#detail=135098,51.1,51.0,50.9,Mon,Africa/Lagos
01/04/2024,All Day,CHF,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=april.2024#detail=139464,,,,Mon,Africa/Lagos
01/04/2024,All Day,EUR,gray,French Bank Holiday,https://www.forexfactory.com/calendar?month=april.2024#detail=139463,,,,Mon,Africa/Lagos
01/04/2024,All Day,EUR,gray,German Bank Holiday,https://www.forexfactory.com/calendar?month=april.2024#detail=139437,,,,Mon,Africa/Lagos
01/04/2024,All Day,EUR,gray,Italian Bank Holiday,https://www.forexfactory.com/calendar?month=april.2024#detail=139466,,,,Mon,Africa/Lagos
01/04/2024,All Day,GBP,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=april.2024#detail=139465,,,,Mon,Africa/Lagos
01/04/2024,13:30,CAD,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2024#detail=137057,49.8,,49.7,Mon,Africa/Lagos
01/04/2024,13:45,USD,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2024#detail=136846,51.9,52.5,52.5,Mon,Africa/Lagos
01/04/2024,14:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2024#detail=136589,50.3,48.5,47.8,Mon,Africa/Lagos
01/04/2024,14:00,USD,orange,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=april.2024#detail=136601,55.8,53.3,52.5,Mon,Africa/Lagos
01/04/2024,14:00,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=april.2024#detail=136135,-0.3%,0.7%,-0.2%,Mon,Africa/Lagos
01/04/2024,14:30,CAD,orange,BOC Business Outlook Survey,https://www.forexfactory.com/calendar?month=april.2024#detail=136718,,,,Mon,Africa/Lagos
01/04/2024,22:10,AUD,yellow,RBA Assist Gov Kent Speaks,https://www.forexfactory.com/calendar?month=april.2024#detail=140111,,,,Mon,Africa/Lagos
