date,time,currency,impact,event,detail,actual,forecast,previous,day,timezone
01/04/2023,02:00,USD,orange,FOMC Member Waller Speaks,https://www.forexfactory.com/calendar?month=april.2023#detail=133995,,,,Sat,Africa/Lagos
01/04/2023,14:00,NZD,gray,Daylight Saving Time Shift,https://www.forexfactory.com/calendar?month=april.2023#detail=130268,,,,Sat,Africa/Lagos
01/04/2023,16:00,AUD,gray,Daylight Saving Time Shift,https://www.forexfactory.com/calendar?month=april.2023#detail=130266,,,,Sat,Africa/Lagos
02/04/2023,23:50,JPY,yellow,Tankan Manufacturing Index,https://www.forexfactory.com/calendar?month=april.2023#detail=128111,1,3,7,Sun,Africa/Lagos
02/04/2023,23:50,JPY,yellow,Tankan Non-Manufacturing Index,https://www.forexfactory.com/calendar?month=april.2023#detail=128112,20,20,19,Sun,Africa/Lagos
03/04/2023,All Day,CNY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=april.2023#detail=133703,,,,Mon,Africa/Lagos
03/04/2023,00:30,JPY,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2023#detail=128806,49.2,48.6,48.6,Mon,Africa/Lagos
03/04/2023,01:00,AUD,yellow,MI Inflation Gauge m/m,https://www.forexfactory.com/calendar?month=april.2023#detail=130634,0.3%,,0.4%,Mon,Africa/Lagos
03/04/2023,01:30,AUD,yellow,ANZ Job Advertisements m/m,https://www.forexfactory.com/calendar?month=april.2023#detail=134083,-2.4%,,-0.5%,Mon,Africa/Lagos
03/04/2023,01:30,AUD,yellow,Building Approvals m/m,https://www.forexfactory.com/calendar?month=april.2023#detail=131116,4.0%,10.4%,-27.1%,Mon,Africa/Lagos
03/04/2023,01:45,CNY,yellow,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2023#detail=131476,50.0,51.4,51.6,Mon,Africa/Lagos
03/04/2023,06:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=april.2023#detail=130617,-9.1%,,4.7%,Mon,Africa/Lagos
03/04/2023,06:30,CHF,red,CPI m/m,https://www.forexfactory.com/calendar?month=april.2023#detail=131394,0.2%,0.4%,0.7%,Mon,Africa/Lagos
03/04/2023,06:45,EUR,yellow,French Gov Budget Balance,https://www.forexfactory.com/calendar?month=april.2023#detail=131898,-50.3B,,-21.1B,Mon,Africa/Lagos
03/04/2023,07:15,EUR,yellow,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2023#detail=129090,51.3,50.1,50.7,Mon,Africa/Lagos
03/04/2023,07:30,CHF,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2023#detail=129101,47.0,48.5,48.9,Mon,Africa/Lagos
03/04/2023,07:45,EUR,yellow,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2023#detail=129078,51.1,51.1,52.0,Mon,Africa/Lagos
03/04/2023,07:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2023#detail=129114,47.3,47.7,47.7,Mon,Africa/Lagos
03/04/2023,07:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2023#detail=129138,44.7,44.4,44.4,Mon,Africa/Lagos
03/04/2023,08:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2023#detail=129126,47.3,47.1,47.1,Mon,Africa/Lagos
03/04/2023,08:30,GBP,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2023#detail=129150,47.9,48.0,48.0,Mon,Africa/Lagos
03/04/2023,All Day,All,orange,OPEC-JMMC Meetings,https://www.forexfactory.com/calendar?month=april.2023#detail=132392,,,,Mon,Africa/Lagos
03/04/2023,13:30,CAD,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2023#detail=130454,48.6,,52.4,Mon,Africa/Lagos
03/04/2023,13:45,USD,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2023#detail=130467,49.2,49.3,49.3,Mon,Africa/Lagos
03/04/2023,14:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=april.2023#detail=130011,46.3,47.5,47.7,Mon,Africa/Lagos
03/04/2023,14:00,USD,orange,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=april.2023#detail=130010,49.2,51.2,51.3,Mon,Africa/Lagos
