date,time,currency,impact,actual,forecast,previous,day,event,detail,timezone
29/08/2022,02:30,AUD,yellow,1.3%,0.3%,0.2%,Mon,,,Africa/Lagos
29/08/2022,All Day,GBP,gray,,,,Mon,,,Africa/Lagos
29/08/2022,14:00,CNY,yellow,-0.5%,,-0.3%,Mon,,,Africa/Lagos
29/08/2022,19:15,USD,orange,,,,Mon,,,Africa/Lagos
30/08/2022,00:30,JPY,yellow,2.6%,2.6%,2.6%,Tue,,,Africa/Lagos
30/08/2022,02:30,AUD,yellow,-17.2%,-3.1%,-0.6%,Tue,,,Africa/Lagos
30/08/2022,08:00,CHF,yellow,86.5,88.3,90.5,Tue,,,Africa/Lagos
30/08/2022,,EUR,yellow,10.4%,10.7%,10.8%,Tue,,,Africa/Lagos
30/08/2022,All Day,EUR,red,0.3%,0.3%,0.9%,Tue,,,Africa/Lagos
30/08/2022,09:30,GBP,yellow,0.5%,0.0%,-0.3%,Tue,,,Africa/Lagos
30/08/2022,,GBP,yellow,64K,62K,64K,Tue,,,Africa/Lagos
30/08/2022,,GBP,yellow,6.5B,6.6B,7.1B,Tue,,,Africa/Lagos
30/08/2022,10:34,EUR,yellow,3.76|1.5,,3.36|1.7,Tue,,,Africa/Lagos
30/08/2022,13:30,CAD,yellow,2.7B,6.9B,2.7B,Tue,,,Africa/Lagos
30/08/2022,14:00,USD,yellow,0.1%,0.8%,1.3%,Tue,,,Africa/Lagos
30/08/2022,,USD,yellow,18.6%,19.2%,20.5%,Tue,,,Africa/Lagos
30/08/2022,15:00,USD,red,103.2,97.6,95.3,Tue,,,Africa/Lagos
30/08/2022,,USD,red,11.24M,10.37M,11.04M,Tue,,,Africa/Lagos
30/08/2022,16:00,USD,orange,,,,Tue,,,Africa/Lagos
30/08/2022,21:30,USD,yellow,,,,Tue,,,Africa/Lagos
30/08/2022,23:45,NZD,yellow,5.0%,,-2.2%,Tue,,,Africa/Lagos
31/08/2022,00:01,GBP,yellow,5.1%,,4.4%,Wed,,,Africa/Lagos
31/08/2022,00:50,JPY,yellow,1.0%,-0.5%,9.2%,Wed,,,Africa/Lagos
31/08/2022,,JPY,yellow,2.4%,1.9%,1.5%,Wed,,,Africa/Lagos
31/08/2022,02:00,NZD,yellow,-47.8,,-56.7,Wed,,,Africa/Lagos
31/08/2022,02:30,AUD,yellow,-3.8%,0.8%,-0.3%,Wed,,,Africa/Lagos
31/08/2022,,AUD,yellow,0.7%,0.7%,0.9%,Wed,,,Africa/Lagos
31/08/2022,,CNY,yellow,49.4,49.3,49.0,Wed,,,Africa/Lagos
31/08/2022,,CNY,yellow,52.6,52.3,53.8,Wed,,,Africa/Lagos
31/08/2022,05:59,JPY,yellow,32.5,29.4,30.2,Wed,,,Africa/Lagos
31/08/2022,06:02,JPY,yellow,-5.4%,-3.4%,-2.2%,Wed,,,Africa/Lagos
31/08/2022,07:00,EUR,yellow,1.4%,1.6%,1.0%,Wed,,,Africa/Lagos
31/08/2022,07:45,EUR,yellow,-0.8%,-0.3%,0.1%,Wed,,,Africa/Lagos
31/08/2022,,EUR,yellow,0.4%,0.6%,0.3%,Wed,,,Africa/Lagos
31/08/2022,,EUR,yellow,0.5%,0.5%,0.5%,Wed,,,Africa/Lagos
31/08/2022,08:55,EUR,yellow,28K,28K,45K,Wed,,,Africa/Lagos
31/08/2022,09:00,CHF,yellow,-56.3,,-57.2,Wed,,,Africa/Lagos
31/08/2022,09:56,EUR,yellow,0.8%,0.6%,0.4%,Wed,,,Africa/Lagos
31/08/2022,10:00,EUR,orange,4.3%,4.1%,4.0%,Wed,,,Africa/Lagos
31/08/2022,,EUR,orange,9.1%,9.0%,8.9%,Wed,,,Africa/Lagos
31/08/2022,13:00,USD,orange,,,,Wed,,,Africa/Lagos
31/08/2022,13:15,USD,red,132K,300K,128K,Wed,,,Africa/Lagos
31/08/2022,13:30,CAD,orange,0.1%,0.1%,0.0%,Wed,,,Africa/Lagos
31/08/2022,14:45,USD,orange,52.2,52.5,52.1,Wed,,,Africa/Lagos
31/08/2022,15:30,USD,yellow,-3.3M,-0.4M,-3.3M,Wed,,,Africa/Lagos
31/08/2022,23:30,AUD,yellow,49.3,,52.5,Wed,,,Africa/Lagos
