date,time,currency,impact,event,detail,actual,forecast,previous,day
01/09/2022,00:50,JPY,yellow,Capital Spending q/y,https://www.forexfactory.com/calendar?month=september.2022#detail=126802,4.6%,3.0%,3.0%,Thu
01/09/2022,01:30,JPY,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2022#detail=126988,51.5,51.0,51.0,Thu
01/09/2022,02:30,AUD,yellow,Private Capital Expenditure q/q,https://www.forexfactory.com/calendar?month=september.2022#detail=124920,-0.3%,1.1%,0.4%,Thu
01/09/2022,02:45,CNY,orange,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2022#detail=123623,49.5,50.1,50.4,Thu
01/09/2022,04:35,JPY,yellow,10-y Bond Auction,https://www.forexfactory.com/calendar?month=september.2022#detail=126966,0.24|4.0,,0.17|3.0,Thu
01/09/2022,07:00,EUR,yellow,German Retail Sales m/m,https://www.forexfactory.com/calendar?month=september.2022#detail=125553,1.9%,-0.1%,-1.5%,Thu
01/09/2022,,GBP,yellow,Nationwide HPI m/m,https://www.forexfactory.com/calendar?month=september.2022#detail=124717,0.8%,0.1%,0.2%,Thu
01/09/2022,07:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=september.2022#detail=124882,21.7%,,10.3%,Thu
01/09/2022,,CHF,red,CPI m/m,https://www.forexfactory.com/calendar?month=september.2022#detail=125126,0.3%,0.2%,0.0%,Thu
01/09/2022,,CHF,yellow,Retail Sales y/y,https://www.forexfactory.com/calendar?month=september.2022#detail=125162,2.6%,0.9%,0.7%,Thu
01/09/2022,08:15,EUR,yellow,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2022#detail=122465,49.9,48.5,48.7,Thu
01/09/2022,08:30,CHF,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2022#detail=122466,56.4,56.4,58.0,Thu
01/09/2022,08:45,EUR,yellow,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2022#detail=122467,48.0,48.0,48.5,Thu
01/09/2022,08:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2022#detail=122471,50.6,49.0,49.0,Thu
01/09/2022,08:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2022#detail=122470,49.1,49.8,49.8,Thu
01/09/2022,09:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2022#detail=122469,49.6,49.7,49.7,Thu
01/09/2022,,EUR,yellow,Italian Monthly Unemployment Rate,https://www.forexfactory.com/calendar?month=september.2022#detail=122526,7.9%,8.1%,8.0%,Thu
01/09/2022,09:30,GBP,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2022#detail=122468,47.3,46.0,46.0,Thu
01/09/2022,09:48,EUR,yellow,Spanish 10-y Bond Auction,https://www.forexfactory.com/calendar?month=september.2022#detail=122615,2.81|1.8,,1.98|1.7,Thu
01/09/2022,09:57,EUR,yellow,French 10-y Bond Auction,https://www.forexfactory.com/calendar?month=september.2022#detail=122616,2.21|2.0,,1.43|2.5,Thu
01/09/2022,10:00,EUR,yellow,Unemployment Rate,https://www.forexfactory.com/calendar?month=september.2022#detail=126759,6.6%,6.6%,6.7%,Thu
01/09/2022,12:30,USD,yellow,Challenger Job Cuts y/y,https://www.forexfactory.com/calendar?month=september.2022#detail=123109,30.3%,,36.3%,Thu
01/09/2022,13:30,CAD,yellow,Building Permits m/m,https://www.forexfactory.com/calendar?month=september.2022#detail=125713,-6.6%,-0.3%,-0.6%,Thu
01/09/2022,,USD,orange,Unemployment Claims,https://www.forexfactory.com/calendar?month=september.2022#detail=122995,232K,250K,237K,Thu
01/09/2022,,USD,yellow,Revised Nonfarm Productivity q/q,https://www.forexfactory.com/calendar?month=september.2022#detail=124138,-4.1%,-4.3%,-4.6%,Thu
01/09/2022,,USD,yellow,Revised Unit Labor Costs q/q,https://www.forexfactory.com/calendar?month=september.2022#detail=124139,10.2%,10.8%,10.8%,Thu
01/09/2022,14:30,CAD,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2022#detail=123312,48.7,,52.5,Thu
01/09/2022,14:45,USD,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2022#detail=123157,51.5,51.3,51.3,Thu
01/09/2022,15:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2022#detail=123121,52.8,52.1,52.8,Thu
01/09/2022,,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=september.2022#detail=124200,-0.4%,-0.3%,-0.5%,Thu
01/09/2022,,USD,yellow,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=september.2022#detail=123133,52.5,55.4,60.0,Thu
01/09/2022,All Day,USD,yellow,Wards Total Vehicle Sales,https://www.forexfactory.com/calendar?month=september.2022#detail=123905,13.2M,13.3M,13.4M,Thu
01/09/2022,15:30,USD,yellow,Natural Gas Storage,https://www.forexfactory.com/calendar?month=september.2022#detail=122101,61B,58B,60B,Thu
01/09/2022,23:45,NZD,yellow,Overseas Trade Index q/q,https://www.forexfactory.com/calendar?month=september.2022#detail=125267,-2.4%,0.2%,0.6%,Thu
02/09/2022,00:50,JPY,yellow,Monetary Base y/y,https://www.forexfactory.com/calendar?month=september.2022#detail=127090,0.4%,3.1%,2.8%,Fri
02/09/2022,07:00,EUR,yellow,German Trade Balance,https://www.forexfactory.com/calendar?month=september.2022#detail=125554,5.4B,4.6B,6.2B,Fri
02/09/2022,07:45,EUR,yellow,French Gov Budget Balance,https://www.forexfactory.com/calendar?month=september.2022#detail=124980,-131.2B,,-76.1B,Fri
02/09/2022,08:00,EUR,yellow,Spanish Unemployment Change,https://www.forexfactory.com/calendar?month=september.2022#detail=122631,40.4K,4.6K,3.2K,Fri
02/09/2022,10:00,EUR,yellow,PPI m/m,https://www.forexfactory.com/calendar?month=september.2022#detail=126760,4.0%,2.5%,1.3%,Fri
02/09/2022,13:30,CAD,yellow,Labor Productivity q/q,https://www.forexfactory.com/calendar?month=september.2022#detail=126135,0.2%,0.1%,-0.5%,Fri
02/09/2022,,USD,red,Average Hourly Earnings m/m,https://www.forexfactory.com/calendar?month=september.2022#detail=124050,0.3%,0.4%,0.5%,Fri
02/09/2022,,USD,red,Non-Farm Employment Change,https://www.forexfactory.com/calendar?month=september.2022#detail=122945,315K,295K,526K,Fri
02/09/2022,,USD,red,Unemployment Rate,https://www.forexfactory.com/calendar?month=september.2022#detail=122957,3.7%,3.5%,3.5%,Fri
02/09/2022,15:00,USD,yellow,Factory Orders m/m,https://www.forexfactory.com/calendar?month=september.2022#detail=124747,-1.0%,0.2%,1.8%,Fri
04/09/2022,23:30,AUD,yellow,AIG Construction Index,https://www.forexfactory.com/calendar?month=september.2022#detail=123241,47.9,,45.3,Sun
05/09/2022,02:00,NZD,yellow,ANZ Commodity Prices m/m,https://www.forexfactory.com/calendar?month=september.2022#detail=123673,-3.3%,,-2.2%,Mon
05/09/2022,02:02,AUD,yellow,MI Inflation Gauge m/m,https://www.forexfactory.com/calendar?month=september.2022#detail=123400,-0.5%,,1.2%,Mon
05/09/2022,02:30,AUD,yellow,ANZ Job Advertisements m/m,https://www.forexfactory.com/calendar?month=september.2022#detail=123426,2.0%,,-1.0%,Mon
05/09/2022,,AUD,yellow,Company Operating Profits q/q,https://www.forexfactory.com/calendar?month=september.2022#detail=124936,7.6%,4.6%,9.8%,Mon
05/09/2022,02:45,CNY,yellow,RatingDog Services PMI,https://www.forexfactory.com/calendar?month=september.2022#detail=123624,55.0,54.0,55.5,Mon
05/09/2022,08:00,CHF,yellow,GDP q/q,https://www.forexfactory.com/calendar?month=september.2022#detail=125103,0.3%,0.4%,0.5%,Mon
05/09/2022,08:15,EUR,yellow,Spanish Services PMI,https://www.forexfactory.com/calendar?month=september.2022#detail=122475,50.6,52.3,53.8,Mon
05/09/2022,08:45,EUR,yellow,Italian Services PMI,https://www.forexfactory.com/calendar?month=september.2022#detail=122476,50.5,48.9,48.4,Mon
05/09/2022,08:50,EUR,yellow,French Final Services PMI,https://www.forexfactory.com/calendar?month=september.2022#detail=122474,51.2,51.0,51.0,Mon
05/09/2022,08:55,EUR,yellow,German Final Services PMI,https://www.forexfactory.com/calendar?month=september.2022#detail=122473,47.7,48.2,48.2,Mon
05/09/2022,09:00,EUR,yellow,Final Services PMI,https://www.forexfactory.com/calendar?month=september.2022#detail=122472,49.8,50.2,50.2,Mon
05/09/2022,09:30,EUR,yellow,Sentix Investor Confidence,https://www.forexfactory.com/calendar?month=september.2022#detail=125359,-31.8,-26.8,-25.2,Mon
