date,time,currency,impact,event,detail,actual,forecast,previous,day,timezone
01/08/2009,02:03,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=august.2009#detail=18439,53.3,,53.2,Sat,Africa/Lagos
03/08/2009,00:30,AUD,yellow,AIG Manufacturing Index,https://www.forexfactory.com/calendar?month=august.2009#detail=10858,44.5,,38.4,Mon,Africa/Lagos
03/08/2009,02:00,CNY,yellow,Non-Manufacturing PMI,https://www.forexfactory.com/calendar?month=august.2009#detail=42279,58.9,,55.4,Mon,Africa/Lagos
03/08/2009,02:30,AUD,orange,ANZ Job Advertisements m/m,https://www.forexfactory.com/calendar?month=august.2009#detail=19269,-1.7%,,-6.7%,Mon,Africa/Lagos
03/08/2009,02:30,JPY,orange,Average Cash Earnings y/y,https://www.forexfactory.com/calendar?month=august.2009#detail=14573,-7.1%,-3.6%,-2.5%,Mon,Africa/Lagos
03/08/2009,03:30,CNY,orange,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=august.2009#detail=18431,52.8,,51.8,Mon,Africa/Lagos
03/08/2009,07:00,EUR,orange,German Retail Sales m/m,https://www.forexfactory.com/calendar?month=august.2009#detail=11796,-1.8%,0.4%,-1.3%,Mon,Africa/Lagos
03/08/2009,08:15,EUR,yellow,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=august.2009#detail=43820,47.3,,42.8,Mon,Africa/Lagos
03/08/2009,08:30,CHF,orange,Manufacturing PMI,https://www.forexfactory.com/calendar?month=august.2009#detail=11105,44.3,43.6,41.8,Mon,Africa/Lagos
03/08/2009,08:45,EUR,yellow,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=august.2009#detail=43474,45.4,44.4,42.7,Mon,Africa/Lagos
03/08/2009,08:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=august.2009#detail=58854,48.1,48.1,47.9,Mon,Africa/Lagos
03/08/2009,08:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=august.2009#detail=58973,45.7,45.2,45.2,Mon,Africa/Lagos
03/08/2009,09:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=august.2009#detail=10932,46.3,46.0,46.0,Mon,Africa/Lagos
03/08/2009,09:30,GBP,red,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=august.2009#detail=10883,50.8,47.7,47.4,Mon,Africa/Lagos
03/08/2009,All Day,CAD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=august.2009#detail=14748,,,,Mon,Africa/Lagos
03/08/2009,15:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=august.2009#detail=10781,48.9,46.4,44.8,Mon,Africa/Lagos
03/08/2009,15:00,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=august.2009#detail=11122,0.3%,-0.5%,-0.8%,Mon,Africa/Lagos
03/08/2009,15:00,USD,yellow,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=august.2009#detail=10782,55.0,51.0,50.0,Mon,Africa/Lagos
03/08/2009,All Day,USD,yellow,Total Vehicle Sales,https://www.forexfactory.com/calendar?month=august.2009#detail=12963,11.2M,10.1M,9.7M,Mon,Africa/Lagos
03/08/2009,23:45,NZD,red,Labor Cost Index q/q,https://www.forexfactory.com/calendar?month=august.2009#detail=12505,0.3%,0.5%,0.5%,Mon,Africa/Lagos
04/08/2009,00:50,JPY,yellow,Monetary Base y/y,https://www.forexfactory.com/calendar?month=august.2009#detail=13824,6.1%,6.8%,6.4%,Tue,Africa/Lagos
04/08/2009,02:30,AUD,red,Retail Sales m/m,https://www.forexfactory.com/calendar?month=august.2009#detail=12724,-1.4%,0.5%,1.0%,Tue,Africa/Lagos
04/08/2009,02:30,AUD,orange,HPI q/q,https://www.forexfactory.com/calendar?month=august.2009#detail=12660,4.2%,2.1%,-1.5%,Tue,Africa/Lagos
