date,time,currency,impact,event,detail,actual,forecast,previous,day,timezone
01/12/2020,00:30,JPY,yellow,Unemployment Rate,https://www.forexfactory.com/calendar?month=december.2020#detail=114919,3.1%,3.1%,3.0%,Tue,Africa/Lagos
01/12/2020,00:50,JPY,yellow,Capital Spending q/y,https://www.forexfactory.com/calendar?month=december.2020#detail=114957,-10.6%,-12.0%,-11.3%,Tue,Africa/Lagos
01/12/2020,01:30,AUD,yellow,Building Approvals m/m,https://www.forexfactory.com/calendar?month=december.2020#detail=114698,3.8%,-3.0%,16.2%,Tue,Africa/Lagos
01/12/2020,01:30,AUD,yellow,Current Account,https://www.forexfactory.com/calendar?month=december.2020#detail=114627,10.0B,7.2B,16.3B,Tue,Africa/Lagos
01/12/2020,01:30,JPY,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2020#detail=114814,49.0,48.3,48.3,Tue,Africa/Lagos
01/12/2020,02:45,CNY,yellow,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2020#detail=115605,54.9,53.6,53.6,Tue,Africa/Lagos
01/12/2020,04:30,AUD,red,RBA Rate Statement,https://www.forexfactory.com/calendar?month=december.2020#detail=112798,,,,Tue,Africa/Lagos
01/12/2020,04:30,AUD,orange,Cash Rate,https://www.forexfactory.com/calendar?month=december.2020#detail=112787,0.10%,0.10%,0.10%,Tue,Africa/Lagos
01/12/2020,04:35,JPY,yellow,10-y Bond Auction,https://www.forexfactory.com/calendar?month=december.2020#detail=114786,0.02|3.4,,0.05|4.1,Tue,Africa/Lagos
01/12/2020,06:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=december.2020#detail=114729,2.2%,,-0.4%,Tue,Africa/Lagos
01/12/2020,07:45,CHF,yellow,GDP q/q,https://www.forexfactory.com/calendar?month=december.2020#detail=112060,7.2%,6.0%,-7.3%,Tue,Africa/Lagos
01/12/2020,08:00,GBP,yellow,Nationwide HPI m/m,https://www.forexfactory.com/calendar?month=december.2020#detail=112492,0.9%,0.2%,0.8%,Tue,Africa/Lagos
