date,time,currency,impact,event,detail,actual,forecast,previous,day
01/05/2015,00:30,AUD,yellow,AIG Manufacturing Index,https://www.forexfactory.com/calendar?month=may.2015#detail=54723,48.0,,46.3,Fri
01/05/2015,,JPY,orange,Household Spending y/y,https://www.forexfactory.com/calendar?month=may.2015#detail=56774,-10.6%,-11.7%,-2.9%,Fri
01/05/2015,,JPY,orange,Tokyo Core CPI y/y,https://www.forexfactory.com/calendar?month=may.2015#detail=57023,0.4%,0.5%,2.2%,Fri
01/05/2015,,JPY,yellow,National Core CPI y/y,https://www.forexfactory.com/calendar?month=may.2015#detail=57022,2.2%,2.0%,2.0%,Fri
01/05/2015,,JPY,yellow,Unemployment Rate,https://www.forexfactory.com/calendar?month=may.2015#detail=56776,3.4%,3.5%,3.5%,Fri
01/05/2015,All Day,CNY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=may.2015#detail=58672,,,,Fri
01/05/2015,02:00,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2015#detail=54670,50.1,50.0,50.1,Fri
01/05/2015,,CNY,orange,Non-Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2015#detail=54685,53.4,,53.7,Fri
01/05/2015,02:30,AUD,red,PPI q/q,https://www.forexfactory.com/calendar?month=may.2015#detail=54986,0.5%,0.2%,0.1%,Fri
01/05/2015,,JPY,orange,Average Cash Earnings y/y,https://www.forexfactory.com/calendar?month=may.2015#detail=56998,0.1%,0.4%,0.1%,Fri
01/05/2015,02:35,JPY,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2015#detail=55365,49.9,49.8,49.7,Fri
01/05/2015,All Day,CHF,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=may.2015#detail=58441,,,,Fri
01/05/2015,All Day,EUR,gray,Italian Bank Holiday,https://www.forexfactory.com/calendar?month=may.2015#detail=58639,,,,Fri
01/05/2015,All Day,EUR,gray,French Bank Holiday,https://www.forexfactory.com/calendar?month=may.2015#detail=58640,,,,Fri
