date,time,currency,impact,event,detail,actual,forecast,previous,day,timezone
01/10/2021,00:30,JPY,yellow,Unemployment Rate,https://www.forexfactory.com/calendar?month=october.2021#detail=120826,2.8%,2.9%,2.8%,Fri,Africa/Lagos
01/10/2021,00:50,JPY,yellow,BOJ Summary of Opinions,https://www.forexfactory.com/calendar?month=october.2021#detail=120888,,,,Fri,Africa/Lagos
01/10/2021,,JPY,yellow,Tankan Manufacturing Index,https://www.forexfactory.com/calendar?month=october.2021#detail=120780,18,13,14,Fri,Africa/Lagos
01/10/2021,,JPY,yellow,Tankan Non-Manufacturing Index,https://www.forexfactory.com/calendar?month=october.2021#detail=120781,2,0,1,Fri,Africa/Lagos
01/10/2021,All Day,CNY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=october.2021#detail=121267,,,,Fri,Africa/Lagos
01/10/2021,01:30,JPY,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2021#detail=120764,51.5,51.5,51.2,Fri,Africa/Lagos
01/10/2021,06:00,JPY,yellow,Consumer Confidence,https://www.forexfactory.com/calendar?month=october.2021#detail=120789,37.8,37.4,36.7,Fri,Africa/Lagos
01/10/2021,07:00,EUR,yellow,German Retail Sales m/m,https://www.forexfactory.com/calendar?month=october.2021#detail=120552,1.1%,1.6%,-4.5%,Fri,Africa/Lagos
01/10/2021,07:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=october.2021#detail=117686,37.4%,,49.3%,Fri,Africa/Lagos
01/10/2021,07:45,EUR,yellow,French Gov Budget Balance,https://www.forexfactory.com/calendar?month=october.2021#detail=117068,-178.0B,,-166.6B,Fri,Africa/Lagos
01/10/2021,08:15,EUR,yellow,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2021#detail=116783,58.1,58.1,59.5,Fri,Africa/Lagos
01/10/2021,08:30,CHF,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2021#detail=116810,68.1,65.6,67.7,Fri,Africa/Lagos
01/10/2021,08:45,EUR,yellow,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2021#detail=116784,59.7,59.4,60.9,Fri,Africa/Lagos
01/10/2021,08:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2021#detail=116786,55.0,55.2,55.2,Fri,Africa/Lagos
01/10/2021,08:55,EUR,orange,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2021#detail=116788,58.4,58.5,58.5,Fri,Africa/Lagos
01/10/2021,09:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2021#detail=116785,58.6,58.7,58.7,Fri,Africa/Lagos
01/10/2021,09:30,GBP,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2021#detail=116787,57.1,56.3,56.3,Fri,Africa/Lagos
01/10/2021,10:00,EUR,yellow,Core CPI Flash Estimate y/y,https://www.forexfactory.com/calendar?month=october.2021#detail=120355,1.9%,1.9%,1.6%,Fri,Africa/Lagos
01/10/2021,,EUR,yellow,CPI Flash Estimate y/y,https://www.forexfactory.com/calendar?month=october.2021#detail=120356,3.4%,3.3%,3.0%,Fri,Africa/Lagos
01/10/2021,13:30,CAD,red,GDP m/m,https://www.forexfactory.com/calendar?month=october.2021#detail=117839,-0.1%,-0.2%,0.6%,Fri,Africa/Lagos
01/10/2021,,USD,red,Core PCE Price Index m/m,https://www.forexfactory.com/calendar?month=october.2021#detail=118469,0.3%,0.2%,0.3%,Fri,Africa/Lagos
