date,time,currency,impact,event,detail,actual,forecast,previous,day,timezone
01/08/2011,00:30,AUD,yellow,MI Inflation Gauge m/m,https://www.forexfactory.com/calendar?month=august.2011#detail=34512,0.3%,,0.0%,Mon,Africa/Lagos
01/08/2011,01:00,AUD,orange,HIA New Home Sales m/m,https://www.forexfactory.com/calendar?month=august.2011#detail=36934,-8.7%,,-0.2%,Mon,Africa/Lagos
01/08/2011,01:00,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=august.2011#detail=35058,50.7,50.2,50.9,Mon,Africa/Lagos
01/08/2011,01:05,NZD,yellow,ANZ Commodity Prices m/m,https://www.forexfactory.com/calendar?month=august.2011#detail=34327,-0.1%,,-1.2%,Mon,Africa/Lagos
01/08/2011,02:30,CNY,orange,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=august.2011#detail=35057,49.3,,48.9,Mon,Africa/Lagos
01/08/2011,All Day,CHF,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=august.2011#detail=37051,,,,Mon,Africa/Lagos
01/08/2011,07:15,EUR,orange,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=august.2011#detail=43844,45.6,,47.3,Mon,Africa/Lagos
01/08/2011,07:45,EUR,orange,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=august.2011#detail=43498,50.1,50.6,49.9,Mon,Africa/Lagos
01/08/2011,07:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=august.2011#detail=58939,50.5,50.2,50.1,Mon,Africa/Lagos
01/08/2011,07:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=august.2011#detail=58997,52.0,52.1,52.1,Mon,Africa/Lagos
01/08/2011,08:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=august.2011#detail=33217,50.4,50.4,50.4,Mon,Africa/Lagos
01/08/2011,08:00,EUR,yellow,Italian Monthly Unemployment Rate,https://www.forexfactory.com/calendar?month=august.2011#detail=37154,8.0%,8.0%,8.1%,Mon,Africa/Lagos
01/08/2011,08:30,GBP,red,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=august.2011#detail=33161,49.1,51.1,51.4,Mon,Africa/Lagos
01/08/2011,09:00,EUR,orange,Unemployment Rate,https://www.forexfactory.com/calendar?month=august.2011#detail=35234,9.9%,9.9%,9.9%,Mon,Africa/Lagos
01/08/2011,All Day,CAD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=august.2011#detail=37241,,,,Mon,Africa/Lagos
01/08/2011,14:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=august.2011#detail=32985,50.9,55.0,55.3,Mon,Africa/Lagos
01/08/2011,14:00,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=august.2011#detail=34112,0.2%,-0.1%,0.3%,Mon,Africa/Lagos
01/08/2011,14:00,USD,yellow,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=august.2011#detail=32987,59.0,64.4,68.0,Mon,Africa/Lagos
01/08/2011,22:45,NZD,red,Labor Cost Index q/q,https://www.forexfactory.com/calendar?month=august.2011#detail=34212,0.5%,0.5%,0.4%,Mon,Africa/Lagos
01/08/2011,23:50,JPY,yellow,Monetary Base y/y,https://www.forexfactory.com/calendar?month=august.2011#detail=36768,15.0%,18.1%,17.0%,Mon,Africa/Lagos
02/08/2011,01:30,AUD,red,Building Approvals m/m,https://www.forexfactory.com/calendar?month=august.2011#detail=34488,-3.5%,2.6%,-6.3%,Tue,Africa/Lagos
02/08/2011,01:30,AUD,orange,HPI q/q,https://www.forexfactory.com/calendar?month=august.2011#detail=33318,-0.1%,-0.9%,-1.1%,Tue,Africa/Lagos
02/08/2011,01:30,JPY,orange,Average Cash Earnings y/y,https://www.forexfactory.com/calendar?month=august.2011#detail=36793,-0.8%,0.4%,1.0%,Tue,Africa/Lagos
02/08/2011,03:45,JPY,yellow,10-y Bond Auction,https://www.forexfactory.com/calendar?month=august.2011#detail=49029,1.04|3.1,,1.17|3.2,Tue,Africa/Lagos
02/08/2011,04:30,AUD,red,Cash Rate,https://www.forexfactory.com/calendar?month=august.2011#detail=32677,4.75%,4.75%,4.75%,Tue,Africa/Lagos
02/08/2011,04:30,AUD,red,RBA Rate Statement,https://www.forexfactory.com/calendar?month=august.2011#detail=32678,,,,Tue,Africa/Lagos
02/08/2011,06:30,AUD,orange,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=august.2011#detail=36117,27.6%,,28.2%,Tue,Africa/Lagos
02/08/2011,07:00,EUR,orange,Spanish Unemployment Change,https://www.forexfactory.com/calendar?month=august.2011#detail=44023,-42.1K,,-67.9K,Tue,Africa/Lagos
02/08/2011,07:15,CHF,red,Retail Sales y/y,https://www.forexfactory.com/calendar?month=august.2011#detail=36652,7.4%,1.6%,-3.9%,Tue,Africa/Lagos
02/08/2011,07:30,CHF,orange,Manufacturing PMI,https://www.forexfactory.com/calendar?month=august.2011#detail=35074,53.5,52.3,53.4,Tue,Africa/Lagos
02/08/2011,08:30,GBP,red,Construction PMI,https://www.forexfactory.com/calendar?month=august.2011#detail=33173,53.5,53.2,53.6,Tue,Africa/Lagos
02/08/2011,09:00,EUR,yellow,PPI m/m,https://www.forexfactory.com/calendar?month=august.2011#detail=35235,0.0%,0.1%,-0.2%,Tue,Africa/Lagos
02/08/2011,12:30,USD,orange,Core PCE Price Index m/m,https://www.forexfactory.com/calendar?month=august.2011#detail=34771,0.1%,0.2%,0.2%,Tue,Africa/Lagos
02/08/2011,12:30,USD,orange,Personal Spending m/m,https://www.forexfactory.com/calendar?month=august.2011#detail=34770,-0.2%,0.2%,0.1%,Tue,Africa/Lagos
02/08/2011,12:30,USD,yellow,Personal Income m/m,https://www.forexfactory.com/calendar?month=august.2011#detail=34769,0.1%,0.3%,0.2%,Tue,Africa/Lagos
02/08/2011,13:30,CAD,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=august.2011#detail=59510,53.1,,52.8,Tue,Africa/Lagos
02/08/2011,14:30,NZD,yellow,GDT Price Index,https://www.forexfactory.com/calendar?month=august.2011#detail=56256,-2.0%,,-6.1%,Tue,Africa/Lagos
02/08/2011,All Day,USD,yellow,Total Vehicle Sales,https://www.forexfactory.com/calendar?month=august.2011#detail=33412,12.2M,11.9M,11.5M,Tue,Africa/Lagos
02/08/2011,16:15,USD,yellow,President Obama Speaks,https://www.forexfactory.com/calendar?month=august.2011#detail=38252,,,,Tue,Africa/Lagos
02/08/2011,23:01,GBP,yellow,BRC Shop Price Index y/y,https://www.forexfactory.com/calendar?month=august.2011#detail=36880,2.8%,,2.9%,Tue,Africa/Lagos
02/08/2011,23:30,AUD,orange,AIG Services Index,https://www.forexfactory.com/calendar?month=august.2011#detail=33021,48.8,,48.5,Tue,Africa/Lagos
03/08/2011,01:00,CNY,yellow,Non-Manufacturing PMI,https://www.forexfactory.com/calendar?month=august.2011#detail=42247,59.6,,57.0,Wed,Africa/Lagos
03/08/2011,01:30,AUD,red,Goods Trade Balance,https://www.forexfactory.com/calendar?month=august.2011#detail=34439,2.05B,2.22B,2.70B,Wed,Africa/Lagos
03/08/2011,01:30,AUD,red,Retail Sales m/m,https://www.forexfactory.com/calendar?month=august.2011#detail=34427,-0.1%,0.4%,-0.6%,Wed,Africa/Lagos
03/08/2011,02:30,CNY,yellow,RatingDog Services PMI,https://www.forexfactory.com/calendar?month=august.2011#detail=54017,53.5,,54.1,Wed,Africa/Lagos
03/08/2011,07:00,CHF,red,Libor Rate,https://www.forexfactory.com/calendar?month=august.2011#detail=38253,<0.25%,,0.25%,Wed,Africa/Lagos
03/08/2011,07:15,EUR,yellow,Spanish Services PMI,https://www.forexfactory.com/calendar?month=august.2011#detail=43940,46.5,,50.2,Wed,Africa/Lagos
03/08/2011,07:45,EUR,yellow,Italian Services PMI,https://www.forexfactory.com/calendar?month=august.2011#detail=43558,48.6,47.0,47.4,Wed,Africa/Lagos
03/08/2011,07:50,EUR,yellow,French Final Services PMI,https://www.forexfactory.com/calendar?month=august.2011#detail=59159,53.2,54.2,54.2,Wed,Africa/Lagos
03/08/2011,07:55,EUR,yellow,German Final Services PMI,https://www.forexfactory.com/calendar?month=august.2011#detail=59171,52.9,52.9,52.9,Wed,Africa/Lagos
03/08/2011,08:00,EUR,yellow,Final Services PMI,https://www.forexfactory.com/calendar?month=august.2011#detail=35629,51.6,51.4,51.4,Wed,Africa/Lagos
03/08/2011,08:30,GBP,red,Final Services PMI,https://www.forexfactory.com/calendar?month=august.2011#detail=33185,55.4,53.3,53.9,Wed,Africa/Lagos
03/08/2011,09:00,EUR,orange,Retail Sales m/m,https://www.forexfactory.com/calendar?month=august.2011#detail=35236,0.9%,0.5%,-1.3%,Wed,Africa/Lagos
03/08/2011,11:30,USD,yellow,Challenger Job Cuts y/y,https://www.forexfactory.com/calendar?month=august.2011#detail=35468,59.4%,,5.3%,Wed,Africa/Lagos
03/08/2011,12:15,USD,red,ADP Non-Farm Employment Change,https://www.forexfactory.com/calendar?month=august.2011#detail=33205,114K,101K,145K,Wed,Africa/Lagos
03/08/2011,14:00,USD,red,ISM Services PMI,https://www.forexfactory.com/calendar?month=august.2011#detail=32986,52.7,53.8,53.3,Wed,Africa/Lagos
03/08/2011,14:00,USD,orange,Factory Orders m/m,https://www.forexfactory.com/calendar?month=august.2011#detail=34010,-0.8%,-0.4%,0.6%,Wed,Africa/Lagos
03/08/2011,14:30,USD,orange,Crude Oil Inventories,https://www.forexfactory.com/calendar?month=august.2011#detail=36969,1.0M,1.3M,2.3M,Wed,Africa/Lagos
03/08/2011,22:45,NZD,red,Employment Change q/q,https://www.forexfactory.com/calendar?month=august.2011#detail=34227,0.0%,0.0%,1.3%,Wed,Africa/Lagos
03/08/2011,22:45,NZD,red,Unemployment Rate,https://www.forexfactory.com/calendar?month=august.2011#detail=34224,6.5%,6.5%,6.5%,Wed,Africa/Lagos
