date,time,currency,impact,event,detail,actual,forecast,previous,day,timezone
01/02/2024,01:30,AUD,yellow,Building Approvals m/m,https://www.forexfactory.com/calendar?month=february.2024#detail=138316,-9.5%,0.5%,0.3%,Thu,Africa/Lagos
01/02/2024,,AUD,yellow,Import Prices q/q,https://www.forexfactory.com/calendar?month=february.2024#detail=137429,1.1%,0.6%,0.8%,Thu,Africa/Lagos
01/02/2024,,AUD,yellow,NAB Quarterly Business Confidence,https://www.forexfactory.com/calendar?month=february.2024#detail=137337,-6,,-1,Thu,Africa/Lagos
01/02/2024,,JPY,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2024#detail=135873,48.0,48.0,48.0,Thu,Africa/Lagos
01/02/2024,02:45,CNY,orange,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2024#detail=135095,50.8,50.8,50.8,Thu,Africa/Lagos
01/02/2024,04:35,JPY,yellow,10-y Bond Auction,https://www.forexfactory.com/calendar?month=february.2024#detail=135849,0.74|3.6,,0.60|2.9,Thu,Africa/Lagos
01/02/2024,06:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=february.2024#detail=137403,-10.4%,,-11.2%,Thu,Africa/Lagos
01/02/2024,09:00,EUR,orange,ECB President Lagarde Speaks,https://www.forexfactory.com/calendar?month=february.2024#detail=139956,,,,Thu,Africa/Lagos
01/02/2024,09:15,EUR,yellow,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2024#detail=134518,49.2,47.9,46.2,Thu,Africa/Lagos
01/02/2024,09:30,CHF,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2024#detail=134538,43.1,44.5,43.0,Thu,Africa/Lagos
01/02/2024,09:45,EUR,yellow,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2024#detail=134632,48.5,47.0,45.3,Thu,Africa/Lagos
01/02/2024,09:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2024#detail=134633,43.1,43.2,43.2,Thu,Africa/Lagos
01/02/2024,09:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2024#detail=134634,45.5,45.4,45.4,Thu,Africa/Lagos
01/02/2024,10:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2024#detail=134635,46.6,46.6,46.6,Thu,Africa/Lagos
01/02/2024,10:30,GBP,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2024#detail=134636,47.0,47.3,47.3,Thu,Africa/Lagos
01/02/2024,10:45,EUR,yellow,Spanish 10-y Bond Auction,https://www.forexfactory.com/calendar?month=february.2024#detail=134469,3.17|1.8,,3.61|2.2,Thu,Africa/Lagos
01/02/2024,11:00,EUR,orange,Core CPI Flash Estimate y/y,https://www.forexfactory.com/calendar?month=february.2024#detail=138943,3.3%,3.2%,3.4%,Thu,Africa/Lagos
01/02/2024,,EUR,orange,CPI Flash Estimate y/y,https://www.forexfactory.com/calendar?month=february.2024#detail=138944,2.8%,2.7%,2.9%,Thu,Africa/Lagos
01/02/2024,,EUR,yellow,Italian Prelim CPI m/m,https://www.forexfactory.com/calendar?month=february.2024#detail=134775,0.3%,0.5%,0.2%,Thu,Africa/Lagos
01/02/2024,,EUR,yellow,Unemployment Rate,https://www.forexfactory.com/calendar?month=february.2024#detail=138945,6.4%,6.4%,6.4%,Thu,Africa/Lagos
01/02/2024,11:01,EUR,yellow,French 10-y Bond Auction,https://www.forexfactory.com/calendar?month=february.2024#detail=134472,2.70|1.9,,2.59|1.8,Thu,Africa/Lagos
01/02/2024,All Day,All,orange,OPEC-JMMC Meetings,https://www.forexfactory.com/calendar?month=february.2024#detail=139894,,,,Thu,Africa/Lagos
01/02/2024,13:00,GBP,red,BOE Monetary Policy Report,https://www.forexfactory.com/calendar?month=february.2024#detail=135710,,,,Thu,Africa/Lagos
01/02/2024,,GBP,red,Monetary Policy Summary,https://www.forexfactory.com/calendar?month=february.2024#detail=135708,,,,Thu,Africa/Lagos
01/02/2024,,GBP,red,MPC Official Bank Rate Votes,https://www.forexfactory.com/calendar?month=february.2024#detail=135709,2-1-6,2-0-7,3-0-6,Thu,Africa/Lagos
01/02/2024,,GBP,red,Official Bank Rate,https://www.forexfactory.com/calendar?month=february.2024#detail=135707,5.25%,5.25%,5.25%,Thu,Africa/Lagos
01/02/2024,13:30,GBP,red,BOE Gov Bailey Speaks,https://www.forexfactory.com/calendar?month=february.2024#detail=139959,,,,Thu,Africa/Lagos
01/02/2024,,USD,yellow,Challenger Job Cuts y/y,https://www.forexfactory.com/calendar?month=february.2024#detail=136880,-20.0%,,-20.2%,Thu,Africa/Lagos
01/02/2024,14:30,USD,red,Unemployment Claims,https://www.forexfactory.com/calendar?month=february.2024#detail=136527,224K,213K,215K,Thu,Africa/Lagos
01/02/2024,,USD,yellow,Prelim Nonfarm Productivity q/q,https://www.forexfactory.com/calendar?month=february.2024#detail=136507,3.2%,2.4%,5.2%,Thu,Africa/Lagos
01/02/2024,,USD,yellow,Prelim Unit Labor Costs q/q,https://www.forexfactory.com/calendar?month=february.2024#detail=136508,0.5%,1.3%,-1.2%,Thu,Africa/Lagos
01/02/2024,15:30,CAD,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2024#detail=137055,48.3,,45.4,Thu,Africa/Lagos
01/02/2024,15:45,USD,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2024#detail=136844,50.7,50.3,50.3,Thu,Africa/Lagos
01/02/2024,16:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=february.2024#detail=136587,49.1,47.2,47.4,Thu,Africa/Lagos
01/02/2024,,USD,orange,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=february.2024#detail=136599,52.9,46.0,45.2,Thu,Africa/Lagos
01/02/2024,,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=february.2024#detail=136133,0.9%,0.5%,0.9%,Thu,Africa/Lagos
01/02/2024,All Day,USD,yellow,Wards Total Vehicle Sales,https://www.forexfactory.com/calendar?month=february.2024#detail=137019,15.0M,15.7M,15.8M,Thu,Africa/Lagos
01/02/2024,16:30,USD,yellow,Natural Gas Storage,https://www.forexfactory.com/calendar?month=february.2024#detail=135924,-197B,-202B,-326B,Thu,Africa/Lagos
01/02/2024,17:30,CAD,red,BOC Gov Macklem Speaks,https://www.forexfactory.com/calendar?month=february.2024#detail=139960,,,,Thu,Africa/Lagos
01/02/2024,22:45,NZD,yellow,Building Consents m/m,https://www.forexfactory.com/calendar?month=february.2024#detail=137962,3.7%,,-10.6%,Thu,Africa/Lagos
02/02/2024,00:50,JPY,yellow,Monetary Base y/y,https://www.forexfactory.com/calendar?month=february.2024#detail=139626,4.8%,7.5%,7.8%,Fri,Africa/Lagos
02/02/2024,01:30,AUD,yellow,PPI q/q,https://www.forexfactory.com/calendar?month=february.2024#detail=137218,0.9%,1.9%,1.8%,Fri,Africa/Lagos
02/02/2024,08:45,EUR,yellow,French Gov Budget Balance,https://www.forexfactory.com/calendar?month=february.2024#detail=134789,-173.3B,,-198.0B,Fri,Africa/Lagos
02/02/2024,,EUR,yellow,French Industrial Production m/m,https://www.forexfactory.com/calendar?month=february.2024#detail=134735,1.1%,0.2%,0.5%,Fri,Africa/Lagos
02/02/2024,09:00,EUR,yellow,Spanish Unemployment Change,https://www.forexfactory.com/calendar?month=february.2024#detail=134506,60.4K,-38.6K,-27.4K,Fri,Africa/Lagos
02/02/2024,13:15,GBP,yellow,MPC Member Pill Speaks,https://www.forexfactory.com/calendar?month=february.2024#detail=139950,,,,Fri,Africa/Lagos
02/02/2024,14:30,USD,red,Average Hourly Earnings m/m,https://www.forexfactory.com/calendar?month=february.2024#detail=135977,0.6%,0.3%,0.4%,Fri,Africa/Lagos
02/02/2024,,USD,red,Non-Farm Employment Change,https://www.forexfactory.com/calendar?month=february.2024#detail=135975,353K,187K,333K,Fri,Africa/Lagos
02/02/2024,,USD,red,Unemployment Rate,https://www.forexfactory.com/calendar?month=february.2024#detail=135976,3.7%,3.8%,3.7%,Fri,Africa/Lagos
02/02/2024,16:00,USD,red,Revised UoM Consumer Sentiment,https://www.forexfactory.com/calendar?month=february.2024#detail=136332,79.0,78.9,78.8,Fri,Africa/Lagos
02/02/2024,,USD,yellow,Factory Orders m/m,https://www.forexfactory.com/calendar?month=february.2024#detail=136904,0.2%,0.3%,2.6%,Fri,Africa/Lagos
02/02/2024,,USD,yellow,Revised UoM Inflation Expectations,https://www.forexfactory.com/calendar?month=february.2024#detail=136333,2.9%,,2.9%,Fri,Africa/Lagos
05/02/2024,01:00,AUD,yellow,MI Inflation Gauge m/m,https://www.forexfactory.com/calendar?month=february.2024#detail=137223,0.3%,,1.0%,Mon,Africa/Lagos
05/02/2024,,NZD,yellow,ANZ Commodity Prices m/m,https://www.forexfactory.com/calendar?month=february.2024#detail=137897,2.2%,,2.4%,Mon,Africa/Lagos
05/02/2024,,USD,red,Fed Chair Powell Speaks,https://www.forexfactory.com/calendar?month=february.2024#detail=139979,,,,Mon,Africa/Lagos
05/02/2024,01:30,AUD,yellow,ANZ Job Advertisements m/m,https://www.forexfactory.com/calendar?month=february.2024#detail=137354,1.7%,,0.6%,Mon,Africa/Lagos
05/02/2024,,AUD,yellow,Goods Trade Balance,https://www.forexfactory.com/calendar?month=february.2024#detail=138053,10.96B,10.51B,11.76B,Mon,Africa/Lagos
05/02/2024,02:45,CNY,orange,RatingDog Services PMI,https://www.forexfactory.com/calendar?month=february.2024#detail=135108,52.7,53.0,52.9,Mon,Africa/Lagos
05/02/2024,08:00,EUR,yellow,German Trade Balance,https://www.forexfactory.com/calendar?month=february.2024#detail=139362,22.2B,19.0B,20.7B,Mon,Africa/Lagos
05/02/2024,09:15,EUR,yellow,Spanish Services PMI,https://www.forexfactory.com/calendar?month=february.2024#detail=134545,52.1,52.2,51.5,Mon,Africa/Lagos
