date,time,currency,impact,event,detail,actual,forecast,previous,day
01/03/2019,00:30,JPY,yellow,Tokyo Core CPI y/y,https://www.forexfactory.com/calendar?month=march.2019#detail=107148,1.1%,1.0%,1.1%,Fri
01/03/2019,,JPY,yellow,Unemployment Rate,https://www.forexfactory.com/calendar?month=march.2019#detail=106691,2.5%,2.4%,2.4%,Fri
01/03/2019,00:50,JPY,yellow,Capital Spending q/y,https://www.forexfactory.com/calendar?month=march.2019#detail=106724,5.7%,4.5%,4.5%,Fri
01/03/2019,01:30,JPY,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2019#detail=106973,48.9,48.5,48.5,Fri
01/03/2019,02:15,USD,red,Fed Chair Powell Speaks,https://www.forexfactory.com/calendar?month=march.2019#detail=109114,,,,Fri
01/03/2019,02:45,CNY,red,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2019#detail=107922,49.9,48.5,48.3,Fri
01/03/2019,06:02,JPY,yellow,Consumer Confidence,https://www.forexfactory.com/calendar?month=march.2019#detail=106685,41.5,41.6,41.9,Fri
01/03/2019,06:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=march.2019#detail=104231,9.1%,,6.5%,Fri
01/03/2019,08:00,EUR,yellow,German Retail Sales m/m,https://www.forexfactory.com/calendar?month=march.2019#detail=106299,3.3%,1.9%,-3.1%,Fri
01/03/2019,08:30,CHF,yellow,Retail Sales y/y,https://www.forexfactory.com/calendar?month=march.2019#detail=105119,-0.4%,0.3%,-0.2%,Fri
01/03/2019,08:45,EUR,yellow,French Gov Budget Balance,https://www.forexfactory.com/calendar?month=march.2019#detail=101033,-17.3B,,-76.1B,Fri
01/03/2019,09:15,EUR,yellow,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2019#detail=100294,49.9,51.8,52.4,Fri
01/03/2019,09:30,CHF,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2019#detail=104886,55.4,53.5,54.3,Fri
01/03/2019,09:45,EUR,yellow,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2019#detail=100296,47.7,47.1,47.8,Fri
01/03/2019,09:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2019#detail=100289,51.5,51.4,51.4,Fri
01/03/2019,09:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2019#detail=100290,47.6,47.6,47.6,Fri
01/03/2019,,EUR,yellow,German Unemployment Change,https://www.forexfactory.com/calendar?month=march.2019#detail=106296,-21K,-5K,-4K,Fri
01/03/2019,10:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2019#detail=100292,49.3,49.2,49.2,Fri
01/03/2019,,EUR,yellow,Italian Monthly Unemployment Rate,https://www.forexfactory.com/calendar?month=march.2019#detail=100842,10.5%,10.4%,10.4%,Fri
01/03/2019,10:30,GBP,orange,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2019#detail=100297,52.0,52.0,52.6,Fri
01/03/2019,,GBP,orange,Net Lending to Individuals m/m,https://www.forexfactory.com/calendar?month=march.2019#detail=101837,4.8B,4.7B,4.6B,Fri
01/03/2019,,GBP,yellow,M4 Money Supply m/m,https://www.forexfactory.com/calendar?month=march.2019#detail=101831,0.2%,0.3%,0.5%,Fri
