date,time,currency,impact,event,detail,actual,forecast,previous,day,timezone
01/03/2013,00:59,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2013#detail=44753,50.1,50.5,50.4,Fri,Africa/Lagos
01/03/2013,01:00,USD,orange,FOMC Member Evans Speaks,https://www.forexfactory.com/calendar?month=march.2013#detail=48854,,,,Fri,Africa/Lagos
01/03/2013,01:45,CNY,orange,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2013#detail=44752,50.4,50.4,50.4,Fri,Africa/Lagos
01/03/2013,05:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=march.2013#detail=44467,-7.2%,,-8.9%,Fri,Africa/Lagos
01/03/2013,07:00,EUR,orange,German Retail Sales m/m,https://www.forexfactory.com/calendar?month=march.2013#detail=47022,3.1%,1.1%,-2.1%,Fri,Africa/Lagos
01/03/2013,,GBP,orange,Nationwide HPI m/m,https://www.forexfactory.com/calendar?month=march.2013#detail=45916,0.2%,0.2%,0.5%,Fri,Africa/Lagos
01/03/2013,08:15,EUR,orange,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2013#detail=47213,46.8,46.3,46.1,Fri,Africa/Lagos
01/03/2013,08:30,CHF,orange,Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2013#detail=45348,50.8,52.2,52.5,Fri,Africa/Lagos
01/03/2013,08:45,EUR,orange,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2013#detail=47209,45.8,47.6,47.8,Fri,Africa/Lagos
01/03/2013,08:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2013#detail=59016,43.9,43.6,43.6,Fri,Africa/Lagos
01/03/2013,08:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2013#detail=59018,50.3,50.1,50.1,Fri,Africa/Lagos
01/03/2013,09:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2013#detail=47205,47.9,47.8,47.8,Fri,Africa/Lagos
01/03/2013,,EUR,yellow,Italian Monthly Unemployment Rate,https://www.forexfactory.com/calendar?month=march.2013#detail=47420,11.7%,11.1%,11.3%,Fri,Africa/Lagos
01/03/2013,,EUR,yellow,Italian Quarterly Unemployment Rate,https://www.forexfactory.com/calendar?month=march.2013#detail=47444,11.2%,10.8%,10.7%,Fri,Africa/Lagos
01/03/2013,09:30,GBP,red,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2013#detail=45806,47.9,51.0,50.8,Fri,Africa/Lagos
01/03/2013,,GBP,orange,Net Lending to Individuals m/m,https://www.forexfactory.com/calendar?month=march.2013#detail=46195,0.6B,1.1B,1.8B,Fri,Africa/Lagos
01/03/2013,,GBP,yellow,M4 Money Supply m/m,https://www.forexfactory.com/calendar?month=march.2013#detail=46002,0.9%,0.3%,0.7%,Fri,Africa/Lagos
01/03/2013,,GBP,yellow,Mortgage Approvals,https://www.forexfactory.com/calendar?month=march.2013#detail=45904,55K,57K,56K,Fri,Africa/Lagos
01/03/2013,10:00,EUR,orange,CPI Flash Estimate y/y,https://www.forexfactory.com/calendar?month=march.2013#detail=46832,1.8%,2.0%,2.0%,Fri,Africa/Lagos
01/03/2013,,EUR,orange,Unemployment Rate,https://www.forexfactory.com/calendar?month=march.2013#detail=46880,11.9%,11.8%,11.8%,Fri,Africa/Lagos
01/03/2013,,EUR,yellow,Italian Prelim CPI m/m,https://www.forexfactory.com/calendar?month=march.2013#detail=47320,0.1%,0.3%,0.2%,Fri,Africa/Lagos
01/03/2013,13:30,CAD,red,GDP m/m,https://www.forexfactory.com/calendar?month=march.2013#detail=47882,-0.2%,-0.2%,0.3%,Fri,Africa/Lagos
