date,time,currency,impact,event,detail,actual,forecast,previous,day
01/07/2008,00:30,AUD,orange,HIA New Home Sales m/m,https://www.forexfactory.com/calendar?month=july.2008#detail=14469,-5.0%,,0.1%,Tue
01/07/2008,,AUD,yellow,AIG Manufacturing Index,https://www.forexfactory.com/calendar?month=july.2008#detail=9410,47.0,,51.2,Tue
01/07/2008,00:50,JPY,red,Tankan Manufacturing Index,https://www.forexfactory.com/calendar?month=july.2008#detail=9411,5,3,11,Tue
01/07/2008,,JPY,orange,Tankan Non-Manufacturing Index,https://www.forexfactory.com/calendar?month=july.2008#detail=9412,10,8,12,Tue
01/07/2008,02:00,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2008#detail=18358,52.0,,53.3,Tue
01/07/2008,02:30,JPY,orange,Average Cash Earnings y/y,https://www.forexfactory.com/calendar?month=july.2008#detail=9413,0.2%,0.7%,0.8%,Tue
01/07/2008,03:30,CNY,orange,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2008#detail=18352,53.3,,54.7,Tue
01/07/2008,05:30,AUD,red,Cash Rate,https://www.forexfactory.com/calendar?month=july.2008#detail=8073,7.25%,7.25%,7.25%,Tue
01/07/2008,,AUD,red,RBA Rate Statement,https://www.forexfactory.com/calendar?month=july.2008#detail=8072,,,,Tue
01/07/2008,07:00,EUR,orange,German Retail Sales m/m,https://www.forexfactory.com/calendar?month=july.2008#detail=9063,1.3%,0.8%,-0.6%,Tue
01/07/2008,,GBP,red,Nationwide HPI m/m,https://www.forexfactory.com/calendar?month=july.2008#detail=9272,-0.9%,-1.1%,-2.5%,Tue
01/07/2008,07:30,AUD,orange,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=july.2008#detail=9415,37.8%,,26.4%,Tue
01/07/2008,08:15,EUR,yellow,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2008#detail=43807,40.6,,43.8,Tue
01/07/2008,08:30,CHF,orange,Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2008#detail=9416,54.9,55.1,55.7,Tue
01/07/2008,08:45,EUR,yellow,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2008#detail=43461,46.9,47.6,48.0,Tue
01/07/2008,08:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2008#detail=58914,49.2,49.1,49.1,Tue
01/07/2008,08:55,EUR,orange,German Unemployment Change,https://www.forexfactory.com/calendar?month=july.2008#detail=8646,-38K,-15K,2K,Tue
01/07/2008,,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2008#detail=58958,52.6,52.4,52.3,Tue
01/07/2008,09:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2008#detail=9423,49.2,49.1,49.1,Tue
01/07/2008,09:30,GBP,red,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2008#detail=9417,45.8,49.8,49.5,Tue
01/07/2008,10:00,EUR,yellow,Unemployment Rate,https://www.forexfactory.com/calendar?month=july.2008#detail=8476,7.2%,7.1%,7.2%,Tue
01/07/2008,All Day,CAD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=july.2008#detail=9436,,,,Tue
01/07/2008,15:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2008#detail=9418,50.2,48.6,49.6,Tue
01/07/2008,,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=july.2008#detail=9420,-0.4%,-0.5%,-0.1%,Tue
01/07/2008,,USD,yellow,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=july.2008#detail=9419,91.5,87.1,87.0,Tue
01/07/2008,All Day,USD,yellow,Total Vehicle Sales,https://www.forexfactory.com/calendar?month=july.2008#detail=9414,13.6M,13.9M,14.3M,Tue
02/07/2008,00:50,JPY,yellow,Monetary Base y/y,https://www.forexfactory.com/calendar?month=july.2008#detail=9421,0.4%,0.0%,-0.9%,Wed
02/07/2008,02:30,AUD,red,Building Approvals m/m,https://www.forexfactory.com/calendar?month=july.2008#detail=9422,-6.5%,-3.3%,5.4%,Wed
02/07/2008,,AUD,red,Retail Sales m/m,https://www.forexfactory.com/calendar?month=july.2008#detail=8927,0.7%,0.1%,-0.1%,Wed
02/07/2008,08:00,EUR,yellow,Spanish Unemployment Change,https://www.forexfactory.com/calendar?month=july.2008#detail=43986,36.8K,,15.1K,Wed
02/07/2008,08:15,EUR,orange,ECB President Trichet Speaks,https://www.forexfactory.com/calendar?month=july.2008#detail=9560,,,,Wed
02/07/2008,09:30,GBP,orange,Construction PMI,https://www.forexfactory.com/calendar?month=july.2008#detail=9424,38.8,43.1,43.9,Wed
02/07/2008,,GBP,yellow,Housing Equity Withdrawal q/q,https://www.forexfactory.com/calendar?month=july.2008#detail=9425,5.0B,5.4B,7.4B,Wed
02/07/2008,10:00,EUR,yellow,PPI m/m,https://www.forexfactory.com/calendar?month=july.2008#detail=8722,1.2%,0.9%,0.9%,Wed
02/07/2008,11:06,EUR,yellow,German 10-y Bond Auction,https://www.forexfactory.com/calendar?month=july.2008#detail=43194,4.66|1.1,,4.36|1.2,Wed
02/07/2008,12:30,USD,yellow,Challenger Job Cuts y/y,https://www.forexfactory.com/calendar?month=july.2008#detail=8611,46.7%,,45.6%,Wed
02/07/2008,13:15,USD,red,ADP Non-Farm Employment Change,https://www.forexfactory.com/calendar?month=july.2008#detail=8586,-79K,-20K,25K,Wed
02/07/2008,15:00,USD,orange,Factory Orders m/m,https://www.forexfactory.com/calendar?month=july.2008#detail=9426,0.6%,0.4%,1.3%,Wed
02/07/2008,15:30,GBP,yellow,MPC Member Bean Speaks,https://www.forexfactory.com/calendar?month=july.2008#detail=9601,,,,Wed
02/07/2008,,NZD,yellow,GDT Price Index,https://www.forexfactory.com/calendar?month=july.2008#detail=56207,1.0%,,-1.2%,Wed
02/07/2008,15:35,USD,orange,Crude Oil Inventories,https://www.forexfactory.com/calendar?month=july.2008#detail=7890,-2.0M,-0.1M,0.8M,Wed
02/07/2008,16:00,USD,orange,Treasury Sec Paulson Speaks,https://www.forexfactory.com/calendar?month=july.2008#detail=9559,,,,Wed
02/07/2008,17:00,USD,orange,FOMC Member Mishkin Speaks,https://www.forexfactory.com/calendar?month=july.2008#detail=9558,,,,Wed
03/07/2008,00:30,AUD,yellow,AIG Services Index,https://www.forexfactory.com/calendar?month=july.2008#detail=9427,45.4,,49.7,Thu
03/07/2008,02:00,CNY,yellow,Non-Manufacturing PMI,https://www.forexfactory.com/calendar?month=july.2008#detail=42289,56.9,,60.5,Thu
03/07/2008,02:30,AUD,red,Goods Trade Balance,https://www.forexfactory.com/calendar?month=july.2008#detail=9009,-0.97B,-1.04B,0.01B,Thu
03/07/2008,04:06,NZD,yellow,ANZ Commodity Prices m/m,https://www.forexfactory.com/calendar?month=july.2008#detail=9428,0.0%,,0.9%,Thu
03/07/2008,04:45,JPY,yellow,10-y Bond Auction,https://www.forexfactory.com/calendar?month=july.2008#detail=48992,1.70|3.1,,1.80|2.1,Thu
03/07/2008,06:45,CHF,red,CPI m/m,https://www.forexfactory.com/calendar?month=july.2008#detail=8750,0.2%,0.4%,0.8%,Thu
03/07/2008,08:15,EUR,yellow,Spanish Services PMI,https://www.forexfactory.com/calendar?month=july.2008#detail=43903,36.7,,43.3,Thu
03/07/2008,08:45,EUR,yellow,Italian Services PMI,https://www.forexfactory.com/calendar?month=july.2008#detail=43521,48.5,47.8,48.1,Thu
03/07/2008,08:50,EUR,yellow,French Final Services PMI,https://www.forexfactory.com/calendar?month=july.2008#detail=59089,50.1,49.2,49.2,Thu
03/07/2008,08:55,EUR,yellow,German Final Services PMI,https://www.forexfactory.com/calendar?month=july.2008#detail=59098,52.1,53.3,53.3,Thu
03/07/2008,09:00,EUR,yellow,Final Services PMI,https://www.forexfactory.com/calendar?month=july.2008#detail=9562,49.1,49.5,49.5,Thu
03/07/2008,09:30,GBP,red,Final Services PMI,https://www.forexfactory.com/calendar?month=july.2008#detail=9430,47.1,49.5,49.8,Thu
03/07/2008,,GBP,orange,BOE Credit Conditions Survey,https://www.forexfactory.com/calendar?month=july.2008#detail=9429,,,,Thu
03/07/2008,10:00,CHF,yellow,SNB Quarterly Bulletin,https://www.forexfactory.com/calendar?month=july.2008#detail=9491,,,,Thu
03/07/2008,,EUR,orange,Retail Sales m/m,https://www.forexfactory.com/calendar?month=july.2008#detail=8933,1.2%,0.4%,-0.6%,Thu
03/07/2008,10:02,EUR,yellow,French 10-y Bond Auction,https://www.forexfactory.com/calendar?month=july.2008#detail=43341,4.85|2.1,,4.61|2.3,Thu
03/07/2008,12:45,EUR,red,Main Refinancing Rate,https://www.forexfactory.com/calendar?month=july.2008#detail=7954,4.25%,4.25%,4.00%,Thu
03/07/2008,13:30,EUR,red,ECB Press Conference,https://www.forexfactory.com/calendar?month=july.2008#detail=7955,,,,Thu
03/07/2008,,USD,red,Non-Farm Employment Change,https://www.forexfactory.com/calendar?month=july.2008#detail=8486,-62K,-60K,-62K,Thu
03/07/2008,,USD,red,Unemployment Rate,https://www.forexfactory.com/calendar?month=july.2008#detail=8443,5.5%,5.4%,5.5%,Thu
03/07/2008,,USD,orange,Average Hourly Earnings m/m,https://www.forexfactory.com/calendar?month=july.2008#detail=9431,0.3%,0.3%,0.3%,Thu
03/07/2008,,USD,orange,Unemployment Claims,https://www.forexfactory.com/calendar?month=july.2008#detail=7924,404K,384K,388K,Thu
03/07/2008,15:00,USD,red,ISM Services PMI,https://www.forexfactory.com/calendar?month=july.2008#detail=9432,48.2,51.1,51.7,Thu
03/07/2008,15:35,USD,yellow,Natural Gas Storage,https://www.forexfactory.com/calendar?month=july.2008#detail=8249,85B,89B,90B,Thu
04/07/2008,06:00,JPY,yellow,Leading Indicators,https://www.forexfactory.com/calendar?month=july.2008#detail=9127,92.6%,93.0%,92.8%,Fri
04/07/2008,07:45,EUR,yellow,French Gov Budget Balance,https://www.forexfactory.com/calendar?month=july.2008#detail=9433,-50.1B,,-45.0B,Fri
04/07/2008,08:00,CHF,yellow,Foreign Currency Reserves,https://www.forexfactory.com/calendar?month=july.2008#detail=42181,47B,,47B,Fri
04/07/2008,11:00,EUR,orange,German Factory Orders m/m,https://www.forexfactory.com/calendar?month=july.2008#detail=9434,-0.9%,0.8%,-1.7%,Fri
04/07/2008,All Day,USD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=july.2008#detail=9435,,,,Fri
04/07/2008,15:00,CAD,red,Ivey PMI,https://www.forexfactory.com/calendar?month=july.2008#detail=9563,69.6,62.2,62.5,Fri
06/07/2008,11:00,EUR,yellow,ECB President Trichet Speaks,https://www.forexfactory.com/calendar?month=july.2008#detail=9561,,,,Sun
07/07/2008,00:30,AUD,yellow,AIG Construction Index,https://www.forexfactory.com/calendar?month=july.2008#detail=9564,40.3,,36.9,Mon
07/07/2008,01:30,JPY,orange,BOJ Gov Shirakawa Speaks,https://www.forexfactory.com/calendar?month=july.2008#detail=9607,,,,Mon
07/07/2008,Day 1,All,yellow,G8 Meetings,https://www.forexfactory.com/calendar?month=july.2008#detail=9602,,,,Mon
07/07/2008,02:30,AUD,orange,ANZ Job Advertisements m/m,https://www.forexfactory.com/calendar?month=july.2008#detail=19256,-3.0%,,-1.7%,Mon
07/07/2008,06:45,CHF,yellow,Unemployment Rate,https://www.forexfactory.com/calendar?month=july.2008#detail=8552,2.5%,2.5%,2.5%,Mon
07/07/2008,All Day,EUR,yellow,Eurogroup Meetings,https://www.forexfactory.com/calendar?month=july.2008#detail=44055,,,,Mon
07/07/2008,09:30,EUR,yellow,Sentix Investor Confidence,https://www.forexfactory.com/calendar?month=july.2008#detail=9569,-9.3,2.5,5.2,Mon
07/07/2008,,GBP,red,Manufacturing Production m/m,https://www.forexfactory.com/calendar?month=july.2008#detail=9678,-0.5%,0.0%,0.0%,Mon
07/07/2008,,GBP,yellow,Industrial Production m/m,https://www.forexfactory.com/calendar?month=july.2008#detail=9677,-0.8%,-0.1%,0.1%,Mon
