date,time,currency,impact,event,detail,actual,forecast,previous,day
01/11/2011,00:00,AUD,orange,HIA New Home Sales m/m,https://www.forexfactory.com/calendar?month=november.2011#detail=36937,-3.5%,,1.1%,Tue
01/11/2011,,NZD,yellow,ANZ Commodity Prices m/m,https://www.forexfactory.com/calendar?month=november.2011#detail=34330,-3.5%,,-1.3%,Tue
01/11/2011,00:30,AUD,orange,HPI q/q,https://www.forexfactory.com/calendar?month=november.2011#detail=33319,-1.2%,-1.4%,-0.5%,Tue
01/11/2011,01:00,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=november.2011#detail=35062,50.4,51.9,51.2,Tue
01/11/2011,01:30,JPY,orange,Average Cash Earnings y/y,https://www.forexfactory.com/calendar?month=november.2011#detail=36802,0.0%,-0.3%,-0.4%,Tue
01/11/2011,02:30,CNY,orange,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=november.2011#detail=35061,51.0,,51.1,Tue
01/11/2011,03:30,AUD,red,Cash Rate,https://www.forexfactory.com/calendar?month=november.2011#detail=32683,4.50%,4.50%,4.75%,Tue
01/11/2011,,AUD,red,RBA Rate Statement,https://www.forexfactory.com/calendar?month=november.2011#detail=32684,,,,Tue
01/11/2011,03:45,JPY,yellow,10-y Bond Auction,https://www.forexfactory.com/calendar?month=november.2011#detail=49032,1.03|3.3,,1.00|3.2,Tue
01/11/2011,05:45,AUD,orange,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=november.2011#detail=36120,19.4%,,21.9%,Tue
01/11/2011,07:00,GBP,red,Nationwide HPI m/m,https://www.forexfactory.com/calendar?month=november.2011#detail=36601,0.4%,0.1%,0.1%,Tue
01/11/2011,All Day,EUR,gray,French Bank Holiday,https://www.forexfactory.com/calendar?month=november.2011#detail=37012,,,,Tue
01/11/2011,All Day,EUR,gray,Italian Bank Holiday,https://www.forexfactory.com/calendar?month=november.2011#detail=38031,,,,Tue
01/11/2011,08:30,CHF,orange,Manufacturing PMI,https://www.forexfactory.com/calendar?month=november.2011#detail=35077,46.9,47.8,48.2,Tue
01/11/2011,09:30,GBP,red,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=november.2011#detail=33164,47.4,50.0,50.8,Tue
01/11/2011,,GBP,red,Prelim GDP q/q,https://www.forexfactory.com/calendar?month=november.2011#detail=34549,0.5%,0.4%,0.1%,Tue
01/11/2011,,GBP,yellow,Index of Services 3m/3m,https://www.forexfactory.com/calendar?month=november.2011#detail=34575,0.4%,1.4%,0.8%,Tue
01/11/2011,13:30,CAD,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=november.2011#detail=59513,53.7,,55.0,Tue
01/11/2011,,NZD,yellow,GDT Price Index,https://www.forexfactory.com/calendar?month=november.2011#detail=56262,-1.8%,,2.5%,Tue
01/11/2011,14:00,CAD,red,BOC Gov Carney Speaks,https://www.forexfactory.com/calendar?month=november.2011#detail=41330,,,,Tue
01/11/2011,,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=november.2011#detail=32995,50.8,52.1,51.6,Tue
01/11/2011,,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=november.2011#detail=34115,0.2%,0.4%,1.6%,Tue
01/11/2011,,USD,yellow,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=november.2011#detail=41295,41.0,55.1,56.0,Tue
01/11/2011,All Day,USD,yellow,Total Vehicle Sales,https://www.forexfactory.com/calendar?month=november.2011#detail=33415,13.3M,13.1M,13.1M,Tue
01/11/2011,23:50,JPY,yellow,Monetary Base y/y,https://www.forexfactory.com/calendar?month=november.2011#detail=36771,17.0%,17.3%,16.7%,Tue
02/11/2011,00:30,AUD,red,Building Approvals m/m,https://www.forexfactory.com/calendar?month=november.2011#detail=34491,-13.6%,-4.5%,10.7%,Wed
02/11/2011,08:15,EUR,orange,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=november.2011#detail=43847,43.9,,43.7,Wed
02/11/2011,08:45,EUR,orange,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=november.2011#detail=43501,43.3,47.3,48.3,Wed
02/11/2011,08:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=november.2011#detail=58943,48.5,49.0,49.0,Wed
02/11/2011,08:55,EUR,orange,German Unemployment Change,https://www.forexfactory.com/calendar?month=november.2011#detail=36913,10K,-10K,-22K,Wed
02/11/2011,,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=november.2011#detail=59000,49.1,48.9,48.9,Wed
02/11/2011,09:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=november.2011#detail=33220,47.1,47.3,47.3,Wed
02/11/2011,09:30,GBP,red,Construction PMI,https://www.forexfactory.com/calendar?month=november.2011#detail=33176,53.9,50.1,50.1,Wed
02/11/2011,11:30,USD,yellow,Challenger Job Cuts y/y,https://www.forexfactory.com/calendar?month=november.2011#detail=35471,12.6%,,211.5%,Wed
02/11/2011,12:15,USD,red,ADP Non-Farm Employment Change,https://www.forexfactory.com/calendar?month=november.2011#detail=33208,110K,102K,116K,Wed
02/11/2011,14:30,USD,orange,Crude Oil Inventories,https://www.forexfactory.com/calendar?month=november.2011#detail=36982,1.8M,1.4M,4.7M,Wed
02/11/2011,16:32,USD,red,FOMC Statement,https://www.forexfactory.com/calendar?month=november.2011#detail=32643,,,,Wed
02/11/2011,,USD,orange,Federal Funds Rate,https://www.forexfactory.com/calendar?month=november.2011#detail=32642,<0.25%,<0.25%,<0.25%,Wed
02/11/2011,18:00,USD,orange,FOMC Economic Projections,https://www.forexfactory.com/calendar?month=november.2011#detail=42520,,,,Wed
02/11/2011,18:15,USD,red,FOMC Press Conference,https://www.forexfactory.com/calendar?month=november.2011#detail=37763,,,,Wed
02/11/2011,18:30,GBP,orange,MPC Member Fisher Speaks,https://www.forexfactory.com/calendar?month=november.2011#detail=41329,,,,Wed
02/11/2011,20:15,CAD,red,BOC Gov Carney Speaks,https://www.forexfactory.com/calendar?month=november.2011#detail=41331,,,,Wed
