date,time,currency,impact,event,detail,actual,forecast,previous,day,timezone
01/05/2017,00:30,AUD,yellow,AIG Manufacturing Index,https://www.forexfactory.com/calendar?month=may.2017#detail=68258,59.2,,57.5,Mon,Africa/Lagos
01/05/2017,All Day,CNY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=may.2017#detail=69726,,,,Mon,Africa/Lagos
01/05/2017,01:30,JPY,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2017#detail=70154,52.7,52.8,52.8,Mon,Africa/Lagos
01/05/2017,02:00,AUD,yellow,MI Inflation Gauge m/m,https://www.forexfactory.com/calendar?month=may.2017#detail=68355,0.5%,,0.1%,Mon,Africa/Lagos
01/05/2017,All Day,CHF,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=may.2017#detail=67952,,,,Mon,Africa/Lagos
01/05/2017,All Day,EUR,gray,French Bank Holiday,https://www.forexfactory.com/calendar?month=may.2017#detail=69652,,,,Mon,Africa/Lagos
01/05/2017,07:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=may.2017#detail=68463,38.6%,,46.8%,Mon,Africa/Lagos
01/05/2017,All Day,EUR,gray,German Bank Holiday,https://www.forexfactory.com/calendar?month=may.2017#detail=69673,,,,Mon,Africa/Lagos
01/05/2017,All Day,EUR,gray,Italian Bank Holiday,https://www.forexfactory.com/calendar?month=may.2017#detail=69693,,,,Mon,Africa/Lagos
01/05/2017,All Day,GBP,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=may.2017#detail=67789,,,,Mon,Africa/Lagos
01/05/2017,08:15,CHF,yellow,Retail Sales y/y,https://www.forexfactory.com/calendar?month=may.2017#detail=65830,2.1%,0.5%,0.7%,Mon,Africa/Lagos
01/05/2017,13:30,USD,orange,Core PCE Price Index m/m,https://www.forexfactory.com/calendar?month=may.2017#detail=66548,-0.1%,-0.1%,0.2%,Mon,Africa/Lagos
01/05/2017,,USD,orange,Personal Spending m/m,https://www.forexfactory.com/calendar?month=may.2017#detail=66546,0.0%,0.2%,0.0%,Mon,Africa/Lagos
01/05/2017,,USD,yellow,Personal Income m/m,https://www.forexfactory.com/calendar?month=may.2017#detail=66545,0.2%,0.4%,0.3%,Mon,Africa/Lagos
01/05/2017,14:30,CAD,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2017#detail=65214,55.9,,55.5,Mon,Africa/Lagos
01/05/2017,14:45,USD,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2017#detail=64751,52.8,52.8,52.8,Mon,Africa/Lagos
01/05/2017,15:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2017#detail=64918,54.8,56.6,57.2,Mon,Africa/Lagos
01/05/2017,,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=may.2017#detail=66714,-0.2%,0.5%,1.8%,Mon,Africa/Lagos
01/05/2017,,USD,yellow,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=may.2017#detail=64920,68.5,66.5,70.5,Mon,Africa/Lagos
01/05/2017,15:45,USD,red,Treasury Sec Mnuchin Speaks,https://www.forexfactory.com/calendar?month=may.2017#detail=70816,,,,Mon,Africa/Lagos
02/05/2017,00:50,JPY,yellow,Monetary Base y/y,https://www.forexfactory.com/calendar?month=may.2017#detail=69003,19.8%,21.2%,20.3%,Tue,Africa/Lagos
02/05/2017,,JPY,yellow,Monetary Policy Meeting Minutes,https://www.forexfactory.com/calendar?month=may.2017#detail=69030,,,,Tue,Africa/Lagos
02/05/2017,02:45,CNY,red,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2017#detail=70226,50.3,51.4,51.2,Tue,Africa/Lagos
02/05/2017,05:30,AUD,red,Cash Rate,https://www.forexfactory.com/calendar?month=may.2017#detail=68431,1.50%,1.50%,1.50%,Tue,Africa/Lagos
02/05/2017,,AUD,red,RBA Rate Statement,https://www.forexfactory.com/calendar?month=may.2017#detail=68434,,,,Tue,Africa/Lagos
02/05/2017,06:00,JPY,yellow,BOJ Core CPI y/y,https://www.forexfactory.com/calendar?month=may.2017#detail=68893,-0.1%,0.2%,0.1%,Tue,Africa/Lagos
02/05/2017,08:15,EUR,orange,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2017#detail=64745,54.5,54.3,53.9,Tue,Africa/Lagos
02/05/2017,08:30,CHF,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2017#detail=65866,57.4,58.2,58.6,Tue,Africa/Lagos
02/05/2017,08:45,EUR,yellow,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2017#detail=64746,56.2,55.9,55.7,Tue,Africa/Lagos
02/05/2017,08:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2017#detail=64747,55.1,55.1,55.1,Tue,Africa/Lagos
02/05/2017,08:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2017#detail=64748,58.2,58.2,58.2,Tue,Africa/Lagos
02/05/2017,09:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=may.2017#detail=64749,56.7,56.8,56.8,Tue,Africa/Lagos
02/05/2017,,EUR,yellow,Italian Monthly Unemployment Rate,https://www.forexfactory.com/calendar?month=may.2017#detail=65138,11.7%,11.6%,11.5%,Tue,Africa/Lagos
