date,time,currency,impact,event,detail,actual,forecast,previous,day,timezone
01/12/2016,00:30,AUD,red,Private Capital Expenditure q/q,https://www.forexfactory.com/calendar?month=december.2016#detail=60603,-4.0%,-2.8%,-5.2%,Thu,Africa/Lagos
01/12/2016,,JPY,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2016#detail=63794,51.3,51.1,51.1,Thu,Africa/Lagos
01/12/2016,01:00,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2016#detail=62804,51.7,51.0,51.2,Thu,Africa/Lagos
01/12/2016,,CNY,orange,Non-Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2016#detail=62805,54.7,,54.0,Thu,Africa/Lagos
01/12/2016,01:45,CNY,red,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2016#detail=63108,50.9,50.9,51.2,Thu,Africa/Lagos
01/12/2016,03:45,JPY,yellow,10-y Bond Auction,https://www.forexfactory.com/calendar?month=december.2016#detail=63667,0.03|3.8,,-0.06|4.4,Thu,Africa/Lagos
01/12/2016,05:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=december.2016#detail=60760,32.1%,,15.3%,Thu,Africa/Lagos
01/12/2016,06:59,GBP,yellow,Nationwide HPI m/m,https://www.forexfactory.com/calendar?month=december.2016#detail=60355,0.1%,0.2%,0.0%,Thu,Africa/Lagos
01/12/2016,08:15,CHF,yellow,Retail Sales y/y,https://www.forexfactory.com/calendar?month=december.2016#detail=62198,-0.5%,-2.0%,-2.1%,Thu,Africa/Lagos
01/12/2016,,EUR,orange,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2016#detail=60066,54.5,53.7,53.3,Thu,Africa/Lagos
01/12/2016,08:30,CHF,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2016#detail=62226,56.6,54.5,54.7,Thu,Africa/Lagos
01/12/2016,08:45,EUR,yellow,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2016#detail=60065,52.2,51.4,50.9,Thu,Africa/Lagos
01/12/2016,08:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2016#detail=60064,51.7,51.5,51.5,Thu,Africa/Lagos
01/12/2016,08:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2016#detail=67583,54.3,54.4,54.4,Thu,Africa/Lagos
01/12/2016,09:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2016#detail=60063,53.7,53.7,53.7,Thu,Africa/Lagos
01/12/2016,,EUR,yellow,Italian Monthly Unemployment Rate,https://www.forexfactory.com/calendar?month=december.2016#detail=60898,11.6%,11.6%,11.7%,Thu,Africa/Lagos
01/12/2016,09:30,GBP,red,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2016#detail=60062,53.4,54.4,54.2,Thu,Africa/Lagos
01/12/2016,09:49,EUR,yellow,Spanish 10-y Bond Auction,https://www.forexfactory.com/calendar?month=december.2016#detail=67733,1.54|2.0,,1.50|1.7,Thu,Africa/Lagos
01/12/2016,10:00,EUR,yellow,Unemployment Rate,https://www.forexfactory.com/calendar?month=december.2016#detail=60927,9.8%,10.0%,9.9%,Thu,Africa/Lagos
01/12/2016,12:30,USD,yellow,Challenger Job Cuts y/y,https://www.forexfactory.com/calendar?month=december.2016#detail=62262,-13.0%,,-39.1%,Thu,Africa/Lagos
01/12/2016,13:30,USD,red,Unemployment Claims,https://www.forexfactory.com/calendar?month=december.2016#detail=62625,268K,252K,251K,Thu,Africa/Lagos
01/12/2016,14:30,CAD,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2016#detail=60187,51.5,,51.1,Thu,Africa/Lagos
01/12/2016,14:45,USD,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2016#detail=60174,54.1,53.9,53.9,Thu,Africa/Lagos
01/12/2016,15:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=december.2016#detail=61794,53.2,52.1,51.9,Thu,Africa/Lagos
01/12/2016,,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=december.2016#detail=61793,0.5%,0.6%,0.0%,Thu,Africa/Lagos
01/12/2016,,USD,yellow,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=december.2016#detail=61795,54.5,52.0,54.5,Thu,Africa/Lagos
01/12/2016,All Day,USD,yellow,Wards Total Vehicle Sales,https://www.forexfactory.com/calendar?month=december.2016#detail=110325,17.8M,17.7M,17.8M,Thu,Africa/Lagos
01/12/2016,15:30,USD,yellow,Natural Gas Storage,https://www.forexfactory.com/calendar?month=december.2016#detail=61989,-50B,-52B,-2B,Thu,Africa/Lagos
01/12/2016,All Day,USD,yellow,Total Vehicle Sales,https://www.forexfactory.com/calendar?month=december.2016#detail=62090,17.9M,17.9M,18.3M,Thu,Africa/Lagos
01/12/2016,23:50,JPY,yellow,Monetary Base y/y,https://www.forexfactory.com/calendar?month=december.2016#detail=63480,21.5%,23.2%,22.1%,Thu,Africa/Lagos
02/12/2016,00:30,AUD,red,Retail Sales m/m,https://www.forexfactory.com/calendar?month=december.2016#detail=60501,0.5%,0.3%,0.6%,Fri,Africa/Lagos
02/12/2016,06:45,CHF,yellow,GDP q/q,https://www.forexfactory.com/calendar?month=december.2016#detail=61803,0.0%,0.3%,0.6%,Fri,Africa/Lagos
02/12/2016,08:00,EUR,orange,Spanish Unemployment Change,https://www.forexfactory.com/calendar?month=december.2016#detail=60915,24.8K,-25.8K,44.7K,Fri,Africa/Lagos
02/12/2016,09:30,GBP,red,Construction PMI,https://www.forexfactory.com/calendar?month=december.2016#detail=60175,52.8,52.3,52.6,Fri,Africa/Lagos
02/12/2016,10:00,EUR,yellow,PPI m/m,https://www.forexfactory.com/calendar?month=december.2016#detail=61116,0.8%,0.4%,0.1%,Fri,Africa/Lagos
02/12/2016,13:30,CAD,red,Employment Change,https://www.forexfactory.com/calendar?month=december.2016#detail=63361,10.7K,-16.5K,43.9K,Fri,Africa/Lagos
02/12/2016,,CAD,red,Unemployment Rate,https://www.forexfactory.com/calendar?month=december.2016#detail=63362,6.8%,7.0%,7.0%,Fri,Africa/Lagos
02/12/2016,,CAD,orange,Labor Productivity q/q,https://www.forexfactory.com/calendar?month=december.2016#detail=63290,1.2%,1.1%,-0.2%,Fri,Africa/Lagos
02/12/2016,,USD,red,Average Hourly Earnings m/m,https://www.forexfactory.com/calendar?month=december.2016#detail=61796,-0.1%,0.2%,0.4%,Fri,Africa/Lagos
02/12/2016,,USD,red,Non-Farm Employment Change,https://www.forexfactory.com/calendar?month=december.2016#detail=61798,178K,177K,142K,Fri,Africa/Lagos
02/12/2016,,USD,red,Unemployment Rate,https://www.forexfactory.com/calendar?month=december.2016#detail=61797,4.6%,4.9%,4.9%,Fri,Africa/Lagos
02/12/2016,13:45,USD,orange,FOMC Member Brainard Speaks,https://www.forexfactory.com/calendar?month=december.2016#detail=67591,,,,Fri,Africa/Lagos
02/12/2016,18:00,USD,yellow,FOMC Member Tarullo Speaks,https://www.forexfactory.com/calendar?month=december.2016#detail=67593,,,,Fri,Africa/Lagos
04/12/2016,All Day,EUR,red,Italian Constitution Amendment Vote,https://www.forexfactory.com/calendar?month=december.2016#detail=65323,No,,,Sun,Africa/Lagos
04/12/2016,22:30,AUD,yellow,AIG Services Index,https://www.forexfactory.com/calendar?month=december.2016#detail=60647,51.1,,50.5,Sun,Africa/Lagos
05/12/2016,00:00,AUD,yellow,MI Inflation Gauge m/m,https://www.forexfactory.com/calendar?month=december.2016#detail=60697,0.1%,,0.2%,Mon,Africa/Lagos
05/12/2016,,NZD,yellow,ANZ Commodity Prices m/m,https://www.forexfactory.com/calendar?month=december.2016#detail=61308,2.7%,,0.7%,Mon,Africa/Lagos
05/12/2016,00:01,GBP,yellow,BRC Shop Price Index y/y,https://www.forexfactory.com/calendar?month=december.2016#detail=62881,-1.7%,,-1.7%,Mon,Africa/Lagos
05/12/2016,00:30,AUD,orange,Company Operating Profits q/q,https://www.forexfactory.com/calendar?month=december.2016#detail=60516,1.0%,3.1%,6.5%,Mon,Africa/Lagos
05/12/2016,,AUD,yellow,ANZ Job Advertisements m/m,https://www.forexfactory.com/calendar?month=december.2016#detail=60993,1.7%,,1.0%,Mon,Africa/Lagos
05/12/2016,01:45,CNY,orange,RatingDog Services PMI,https://www.forexfactory.com/calendar?month=december.2016#detail=63162,53.1,52.7,52.4,Mon,Africa/Lagos
05/12/2016,05:00,JPY,yellow,Consumer Confidence,https://www.forexfactory.com/calendar?month=december.2016#detail=63531,40.9,43.8,42.3,Mon,Africa/Lagos
05/12/2016,08:15,EUR,yellow,Spanish Services PMI,https://www.forexfactory.com/calendar?month=december.2016#detail=60133,55.1,55.1,54.6,Mon,Africa/Lagos
05/12/2016,08:45,EUR,yellow,Italian Services PMI,https://www.forexfactory.com/calendar?month=december.2016#detail=60137,53.3,51.4,51.0,Mon,Africa/Lagos
05/12/2016,08:50,EUR,yellow,French Final Services PMI,https://www.forexfactory.com/calendar?month=december.2016#detail=60136,51.6,52.6,52.6,Mon,Africa/Lagos
05/12/2016,08:55,EUR,yellow,German Final Services PMI,https://www.forexfactory.com/calendar?month=december.2016#detail=60138,55.1,55.0,55.0,Mon,Africa/Lagos
05/12/2016,09:00,EUR,yellow,Final Services PMI,https://www.forexfactory.com/calendar?month=december.2016#detail=60139,53.8,54.1,54.1,Mon,Africa/Lagos
05/12/2016,09:30,EUR,yellow,Sentix Investor Confidence,https://www.forexfactory.com/calendar?month=december.2016#detail=60774,10.0,14.7,13.1,Mon,Africa/Lagos
05/12/2016,,GBP,red,Final Services PMI,https://www.forexfactory.com/calendar?month=december.2016#detail=60135,55.2,54.2,54.5,Mon,Africa/Lagos
05/12/2016,10:00,EUR,yellow,Retail Sales m/m,https://www.forexfactory.com/calendar?month=december.2016#detail=61117,1.1%,0.9%,-0.4%,Mon,Africa/Lagos
05/12/2016,All Day,EUR,orange,Eurogroup Meetings,https://www.forexfactory.com/calendar?month=december.2016#detail=67774,,,,Mon,Africa/Lagos
05/12/2016,13:30,USD,orange,FOMC Member Dudley Speaks,https://www.forexfactory.com/calendar?month=december.2016#detail=67775,,,,Mon,Africa/Lagos
05/12/2016,14:00,EUR,red,ECB President Draghi Speaks,https://www.forexfactory.com/calendar?month=december.2016#detail=67783,,,,Mon,Africa/Lagos
05/12/2016,14:45,USD,yellow,Final Services PMI,https://www.forexfactory.com/calendar?month=december.2016#detail=60151,54.6,54.9,54.7,Mon,Africa/Lagos
05/12/2016,15:00,USD,red,ISM Services PMI,https://www.forexfactory.com/calendar?month=december.2016#detail=61799,57.2,55.3,54.8,Mon,Africa/Lagos
05/12/2016,,USD,yellow,Labor Market Conditions Index m/m,https://www.forexfactory.com/calendar?month=december.2016#detail=62266,1.5,,1.4,Mon,Africa/Lagos
05/12/2016,17:00,GBP,red,BOE Gov Carney Speaks,https://www.forexfactory.com/calendar?month=december.2016#detail=67780,,,,Mon,Africa/Lagos
05/12/2016,19:05,USD,orange,FOMC Member Bullard Speaks,https://www.forexfactory.com/calendar?month=december.2016#detail=67776,,,,Mon,Africa/Lagos
06/12/2016,00:00,JPY,yellow,Average Cash Earnings y/y,https://www.forexfactory.com/calendar?month=december.2016#detail=63722,0.1%,0.2%,0.0%,Tue,Africa/Lagos
06/12/2016,00:01,GBP,yellow,BRC Retail Sales Monitor y/y,https://www.forexfactory.com/calendar?month=december.2016#detail=62998,0.6%,,1.7%,Tue,Africa/Lagos
06/12/2016,00:30,AUD,orange,Current Account,https://www.forexfactory.com/calendar?month=december.2016#detail=60534,-11.4B,-13.6B,-15.9B,Tue,Africa/Lagos
06/12/2016,03:30,AUD,red,Cash Rate,https://www.forexfactory.com/calendar?month=december.2016#detail=60749,1.50%,1.50%,1.50%,Tue,Africa/Lagos
06/12/2016,,AUD,red,RBA Rate Statement,https://www.forexfactory.com/calendar?month=december.2016#detail=60748,,,,Tue,Africa/Lagos
06/12/2016,07:00,EUR,orange,German Factory Orders m/m,https://www.forexfactory.com/calendar?month=december.2016#detail=62675,4.9%,0.6%,-0.3%,Tue,Africa/Lagos
06/12/2016,08:15,CHF,yellow,CPI m/m,https://www.forexfactory.com/calendar?month=december.2016#detail=61544,-0.2%,-0.1%,0.1%,Tue,Africa/Lagos
06/12/2016,09:10,EUR,yellow,Retail PMI,https://www.forexfactory.com/calendar?month=december.2016#detail=60846,48.6,,48.6,Tue,Africa/Lagos
06/12/2016,09:30,GBP,yellow,FPC Meeting Minutes,https://www.forexfactory.com/calendar?month=december.2016#detail=63006,,,,Tue,Africa/Lagos
06/12/2016,10:00,EUR,yellow,Revised GDP q/q,https://www.forexfactory.com/calendar?month=december.2016#detail=61118,0.3%,0.3%,0.3%,Tue,Africa/Lagos
06/12/2016,All Day,EUR,orange,ECOFIN Meetings,https://www.forexfactory.com/calendar?month=december.2016#detail=67772,,,,Tue,Africa/Lagos
06/12/2016,10:40,GBP,yellow,10-y Bond Auction,https://www.forexfactory.com/calendar?month=december.2016#detail=67767,1.39|2.0,,1.38|2.0,Tue,Africa/Lagos
06/12/2016,13:30,CAD,red,Trade Balance,https://www.forexfactory.com/calendar?month=december.2016#detail=63398,-1.1B,-2.1B,-4.4B,Tue,Africa/Lagos
06/12/2016,,USD,orange,Revised Nonfarm Productivity q/q,https://www.forexfactory.com/calendar?month=december.2016#detail=61931,3.1%,3.2%,3.1%,Tue,Africa/Lagos
06/12/2016,,USD,orange,Trade Balance,https://www.forexfactory.com/calendar?month=december.2016#detail=61594,-42.6B,-41.5B,-36.2B,Tue,Africa/Lagos
06/12/2016,,USD,yellow,Revised Unit Labor Costs q/q,https://www.forexfactory.com/calendar?month=december.2016#detail=61933,0.7%,0.4%,0.3%,Tue,Africa/Lagos
06/12/2016,14:11,NZD,red,GDT Price Index,https://www.forexfactory.com/calendar?month=december.2016#detail=61343,3.5%,,4.5%,Tue,Africa/Lagos
06/12/2016,15:00,CAD,orange,Ivey PMI,https://www.forexfactory.com/calendar?month=december.2016#detail=63190,56.8,59.9,59.7,Tue,Africa/Lagos
06/12/2016,,USD,orange,Factory Orders m/m,https://www.forexfactory.com/calendar?month=december.2016#detail=62658,2.7%,2.5%,0.6%,Tue,Africa/Lagos
06/12/2016,,USD,yellow,RCM/TIPP Economic Optimism,https://www.forexfactory.com/calendar?month=december.2016#detail=62306,54.8,52.3,51.4,Tue,Africa/Lagos
06/12/2016,21:30,USD,yellow,API Weekly Statistical Bulletin,https://www.forexfactory.com/calendar?month=december.2016#detail=99051,,,,Tue,Africa/Lagos
06/12/2016,22:00,NZD,red,RBNZ Gov Wheeler Speaks,https://www.forexfactory.com/calendar?month=december.2016#detail=67779,,,,Tue,Africa/Lagos
06/12/2016,22:30,AUD,yellow,AIG Construction Index,https://www.forexfactory.com/calendar?month=december.2016#detail=60659,46.6,,45.9,Tue,Africa/Lagos
07/12/2016,00:30,AUD,red,GDP q/q,https://www.forexfactory.com/calendar?month=december.2016#detail=60562,-0.5%,0.2%,0.6%,Wed,Africa/Lagos
07/12/2016,05:00,JPY,yellow,Leading Indicators,https://www.forexfactory.com/calendar?month=december.2016#detail=63583,101.0%,101.6%,100.3%,Wed,Africa/Lagos
07/12/2016,07:00,EUR,yellow,German Industrial Production m/m,https://www.forexfactory.com/calendar?month=december.2016#detail=62687,0.3%,0.9%,-1.6%,Wed,Africa/Lagos
07/12/2016,07:45,EUR,yellow,French Trade Balance,https://www.forexfactory.com/calendar?month=december.2016#detail=61241,-5.2B,-4.2B,-4.8B,Wed,Africa/Lagos
07/12/2016,08:00,CHF,yellow,Foreign Currency Reserves,https://www.forexfactory.com/calendar?month=december.2016#detail=62438,648B,,630B,Wed,Africa/Lagos
07/12/2016,08:30,GBP,orange,Halifax HPI m/m,https://www.forexfactory.com/calendar?month=december.2016#detail=60356,0.2%,0.2%,1.5%,Wed,Africa/Lagos
07/12/2016,09:00,EUR,yellow,Italian Quarterly Unemployment Rate,https://www.forexfactory.com/calendar?month=december.2016#detail=60887,11.6%,11.6%,11.6%,Wed,Africa/Lagos
07/12/2016,09:30,GBP,red,Manufacturing Production m/m,https://www.forexfactory.com/calendar?month=december.2016#detail=59945,-0.9%,0.2%,0.6%,Wed,Africa/Lagos
07/12/2016,,GBP,yellow,Industrial Production m/m,https://www.forexfactory.com/calendar?month=december.2016#detail=59944,-1.3%,0.2%,-0.4%,Wed,Africa/Lagos
07/12/2016,10:33,GBP,yellow,30-y Bond Auction,https://www.forexfactory.com/calendar?month=december.2016#detail=67770,1.96|1.7,,1.49|2.2,Wed,Africa/Lagos
07/12/2016,14:38,GBP,yellow,NIESR GDP Estimate,https://www.forexfactory.com/calendar?month=december.2016#detail=62868,0.4%,,0.4%,Wed,Africa/Lagos
07/12/2016,15:00,CAD,red,BOC Rate Statement,https://www.forexfactory.com/calendar?month=december.2016#detail=62775,,,,Wed,Africa/Lagos
07/12/2016,,CAD,red,Overnight Rate,https://www.forexfactory.com/calendar?month=december.2016#detail=62776,0.50%,0.50%,0.50%,Wed,Africa/Lagos
07/12/2016,,USD,orange,JOLTS Job Openings,https://www.forexfactory.com/calendar?month=december.2016#detail=62270,5.53M,5.53M,5.63M,Wed,Africa/Lagos
07/12/2016,15:30,USD,red,Crude Oil Inventories,https://www.forexfactory.com/calendar?month=december.2016#detail=62630,-2.4M,-1.4M,-0.9M,Wed,Africa/Lagos
07/12/2016,20:00,NZD,red,RBNZ Gov Wheeler Speaks,https://www.forexfactory.com/calendar?month=december.2016#detail=67830,,,,Wed,Africa/Lagos
07/12/2016,,USD,yellow,Consumer Credit m/m,https://www.forexfactory.com/calendar?month=december.2016#detail=61875,16.0B,17.5B,21.8B,Wed,Africa/Lagos
07/12/2016,23:50,JPY,orange,Current Account,https://www.forexfactory.com/calendar?month=december.2016#detail=63699,1.93T,1.57T,1.48T,Wed,Africa/Lagos
07/12/2016,,JPY,orange,Final GDP q/q,https://www.forexfactory.com/calendar?month=december.2016#detail=63563,0.3%,0.6%,0.5%,Wed,Africa/Lagos
07/12/2016,,JPY,yellow,Bank Lending y/y,https://www.forexfactory.com/calendar?month=december.2016#detail=63436,2.4%,2.4%,2.4%,Wed,Africa/Lagos
07/12/2016,,JPY,yellow,Final GDP Price Index y/y,https://www.forexfactory.com/calendar?month=december.2016#detail=63562,-0.2%,-0.1%,-0.1%,Wed,Africa/Lagos
08/12/2016,00:01,GBP,yellow,RICS House Price Balance,https://www.forexfactory.com/calendar?month=december.2016#detail=60357,30%,26%,23%,Thu,Africa/Lagos
08/12/2016,00:30,AUD,orange,Goods Trade Balance,https://www.forexfactory.com/calendar?month=december.2016#detail=60492,-1.54B,-0.72B,-1.27B,Thu,Africa/Lagos
08/12/2016,03:41,CNY,red,Trade Balance,https://www.forexfactory.com/calendar?month=december.2016#detail=62831,298B,307B,325B,Thu,Africa/Lagos
08/12/2016,03:45,JPY,yellow,30-y Bond Auction,https://www.forexfactory.com/calendar?month=december.2016#detail=63678,0.62|2.9,,0.51|3.5,Thu,Africa/Lagos
08/12/2016,03:54,CNY,yellow,USD-Denominated Trade Balance,https://www.forexfactory.com/calendar?month=december.2016#detail=62830,44.6B,46.7B,49.1B,Thu,Africa/Lagos
08/12/2016,05:00,JPY,yellow,Economy Watchers Sentiment,https://www.forexfactory.com/calendar?month=december.2016#detail=63555,48.6,45.6,46.2,Thu,Africa/Lagos
08/12/2016,06:30,EUR,yellow,French Final Private Payrolls q/q,https://www.forexfactory.com/calendar?month=december.2016#detail=60870,0.3%,0.3%,0.3%,Thu,Africa/Lagos
08/12/2016,All Day,EUR,gray,Italian Bank Holiday,https://www.forexfactory.com/calendar?month=december.2016#detail=62500,,,,Thu,Africa/Lagos
08/12/2016,12:45,EUR,red,Main Refinancing Rate,https://www.forexfactory.com/calendar?month=december.2016#detail=62856,0.00%,0.00%,0.00%,Thu,Africa/Lagos
08/12/2016,,EUR,red,Monetary Policy Statement,https://www.forexfactory.com/calendar?month=december.2016#detail=109156,,,,Thu,Africa/Lagos
08/12/2016,13:13,CAD,yellow,Housing Starts,https://www.forexfactory.com/calendar?month=december.2016#detail=63202,184K,191K,192K,Thu,Africa/Lagos
08/12/2016,13:30,CAD,orange,Building Permits m/m,https://www.forexfactory.com/calendar?month=december.2016#detail=63326,8.7%,1.6%,-4.6%,Thu,Africa/Lagos
08/12/2016,,CAD,orange,NHPI m/m,https://www.forexfactory.com/calendar?month=december.2016#detail=63338,0.4%,0.2%,0.2%,Thu,Africa/Lagos
08/12/2016,,CAD,yellow,Capacity Utilization Rate,https://www.forexfactory.com/calendar?month=december.2016#detail=63286,81.9%,81.6%,79.7%,Thu,Africa/Lagos
08/12/2016,,EUR,red,ECB Press Conference,https://www.forexfactory.com/calendar?month=december.2016#detail=62857,,,,Thu,Africa/Lagos
08/12/2016,,USD,red,Unemployment Claims,https://www.forexfactory.com/calendar?month=december.2016#detail=62634,258K,258K,268K,Thu,Africa/Lagos
08/12/2016,15:30,USD,yellow,Natural Gas Storage,https://www.forexfactory.com/calendar?month=december.2016#detail=61988,-42B,-44B,-50B,Thu,Africa/Lagos
08/12/2016,23:50,JPY,orange,BSI Manufacturing Index,https://www.forexfactory.com/calendar?month=december.2016#detail=63683,7.5,3.4,2.9,Thu,Africa/Lagos
08/12/2016,,JPY,yellow,M2 Money Stock y/y,https://www.forexfactory.com/calendar?month=december.2016#detail=63468,4.0%,3.7%,3.7%,Thu,Africa/Lagos
09/12/2016,00:30,AUD,yellow,Home Loans m/m,https://www.forexfactory.com/calendar?month=december.2016#detail=60575,-0.8%,-0.9%,1.5%,Fri,Africa/Lagos
09/12/2016,01:30,CNY,orange,CPI y/y,https://www.forexfactory.com/calendar?month=december.2016#detail=62905,2.3%,2.2%,2.1%,Fri,Africa/Lagos
09/12/2016,,CNY,orange,PPI y/y,https://www.forexfactory.com/calendar?month=december.2016#detail=62904,3.3%,2.2%,1.2%,Fri,Africa/Lagos
09/12/2016,06:45,CHF,yellow,Unemployment Rate,https://www.forexfactory.com/calendar?month=december.2016#detail=62426,3.3%,3.3%,3.3%,Fri,Africa/Lagos
09/12/2016,07:00,EUR,yellow,German Trade Balance,https://www.forexfactory.com/calendar?month=december.2016#detail=62699,20.5B,20.8B,21.1B,Fri,Africa/Lagos
09/12/2016,07:45,EUR,yellow,French Gov Budget Balance,https://www.forexfactory.com/calendar?month=december.2016#detail=61243,-85.5B,,-83.0B,Fri,Africa/Lagos
09/12/2016,,EUR,yellow,French Industrial Production m/m,https://www.forexfactory.com/calendar?month=december.2016#detail=61245,-0.2%,0.6%,-1.4%,Fri,Africa/Lagos
09/12/2016,09:30,GBP,orange,Goods Trade Balance,https://www.forexfactory.com/calendar?month=december.2016#detail=59780,-9.7B,-11.9B,-13.8B,Fri,Africa/Lagos
09/12/2016,,GBP,yellow,Construction Output m/m,https://www.forexfactory.com/calendar?month=december.2016#detail=59921,-0.6%,0.2%,0.9%,Fri,Africa/Lagos
09/12/2016,,GBP,yellow,Consumer Inflation Expectations,https://www.forexfactory.com/calendar?month=december.2016#detail=62986,2.8%,,2.2%,Fri,Africa/Lagos
09/12/2016,15:00,USD,red,Prelim UoM Consumer Sentiment,https://www.forexfactory.com/calendar?month=december.2016#detail=61712,98.0,94.3,93.8,Fri,Africa/Lagos
09/12/2016,,USD,yellow,Final Wholesale Inventories m/m,https://www.forexfactory.com/calendar?month=december.2016#detail=62102,-0.4%,-0.4%,-0.4%,Fri,Africa/Lagos
09/12/2016,,USD,yellow,Prelim UoM Inflation Expectations,https://www.forexfactory.com/calendar?month=december.2016#detail=61714,2.3%,,2.4%,Fri,Africa/Lagos
11/12/2016,21:45,NZD,yellow,Visitor Arrivals m/m,https://www.forexfactory.com/calendar?month=december.2016#detail=61517,2.2%,,3.9%,Sun,Africa/Lagos
11/12/2016,23:50,JPY,yellow,Core Machinery Orders m/m,https://www.forexfactory.com/calendar?month=december.2016#detail=63543,4.1%,1.3%,-3.3%,Sun,Africa/Lagos
11/12/2016,,JPY,yellow,PPI y/y,https://www.forexfactory.com/calendar?month=december.2016#detail=63499,-2.2%,-2.2%,-2.7%,Sun,Africa/Lagos
12/12/2016,00:01,GBP,yellow,Rightmove HPI m/m,https://www.forexfactory.com/calendar?month=december.2016#detail=60358,-2.1%,,-1.1%,Mon,Africa/Lagos
12/12/2016,04:30,JPY,yellow,Tertiary Industry Activity m/m,https://www.forexfactory.com/calendar?month=december.2016#detail=63655,0.2%,0.3%,-0.3%,Mon,Africa/Lagos
12/12/2016,05:58,JPY,yellow,Prelim Machine Tool Orders y/y,https://www.forexfactory.com/calendar?month=december.2016#detail=63595,-5.6%,,-8.9%,Mon,Africa/Lagos
12/12/2016,14:30,GBP,yellow,CB Leading Index m/m,https://www.forexfactory.com/calendar?month=december.2016#detail=63817,0.1%,,0.0%,Mon,Africa/Lagos
