date,time,currency,impact,event,detail,actual,forecast,previous,day
01/11/2013,00:30,AUD,red,PPI q/q,https://www.forexfactory.com/calendar?month=november.2013#detail=44452,1.3%,0.4%,0.1%,Fri
01/11/2013,00:56,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=november.2013#detail=44769,51.4,51.2,51.1,Fri
01/11/2013,01:45,CNY,orange,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=november.2013#detail=44768,50.9,50.7,50.9,Fri
01/11/2013,05:30,AUD,yellow,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=november.2013#detail=44476,-1.0%,,-3.1%,Fri
01/11/2013,All Day,EUR,gray,French Bank Holiday,https://www.forexfactory.com/calendar?month=november.2013#detail=48265,,,,Fri
01/11/2013,All Day,EUR,gray,Italian Bank Holiday,https://www.forexfactory.com/calendar?month=november.2013#detail=48286,,,,Fri
01/11/2013,08:30,CHF,orange,Manufacturing PMI,https://www.forexfactory.com/calendar?month=november.2013#detail=45356,54.2,55.4,55.3,Fri
01/11/2013,09:30,GBP,red,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=november.2013#detail=45823,56.0,56.3,56.3,Fri
01/11/2013,13:00,USD,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=november.2013#detail=46769,51.8,51.1,51.1,Fri
01/11/2013,13:10,USD,red,FOMC Member Bullard Speaks,https://www.forexfactory.com/calendar?month=november.2013#detail=52397,,,,Fri
01/11/2013,13:30,CAD,yellow,Manufacturing PMI,https://www.forexfactory.com/calendar?month=november.2013#detail=59537,55.6,,54.2,Fri
01/11/2013,14:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=november.2013#detail=46732,56.4,55.3,56.2,Fri
01/11/2013,,USD,yellow,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=november.2013#detail=46744,55.5,55.1,56.5,Fri
01/11/2013,All Day,USD,yellow,Total Vehicle Sales,https://www.forexfactory.com/calendar?month=november.2013#detail=46466,15.2M,15.5M,15.3M,Fri
03/11/2013,01:00,CNY,orange,Non-Manufacturing PMI,https://www.forexfactory.com/calendar?month=november.2013#detail=44782,56.3,,55.4,Sun
03/11/2013,07:00,CAD,gray,Daylight Saving Time Shift,https://www.forexfactory.com/calendar?month=november.2013#detail=44150,,,,Sun
03/11/2013,,USD,gray,Daylight Saving Time Shift,https://www.forexfactory.com/calendar?month=november.2013#detail=44149,,,,Sun
03/11/2013,23:30,AUD,yellow,MI Inflation Gauge m/m,https://www.forexfactory.com/calendar?month=november.2013#detail=44463,0.1%,,0.2%,Sun
04/11/2013,00:00,NZD,yellow,ANZ Commodity Prices m/m,https://www.forexfactory.com/calendar?month=november.2013#detail=44649,1.3%,,1.0%,Mon
04/11/2013,All Day,JPY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=november.2013#detail=48198,,,,Mon
04/11/2013,00:30,AUD,red,Retail Sales m/m,https://www.forexfactory.com/calendar?month=november.2013#detail=44549,0.8%,0.5%,0.5%,Mon
04/11/2013,,AUD,orange,ANZ Job Advertisements m/m,https://www.forexfactory.com/calendar?month=november.2013#detail=44424,-0.1%,,0.2%,Mon
04/11/2013,,AUD,orange,HPI q/q,https://www.forexfactory.com/calendar?month=november.2013#detail=44377,1.9%,2.3%,2.7%,Mon
04/11/2013,08:15,EUR,orange,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=november.2013#detail=47237,50.9,51.0,50.7,Mon
04/11/2013,08:45,EUR,orange,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=november.2013#detail=47233,50.7,51.1,50.8,Mon
04/11/2013,08:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=november.2013#detail=59033,49.1,49.4,49.4,Mon
04/11/2013,08:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=november.2013#detail=59035,51.7,51.5,51.5,Mon
04/11/2013,09:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=november.2013#detail=47229,51.3,51.3,51.3,Mon
04/11/2013,09:30,EUR,yellow,Sentix Investor Confidence,https://www.forexfactory.com/calendar?month=november.2013#detail=47729,9.3,6.6,6.1,Mon
04/11/2013,,GBP,red,Construction PMI,https://www.forexfactory.com/calendar?month=november.2013#detail=45822,59.4,58.9,58.9,Mon
04/11/2013,Aug Data,USD,yellow,Factory Orders m/m,https://www.forexfactory.com/calendar?month=november.2013#detail=46393,-0.1%,0.2%,-2.8%,Mon
04/11/2013,15:00,USD,orange,Factory Orders m/m,https://www.forexfactory.com/calendar?month=november.2013#detail=46394,1.7%,1.9%,-0.1%,Mon
04/11/2013,16:40,USD,orange,FOMC Member Powell Speaks,https://www.forexfactory.com/calendar?month=november.2013#detail=52402,,,,Mon
04/11/2013,18:10,CAD,orange,Gov Council Member Schembri Speaks,https://www.forexfactory.com/calendar?month=november.2013#detail=52403,,,,Mon
04/11/2013,19:00,USD,yellow,Loan Officer Survey,https://www.forexfactory.com/calendar?month=november.2013#detail=44219,,,,Mon
04/11/2013,21:00,USD,orange,FOMC Member Rosengren Speaks,https://www.forexfactory.com/calendar?month=november.2013#detail=52407,,,,Mon
04/11/2013,22:30,AUD,yellow,AIG Services Index,https://www.forexfactory.com/calendar?month=november.2013#detail=44286,47.9,,47.1,Mon
04/11/2013,23:50,JPY,yellow,Monetary Base y/y,https://www.forexfactory.com/calendar?month=november.2013#detail=44992,45.8%,48.3%,46.1%,Mon
05/11/2013,00:00,GBP,orange,BRC Retail Sales Monitor y/y,https://www.forexfactory.com/calendar?month=november.2013#detail=46143,0.8%,,0.7%,Tue
05/11/2013,01:45,CNY,orange,RatingDog Services PMI,https://www.forexfactory.com/calendar?month=november.2013#detail=54044,52.6,,52.4,Tue
05/11/2013,03:30,AUD,red,Cash Rate,https://www.forexfactory.com/calendar?month=november.2013#detail=44240,2.50%,2.50%,2.50%,Tue
05/11/2013,,AUD,red,RBA Rate Statement,https://www.forexfactory.com/calendar?month=november.2013#detail=44241,,,,Tue
05/11/2013,05:30,JPY,red,BOJ Gov Kuroda Speaks,https://www.forexfactory.com/calendar?month=november.2013#detail=52404,,,,Tue
05/11/2013,08:00,EUR,orange,Spanish Unemployment Change,https://www.forexfactory.com/calendar?month=november.2013#detail=47440,87.0K,31.3K,25.6K,Tue
05/11/2013,08:15,CHF,red,CPI m/m,https://www.forexfactory.com/calendar?month=november.2013#detail=45388,-0.1%,0.1%,0.3%,Tue
05/11/2013,09:30,EUR,orange,EU Economic Forecasts,https://www.forexfactory.com/calendar?month=november.2013#detail=48849,,,,Tue
05/11/2013,,GBP,red,Final Services PMI,https://www.forexfactory.com/calendar?month=november.2013#detail=45836,62.5,60.4,60.3,Tue
05/11/2013,10:00,EUR,yellow,PPI m/m,https://www.forexfactory.com/calendar?month=november.2013#detail=46876,0.1%,0.3%,0.0%,Tue
05/11/2013,13:30,NZD,yellow,GDT Price Index,https://www.forexfactory.com/calendar?month=november.2013#detail=56310,-1.8%,,-1.9%,Tue
05/11/2013,15:00,USD,red,ISM Services PMI,https://www.forexfactory.com/calendar?month=november.2013#detail=46756,55.4,54.2,54.4,Tue
05/11/2013,,USD,yellow,RCM/TIPP Economic Optimism,https://www.forexfactory.com/calendar?month=november.2013#detail=48076,41.4,41.1,38.4,Tue
05/11/2013,21:45,NZD,red,Employment Change q/q,https://www.forexfactory.com/calendar?month=november.2013#detail=44637,1.2%,0.5%,0.4%,Tue
05/11/2013,,NZD,red,Unemployment Rate,https://www.forexfactory.com/calendar?month=november.2013#detail=44638,6.2%,6.2%,6.4%,Tue
05/11/2013,,NZD,yellow,Labor Cost Index q/q,https://www.forexfactory.com/calendar?month=november.2013#detail=44666,0.4%,0.5%,0.4%,Tue
05/11/2013,23:50,JPY,orange,Monetary Policy Meeting Minutes,https://www.forexfactory.com/calendar?month=november.2013#detail=44941,,,,Tue
06/11/2013,00:01,GBP,yellow,BRC Shop Price Index y/y,https://www.forexfactory.com/calendar?month=november.2013#detail=46119,-0.5%,,-0.2%,Wed
06/11/2013,00:30,AUD,red,Goods Trade Balance,https://www.forexfactory.com/calendar?month=november.2013#detail=44550,-0.28B,-0.51B,-0.69B,Wed
06/11/2013,03:45,JPY,yellow,10-y Bond Auction,https://www.forexfactory.com/calendar?month=november.2013#detail=49056,0.61|3.7,,0.68|3.7,Wed
06/11/2013,08:00,GBP,orange,Halifax HPI m/m,https://www.forexfactory.com/calendar?month=november.2013#detail=45953,0.7%,0.4%,0.4%,Wed
06/11/2013,08:15,EUR,orange,Spanish Services PMI,https://www.forexfactory.com/calendar?month=november.2013#detail=47273,49.6,48.1,49.0,Wed
06/11/2013,08:45,EUR,orange,Italian Services PMI,https://www.forexfactory.com/calendar?month=november.2013#detail=47269,50.5,51.6,52.7,Wed
06/11/2013,08:50,EUR,yellow,French Final Services PMI,https://www.forexfactory.com/calendar?month=november.2013#detail=59210,50.9,50.2,50.2,Wed
06/11/2013,08:55,EUR,yellow,German Final Services PMI,https://www.forexfactory.com/calendar?month=november.2013#detail=59222,52.9,52.3,52.3,Wed
06/11/2013,09:00,EUR,yellow,Final Services PMI,https://www.forexfactory.com/calendar?month=november.2013#detail=47265,51.6,50.9,50.9,Wed
06/11/2013,09:30,GBP,red,Manufacturing Production m/m,https://www.forexfactory.com/calendar?month=november.2013#detail=46180,1.2%,1.2%,-1.2%,Wed
06/11/2013,,GBP,yellow,Industrial Production m/m,https://www.forexfactory.com/calendar?month=november.2013#detail=46168,0.9%,0.7%,-1.1%,Wed
06/11/2013,10:00,EUR,orange,Retail Sales m/m,https://www.forexfactory.com/calendar?month=november.2013#detail=46900,-0.6%,-0.3%,0.5%,Wed
06/11/2013,11:00,EUR,orange,German Factory Orders m/m,https://www.forexfactory.com/calendar?month=november.2013#detail=47055,3.3%,0.6%,-0.3%,Wed
06/11/2013,12:30,USD,yellow,Challenger Job Cuts y/y,https://www.forexfactory.com/calendar?month=november.2013#detail=45693,-4.2%,,19.1%,Wed
06/11/2013,13:30,CAD,red,Building Permits m/m,https://www.forexfactory.com/calendar?month=november.2013#detail=47956,1.7%,7.8%,-20.0%,Wed
06/11/2013,15:00,CAD,red,Ivey PMI,https://www.forexfactory.com/calendar?month=november.2013#detail=46799,62.8,54.7,51.9,Wed
06/11/2013,,GBP,orange,NIESR GDP Estimate,https://www.forexfactory.com/calendar?month=november.2013#detail=46216,0.7%,,0.8%,Wed
06/11/2013,,USD,yellow,CB Leading Index m/m,https://www.forexfactory.com/calendar?month=november.2013#detail=48062,0.7%,0.7%,0.7%,Wed
06/11/2013,15:30,USD,orange,Crude Oil Inventories,https://www.forexfactory.com/calendar?month=november.2013#detail=45628,1.6M,1.7M,4.1M,Wed
06/11/2013,22:26,AUD,yellow,AIG Construction Index,https://www.forexfactory.com/calendar?month=november.2013#detail=44287,54.4,,47.6,Wed
07/11/2013,00:30,AUD,red,Employment Change,https://www.forexfactory.com/calendar?month=november.2013#detail=44410,1.1K,10.3K,3.3K,Thu
07/11/2013,,AUD,red,Unemployment Rate,https://www.forexfactory.com/calendar?month=november.2013#detail=44411,5.7%,5.7%,5.7%,Thu
07/11/2013,05:00,JPY,yellow,Leading Indicators,https://www.forexfactory.com/calendar?month=november.2013#detail=45224,109.5%,109.4%,106.8%,Thu
07/11/2013,06:45,CHF,yellow,SECO Consumer Climate,https://www.forexfactory.com/calendar?month=november.2013#detail=45365,-5,-2,-9,Thu
07/11/2013,08:00,CHF,orange,Foreign Currency Reserves,https://www.forexfactory.com/calendar?month=november.2013#detail=45344,435B,,433B,Thu
07/11/2013,09:43,EUR,orange,Spanish 10-y Bond Auction,https://www.forexfactory.com/calendar?month=november.2013#detail=47612,4.16|2.6,,4.27|2.0,Thu
07/11/2013,09:58,EUR,orange,French 10-y Bond Auction,https://www.forexfactory.com/calendar?month=november.2013#detail=47598,2.41|2.0,,2.37|1.9,Thu
07/11/2013,11:00,EUR,orange,German Industrial Production m/m,https://www.forexfactory.com/calendar?month=november.2013#detail=47044,-0.9%,0.2%,1.6%,Thu
07/11/2013,12:00,GBP,red,Asset Purchase Facility,https://www.forexfactory.com/calendar?month=november.2013#detail=45752,375B,375B,375B,Thu
07/11/2013,,GBP,red,Official Bank Rate,https://www.forexfactory.com/calendar?month=november.2013#detail=45754,0.50%,0.50%,0.50%,Thu
07/11/2013,12:45,EUR,red,Main Refinancing Rate,https://www.forexfactory.com/calendar?month=november.2013#detail=45717,0.25%,0.50%,0.50%,Thu
07/11/2013,13:30,EUR,red,ECB Press Conference,https://www.forexfactory.com/calendar?month=november.2013#detail=45716,,,,Thu
07/11/2013,,USD,red,Advance GDP q/q,https://www.forexfactory.com/calendar?month=november.2013#detail=46539,2.8%,2.0%,2.5%,Thu
07/11/2013,,USD,red,Unemployment Claims,https://www.forexfactory.com/calendar?month=november.2013#detail=45524,336K,336K,345K,Thu
07/11/2013,,USD,orange,Advance GDP Price Index q/q,https://www.forexfactory.com/calendar?month=november.2013#detail=46552,1.9%,1.5%,0.6%,Thu
07/11/2013,15:00,USD,orange,Mortgage Delinquencies,https://www.forexfactory.com/calendar?month=november.2013#detail=46637,6.41%,,6.96%,Thu
07/11/2013,15:30,USD,yellow,Natural Gas Storage,https://www.forexfactory.com/calendar?month=november.2013#detail=45575,35B,40B,38B,Thu
07/11/2013,18:30,USD,orange,FOMC Member Dudley Speaks,https://www.forexfactory.com/calendar?month=november.2013#detail=52411,,,,Thu
