date,time,currency,impact,event,detail,actual,forecast,previous,day,timezone
01/09/2008,00:30,AUD,yellow,MI Inflation Gauge m/m,https://www.forexfactory.com/calendar?month=september.2008#detail=10271,0.1%,,0.4%,Mon,Africa/Lagos
01/09/2008,01:00,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2008#detail=18360,48.4,,48.4,Mon,Africa/Lagos
01/09/2008,01:30,AUD,orange,Current Account,https://www.forexfactory.com/calendar?month=september.2008#detail=9785,-12.8B,-11.8B,-19.8B,Mon,Africa/Lagos
01/09/2008,01:30,AUD,yellow,Company Operating Profits q/q,https://www.forexfactory.com/calendar?month=september.2008#detail=10348,14.3%,2.5%,3.1%,Mon,Africa/Lagos
01/09/2008,01:30,JPY,orange,Average Cash Earnings y/y,https://www.forexfactory.com/calendar?month=september.2008#detail=9503,0.3%,0.3%,0.4%,Mon,Africa/Lagos
01/09/2008,02:30,CNY,orange,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2008#detail=18355,49.2,,53.3,Mon,Africa/Lagos
01/09/2008,06:00,EUR,orange,German Retail Sales m/m,https://www.forexfactory.com/calendar?month=september.2008#detail=9065,-1.5%,-0.1%,-1.4%,Mon,Africa/Lagos
01/09/2008,06:30,AUD,orange,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=september.2008#detail=10275,45.2%,,41.9%,Mon,Africa/Lagos
01/09/2008,07:15,EUR,yellow,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2008#detail=43809,42.4,,39.2,Mon,Africa/Lagos
01/09/2008,07:30,CHF,orange,Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2008#detail=10219,52.5,53.3,54.1,Mon,Africa/Lagos
01/09/2008,07:45,EUR,yellow,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2008#detail=43463,47.1,46.6,45.3,Mon,Africa/Lagos
01/09/2008,07:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2008#detail=58916,45.8,45.1,45.1,Mon,Africa/Lagos
01/09/2008,07:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2008#detail=58960,49.7,49.9,49.9,Mon,Africa/Lagos
01/09/2008,08:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2008#detail=10229,47.6,47.5,47.5,Mon,Africa/Lagos
01/09/2008,08:30,GBP,red,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2008#detail=10079,45.9,44.0,44.1,Mon,Africa/Lagos
01/09/2008,08:30,GBP,yellow,Mortgage Approvals,https://www.forexfactory.com/calendar?month=september.2008#detail=10281,33K,35K,35K,Mon,Africa/Lagos
01/09/2008,08:30,GBP,yellow,Net Lending to Individuals m/m,https://www.forexfactory.com/calendar?month=september.2008#detail=10350,4.3B,3.8B,4.0B,Mon,Africa/Lagos
01/09/2008,All Day,CAD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=september.2008#detail=10356,,,,Mon,Africa/Lagos
01/09/2008,All Day,USD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=september.2008#detail=10357,,,,Mon,Africa/Lagos
01/09/2008,13:30,USD,orange,FOMC Member Kroszner Speaks,https://www.forexfactory.com/calendar?month=september.2008#detail=10425,,,,Mon,Africa/Lagos
01/09/2008,23:50,JPY,yellow,Monetary Base y/y,https://www.forexfactory.com/calendar?month=september.2008#detail=10351,-0.2%,-0.5%,-0.7%,Mon,Africa/Lagos
02/09/2008,01:00,JPY,orange,BOJ Gov Shirakawa Speaks,https://www.forexfactory.com/calendar?month=september.2008#detail=10422,,,,Tue,Africa/Lagos
02/09/2008,01:30,AUD,red,Building Approvals m/m,https://www.forexfactory.com/calendar?month=september.2008#detail=9690,-2.3%,0.3%,2.2%,Tue,Africa/Lagos
02/09/2008,03:45,JPY,yellow,10-y Bond Auction,https://www.forexfactory.com/calendar?month=september.2008#detail=48994,1.49|2.7,,1.53|2.6,Tue,Africa/Lagos
02/09/2008,04:30,AUD,red,Cash Rate,https://www.forexfactory.com/calendar?month=september.2008#detail=8077,7.00%,7.00%,7.25%,Tue,Africa/Lagos
02/09/2008,04:30,AUD,red,RBA Rate Statement,https://www.forexfactory.com/calendar?month=september.2008#detail=8076,,,,Tue,Africa/Lagos
02/09/2008,05:45,CHF,red,CPI m/m,https://www.forexfactory.com/calendar?month=september.2008#detail=8752,-0.3%,-0.1%,-0.4%,Tue,Africa/Lagos
02/09/2008,05:45,CHF,orange,GDP q/q,https://www.forexfactory.com/calendar?month=september.2008#detail=8334,0.4%,0.2%,0.3%,Tue,Africa/Lagos
02/09/2008,06:30,JPY,yellow,BOJ Gov Shirakawa Speaks,https://www.forexfactory.com/calendar?month=september.2008#detail=10423,,,,Tue,Africa/Lagos
02/09/2008,07:00,EUR,yellow,Spanish Unemployment Change,https://www.forexfactory.com/calendar?month=september.2008#detail=43988,103.1K,,36.5K,Tue,Africa/Lagos
02/09/2008,08:00,GBP,orange,Stimulus Package Announcement,https://www.forexfactory.com/calendar?month=september.2008#detail=10433,,,,Tue,Africa/Lagos
02/09/2008,08:30,GBP,orange,Construction PMI,https://www.forexfactory.com/calendar?month=september.2008#detail=10080,40.5,36.0,36.7,Tue,Africa/Lagos
02/09/2008,09:00,EUR,yellow,PPI m/m,https://www.forexfactory.com/calendar?month=september.2008#detail=8724,1.1%,1.3%,1.0%,Tue,Africa/Lagos
02/09/2008,14:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2008#detail=10095,49.9,49.9,50.0,Tue,Africa/Lagos
02/09/2008,14:00,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=september.2008#detail=9850,-0.6%,-0.3%,0.3%,Tue,Africa/Lagos
02/09/2008,14:00,USD,yellow,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=september.2008#detail=10094,77.0,82.0,88.5,Tue,Africa/Lagos
02/09/2008,14:30,NZD,yellow,GDT Price Index,https://www.forexfactory.com/calendar?month=september.2008#detail=56209,-14.2%,,-12.9%,Tue,Africa/Lagos
02/09/2008,16:30,CHF,orange,Gov Board Member Jordan Speaks,https://www.forexfactory.com/calendar?month=september.2008#detail=10419,,,,Tue,Africa/Lagos
02/09/2008,23:01,GBP,orange,Nationwide Consumer Confidence,https://www.forexfactory.com/calendar?month=september.2008#detail=9801,52,49,52,Tue,Africa/Lagos
02/09/2008,23:30,AUD,yellow,AIG Services Index,https://www.forexfactory.com/calendar?month=september.2008#detail=10208,39.3,,42.8,Tue,Africa/Lagos
03/09/2008,01:00,CNY,yellow,Non-Manufacturing PMI,https://www.forexfactory.com/calendar?month=september.2008#detail=42291,53.8,,58.1,Wed,Africa/Lagos
03/09/2008,01:30,AUD,red,GDP q/q,https://www.forexfactory.com/calendar?month=september.2008#detail=8336,0.3%,0.4%,0.7%,Wed,Africa/Lagos
