date,time,currency,impact,event,detail,actual,forecast,previous,day,timezone
01/10/2010,All Day,CNY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=october.2010#detail=29274,,,,Fri,Africa/Lagos
01/10/2010,01:00,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2010#detail=24894,53.8,52.5,51.7,Fri,Africa/Lagos
01/10/2010,06:00,EUR,orange,German Retail Sales m/m,https://www.forexfactory.com/calendar?month=october.2010#detail=25210,-0.2%,0.5%,-0.4%,Fri,Africa/Lagos
01/10/2010,06:30,AUD,orange,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=october.2010#detail=27166,52.4%,,52.7%,Fri,Africa/Lagos
01/10/2010,07:15,CHF,red,Retail Sales y/y,https://www.forexfactory.com/calendar?month=october.2010#detail=25559,0.5%,3.2%,4.7%,Fri,Africa/Lagos
01/10/2010,07:15,EUR,orange,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2010#detail=43834,49.6,,51.2,Fri,Africa/Lagos
01/10/2010,07:30,CHF,orange,Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2010#detail=24680,59.7,60.8,61.4,Fri,Africa/Lagos
01/10/2010,07:45,EUR,orange,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2010#detail=43488,52.6,51.9,52.8,Fri,Africa/Lagos
01/10/2010,07:50,EUR,yellow,French Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2010#detail=58930,56.0,55.4,55.4,Fri,Africa/Lagos
01/10/2010,07:55,EUR,yellow,German Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2010#detail=58987,55.1,55.3,55.3,Fri,Africa/Lagos
01/10/2010,08:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2010#detail=24679,53.7,53.6,53.6,Fri,Africa/Lagos
01/10/2010,08:00,EUR,yellow,Italian Monthly Unemployment Rate,https://www.forexfactory.com/calendar?month=october.2010#detail=29637,8.2%,8.5%,8.4%,Fri,Africa/Lagos
01/10/2010,08:30,GBP,red,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2010#detail=24556,53.4,53.9,53.7,Fri,Africa/Lagos
01/10/2010,08:30,GBP,yellow,Housing Equity Withdrawal q/q,https://www.forexfactory.com/calendar?month=october.2010#detail=25260,-6.2B,-3.2B,-5.3B,Fri,Africa/Lagos
