date,time,currency,impact,event,detail,actual,forecast,previous,day
01/10/2023,02:45,CNY,orange,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2023#detail=131487,50.6,51.1,51.0,Sun
01/10/2023,,CNY,orange,RatingDog Services PMI,https://www.forexfactory.com/calendar?month=october.2023#detail=131516,50.2,52.0,51.8,Sun
01/10/2023,All Day,AUD,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=october.2023#detail=130400,,,,Sun
01/10/2023,22:45,NZD,yellow,Building Consents m/m,https://www.forexfactory.com/calendar?month=october.2023#detail=130968,-6.7%,,-5.4%,Sun
02/10/2023,00:50,JPY,yellow,BOJ Summary of Opinions,https://www.forexfactory.com/calendar?month=october.2023#detail=128136,,,,Mon
02/10/2023,,JPY,yellow,Tankan Manufacturing Index,https://www.forexfactory.com/calendar?month=october.2023#detail=128115,9,6,5,Mon
02/10/2023,,JPY,yellow,Tankan Non-Manufacturing Index,https://www.forexfactory.com/calendar?month=october.2023#detail=128116,27,24,23,Mon
02/10/2023,01:00,AUD,yellow,MI Inflation Gauge m/m,https://www.forexfactory.com/calendar?month=october.2023#detail=130641,0.0%,,0.2%,Mon
02/10/2023,All Day,CNY,gray,Bank Holiday,https://www.forexfactory.com/calendar?month=october.2023#detail=133710,,,,Mon
02/10/2023,01:30,JPY,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2023#detail=128800,48.5,48.6,48.6,Mon
02/10/2023,07:00,GBP,yellow,Nationwide HPI m/m,https://www.forexfactory.com/calendar?month=october.2023#detail=133316,0.0%,-0.4%,-0.8%,Mon
02/10/2023,07:30,CHF,yellow,Retail Sales y/y,https://www.forexfactory.com/calendar?month=october.2023#detail=131375,-1.8%,-1.8%,-2.5%,Mon
02/10/2023,08:15,EUR,yellow,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=october.2023#detail=129098,47.7,46.6,46.5,Mon
