date,time,currency,impact,event,detail,actual,forecast,previous,day
01/03/2008,01:00,CNY,red,Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2008#detail=18349,53.4,,53.0,Sat
02/03/2008,22:30,AUD,yellow,AIG Manufacturing Index,https://www.forexfactory.com/calendar?month=march.2008#detail=7152,51.4,,49.2,Sun
02/03/2008,23:30,AUD,yellow,MI Inflation Gauge m/m,https://www.forexfactory.com/calendar?month=march.2008#detail=7153,0.3%,,0.3%,Sun
03/03/2008,00:30,AUD,yellow,Company Operating Profits q/q,https://www.forexfactory.com/calendar?month=march.2008#detail=7154,3.9%,2.0%,-1.4%,Mon
03/03/2008,01:00,CNY,yellow,Non-Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2008#detail=42285,46.9,,57.1,Mon
03/03/2008,01:30,JPY,yellow,Average Cash Earnings y/y,https://www.forexfactory.com/calendar?month=march.2008#detail=7155,1.0%,0.0%,-1.7%,Mon
03/03/2008,02:30,CNY,orange,RatingDog Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2008#detail=18344,52.8,,53.2,Mon
03/03/2008,05:30,AUD,orange,Commodity Prices y/y,https://www.forexfactory.com/calendar?month=march.2008#detail=7156,8.6%,,6.0%,Mon
03/03/2008,08:15,EUR,yellow,Spanish Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2008#detail=43803,46.7,,49.8,Mon
03/03/2008,08:30,CHF,orange,Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2008#detail=7158,60.5,60.5,61.6,Mon
03/03/2008,08:45,EUR,yellow,Italian Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2008#detail=43457,50.6,50.5,50.8,Mon
03/03/2008,09:00,EUR,yellow,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2008#detail=7224,52.3,52.3,52.3,Mon
03/03/2008,All Day,EUR,yellow,Eurogroup Meetings,https://www.forexfactory.com/calendar?month=march.2008#detail=44052,,,,Mon
03/03/2008,09:30,GBP,red,Final Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2008#detail=7160,51.3,51.0,50.7,Mon
03/03/2008,10:00,EUR,orange,CPI Flash Estimate y/y,https://www.forexfactory.com/calendar?month=march.2008#detail=7161,3.2%,3.2%,3.2%,Mon
03/03/2008,11:30,USD,yellow,Challenger Job Cuts y/y,https://www.forexfactory.com/calendar?month=march.2008#detail=8619,19.1%,,-18.7%,Mon
03/03/2008,13:00,USD,orange,FOMC Member Plosser Speaks,https://www.forexfactory.com/calendar?month=march.2008#detail=7232,,,,Mon
03/03/2008,13:30,CAD,red,GDP m/m,https://www.forexfactory.com/calendar?month=march.2008#detail=7162,-0.7%,-0.2%,0.1%,Mon
03/03/2008,15:00,USD,red,ISM Manufacturing PMI,https://www.forexfactory.com/calendar?month=march.2008#detail=7163,48.3,48.0,50.7,Mon
03/03/2008,,USD,yellow,Construction Spending m/m,https://www.forexfactory.com/calendar?month=march.2008#detail=7165,-1.7%,-0.6%,-1.3%,Mon
03/03/2008,,USD,yellow,ISM Manufacturing Prices,https://www.forexfactory.com/calendar?month=march.2008#detail=7164,75.5,73.0,76.0,Mon
03/03/2008,All Day,USD,yellow,Total Vehicle Sales,https://www.forexfactory.com/calendar?month=march.2008#detail=7166,15.4M,15.5M,15.3M,Mon
03/03/2008,19:00,USD,orange,FOMC Member Kroszner Speaks,https://www.forexfactory.com/calendar?month=march.2008#detail=7227,,,,Mon
03/03/2008,23:50,JPY,yellow,Monetary Base y/y,https://www.forexfactory.com/calendar?month=march.2008#detail=7167,0.1%,0.1%,-0.1%,Mon
04/03/2008,00:30,AUD,red,Retail Sales m/m,https://www.forexfactory.com/calendar?month=march.2008#detail=7168,0.0%,0.5%,0.4%,Tue
